is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)","Сбор жалоб, консультирование, составление плана лечения и взаимодейтвие со смежными специалистами (3405_12)","Личные установки и ценности, мировоззрение (2043_4)",Командность (СК) (1371_4),Ведение медицинской документации (врач-стоматолог) (2515_12),Протезирование и восстановление зубов (3607_12),Коммуникабельность (СК) (617_4),"Ведение амбулаторного ортопедического приема, ортопедического лечения, консультирование (3587_12)",Дисциплинированность (СК) (593_4),"Осмотр, обследование и диагностика пациентов, зубов и полости рта (3408_12)",Лечение и оказание стоматологической (медицицинской) помощи (3591_12),Ведение амбулаторного приема (врач-стоматолог) (2508_12),Пунктуальность (СК) (612_4),"Владение методами лечения, диагностики, стоматологическими материалами, аппаратурой (3761_12)","Лечение зубов, каналов, заболеваний (3614_12)","Саморазвитие, обучаемость (СК) (604_4)",Доброжелательность (СК) (1126_4),Проведение профессиональной гигиены полости рта (3589_12),"Работа по протоколам, соблюдение протоколов лечения (3758_12)",Работа с детьми (врач-стоматолог) (2509_12),Аккуратность (СК) (575_4),"Владение и работа с ПК, MS Office, 1С, проф. программами, офисной техникой (2237_12)",Лечение пациентов (3759_12),Имплантация зубов (3601_12),Знание амбулаторной помощи (врач-стоматолог) (2533_12),Эндодонтия и эндодонтическое лечение (3773_12),Реставрация/реконструкция зубов (3611_12),"Чтение и анализ снимков, КТ, КЛКТ, фотографий, интерпретация результатов исследований (3403_12)",Высокая работоспособность (СК) (586_4),Клиентоцентричность (клиенториентированность) (СК) (626_4),"Знание методов лечения, диагностики и стоматологических материалов (2697_12)",Выполнение анестезиологических процедур и(или) работа под седацией (врач-стоматолог) (2513_12),Стрессоустойчивость (СК) (601_4),Ведение амбулаторного ортодонтического приема  и ортодонтического лечения (3588_12),Нравственность (СК) (622_4),"Удаление зубов, опухолей, кист (3600_12)",Ведение амбулаторного хирургического приема и хирургического лечения (3586_12),Вежливость (СК) (581_4),Внимательность (СК) (536_4)
False,2.0,Орловская область,1,False,20000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,2.0,Смоленская область,1,False,30000.0,400000.0,35619.3234,33908.1216,31512.4391,29748.585,27431.881,25483.7436,18612.6102,16559.1681,15690.4041,14795.3139,13294.7216,12425.9576,11715.1507,11346.5842,11214.9533,8266.421,7555.6141,7318.6784,6581.5453,5238.9101,5159.9316,5080.953,4317.4937,3948.9272,3448.7298,3317.0989,3290.7727,3238.1203,3001.1847,2658.9443,2474.6611,2448.3349,2395.6825,2106.0945,2053.4421,2027.116,1605.8971,1605.8971,1500.5923
False,2.0,Астраханская область,1,False,20000.0,400000.0,35619.3234,33908.1216,31512.4391,29748.585,27431.881,25483.7436,18612.6102,16559.1681,15690.4041,14795.3139,13294.7216,12425.9576,11715.1507,11346.5842,11214.9533,8266.421,7555.6141,7318.6784,6581.5453,5238.9101,5159.9316,5080.953,4317.4937,3948.9272,3448.7298,3317.0989,3290.7727,3238.1203,3001.1847,2658.9443,2474.6611,2448.3349,2395.6825,2106.0945,2053.4421,2027.116,1605.8971,1605.8971,1500.5923
False,2.0,Астраханская область,1,True,100000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,2.0,Тульская область,1,False,20000.0,400000.0,35619.3234,33908.1216,31512.4391,29748.585,27431.881,25483.7436,18612.6102,16559.1681,15690.4041,14795.3139,13294.7216,12425.9576,11715.1507,11346.5842,11214.9533,8266.421,7555.6141,7318.6784,6581.5453,5238.9101,5159.9316,5080.953,4317.4937,3948.9272,3448.7298,3317.0989,3290.7727,3238.1203,3001.1847,2658.9443,2474.6611,2448.3349,2395.6825,2106.0945,2053.4421,2027.116,1605.8971,1605.8971,1500.5923
False,2.0,Тульская область,1,True,35253.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,2.0,Тверская область,1,False,20000.0,400000.0,35619.3234,33908.1216,31512.4391,29748.585,27431.881,25483.7436,18612.6102,16559.1681,15690.4041,14795.3139,13294.7216,12425.9576,11715.1507,11346.5842,11214.9533,8266.421,7555.6141,7318.6784,6581.5453,5238.9101,5159.9316,5080.953,4317.4937,3948.9272,3448.7298,3317.0989,3290.7727,3238.1203,3001.1847,2658.9443,2474.6611,2448.3349,2395.6825,2106.0945,2053.4421,2027.116,1605.8971,1605.8971,1500.5923
False,2.0,Тверская область,1,True,50000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,2.0,Архангельская область,1,False,30000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,2.0,Республика Марий Эл,1,False,20000.0,200000.0,17809.6617,16954.0608,15756.2196,14874.2925,13715.9405,12741.8718,9306.3051,8279.584,7845.2021,7397.657,6647.3608,6212.9788,5857.5754,5673.2921,5607.4766,4133.2105,3777.807,3659.3392,3290.7727,2619.455,2579.9658,2540.4765,2158.7469,1974.4636,1724.3649,1658.5494,1645.3863,1619.0602,1500.5923,1329.4722,1237.3305,1224.1674,1197.8413,1053.0473,1026.7211,1013.558,802.9485,802.9485,750.2962
False,2.0,Республика Марий Эл,1,True,20000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,2.0,Луганская область,1,False,70000.0,70000.0,6233.3816,5933.9213,5514.6768,5206.0024,4800.5792,4459.6551,3257.2068,2897.8544,2745.8207,2589.1799,2326.5763,2174.5426,2050.1514,1985.6522,1962.6168,1446.6237,1322.2325,1280.7687,1151.7704,916.8093,902.988,889.1668,755.5614,691.0623,603.5277,580.4923,575.8852,566.6711,525.2073,465.3153,433.0657,428.4586,419.2444,368.5665,359.3524,354.7453,281.032,281.032,262.6037
False,2.0,Волгоградская область,2,False,20000.0,400000.0,35619.3234,33908.1216,31512.4391,29748.585,27431.881,25483.7436,18612.6102,16559.1681,15690.4041,14795.3139,13294.7216,12425.9576,11715.1507,11346.5842,11214.9533,8266.421,7555.6141,7318.6784,6581.5453,5238.9101,5159.9316,5080.953,4317.4937,3948.9272,3448.7298,3317.0989,3290.7727,3238.1203,3001.1847,2658.9443,2474.6611,2448.3349,2395.6825,2106.0945,2053.4421,2027.116,1605.8971,1605.8971,1500.5923
False,2.0,Волгоградская область,2,True,20000.0,70000.0,6233.3816,5933.9213,5514.6768,5206.0024,4800.5792,4459.6551,3257.2068,2897.8544,2745.8207,2589.1799,2326.5763,2174.5426,2050.1514,1985.6522,1962.6168,1446.6237,1322.2325,1280.7687,1151.7704,916.8093,902.988,889.1668,755.5614,691.0623,603.5277,580.4923,575.8852,566.6711,525.2073,465.3153,433.0657,428.4586,419.2444,368.5665,359.3524,354.7453,281.032,281.032,262.6037
False,2.0,Республика Коми,1,False,47500.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,2.0,Кировская область,1,False,20000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,2.0,Кировская область,1,True,15000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,2.0,Вологодская область,1,False,40000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,2.0,Вологодская область,1,True,67500.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,2.0,Республика Хакасия,1,False,47500.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,2.0,Республика Татарстан,0,False,27000.0,400000.0,35619.3234,33908.1216,31512.4391,29748.585,27431.881,25483.7436,18612.6102,16559.1681,15690.4041,14795.3139,13294.7216,12425.9576,11715.1507,11346.5842,11214.9533,8266.421,7555.6141,7318.6784,6581.5453,5238.9101,5159.9316,5080.953,4317.4937,3948.9272,3448.7298,3317.0989,3290.7727,3238.1203,3001.1847,2658.9443,2474.6611,2448.3349,2395.6825,2106.0945,2053.4421,2027.116,1605.8971,1605.8971,1500.5923
False,2.0,Республика Татарстан,0,True,20000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,2.0,Нижегородская область,0,False,20000.0,400000.0,35619.3234,33908.1216,31512.4391,29748.585,27431.881,25483.7436,18612.6102,16559.1681,15690.4041,14795.3139,13294.7216,12425.9576,11715.1507,11346.5842,11214.9533,8266.421,7555.6141,7318.6784,6581.5453,5238.9101,5159.9316,5080.953,4317.4937,3948.9272,3448.7298,3317.0989,3290.7727,3238.1203,3001.1847,2658.9443,2474.6611,2448.3349,2395.6825,2106.0945,2053.4421,2027.116,1605.8971,1605.8971,1500.5923
False,2.0,Нижегородская область,0,True,18000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,2.0,Республика Бурятия,1,False,20000.0,400000.0,35619.3234,33908.1216,31512.4391,29748.585,27431.881,25483.7436,18612.6102,16559.1681,15690.4041,14795.3139,13294.7216,12425.9576,11715.1507,11346.5842,11214.9533,8266.421,7555.6141,7318.6784,6581.5453,5238.9101,5159.9316,5080.953,4317.4937,3948.9272,3448.7298,3317.0989,3290.7727,3238.1203,3001.1847,2658.9443,2474.6611,2448.3349,2395.6825,2106.0945,2053.4421,2027.116,1605.8971,1605.8971,1500.5923
False,2.0,Республика Бурятия,1,True,25000.0,25000.0,2226.2077,2119.2576,1969.5274,1859.2866,1714.4926,1592.734,1163.2881,1034.948,980.6503,924.7071,830.9201,776.6224,732.1969,709.1615,700.9346,516.6513,472.2259,457.4174,411.3466,327.4319,322.4957,317.5596,269.8434,246.808,215.5456,207.3187,205.6733,202.3825,187.574,166.184,154.6663,153.0209,149.7302,131.6309,128.3401,126.6947,100.3686,100.3686,93.787
False,2.0,Ставропольский край,2,False,20000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,2.0,Ставропольский край,2,True,16300.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,2.0,Алтайский край,2,False,20000.0,350000.0,31166.908,29669.6064,27573.3842,26030.0118,24002.8959,22298.2756,16286.034,14489.2721,13729.1036,12945.8997,11632.8814,10872.7129,10250.7569,9928.2612,9813.0841,7233.1183,6611.1623,6403.8436,5758.8522,4584.0463,4514.9401,4445.8339,3777.807,3455.3113,3017.6385,2902.4615,2879.4261,2833.3553,2626.0366,2326.5763,2165.3284,2142.293,2096.2222,1842.8327,1796.7619,1773.7265,1405.1599,1405.1599,1313.0183
False,2.0,Алтайский край,2,True,25000.0,70000.0,6233.3816,5933.9213,5514.6768,5206.0024,4800.5792,4459.6551,3257.2068,2897.8544,2745.8207,2589.1799,2326.5763,2174.5426,2050.1514,1985.6522,1962.6168,1446.6237,1322.2325,1280.7687,1151.7704,916.8093,902.988,889.1668,755.5614,691.0623,603.5277,580.4923,575.8852,566.6711,525.2073,465.3153,433.0657,428.4586,419.2444,368.5665,359.3524,354.7453,281.032,281.032,262.6037
False,2.0,Приморский край,1,False,20000.0,400000.0,35619.3234,33908.1216,31512.4391,29748.585,27431.881,25483.7436,18612.6102,16559.1681,15690.4041,14795.3139,13294.7216,12425.9576,11715.1507,11346.5842,11214.9533,8266.421,7555.6141,7318.6784,6581.5453,5238.9101,5159.9316,5080.953,4317.4937,3948.9272,3448.7298,3317.0989,3290.7727,3238.1203,3001.1847,2658.9443,2474.6611,2448.3349,2395.6825,2106.0945,2053.4421,2027.116,1605.8971,1605.8971,1500.5923
False,2.0,Приморский край,1,True,100000.0,165000.0,14692.9709,13987.1002,12998.8811,12271.2913,11315.6509,10512.0442,7677.7017,6830.6568,6472.2917,6103.067,5484.0727,5125.7075,4832.4997,4680.466,4626.1682,3409.8986,3116.6908,3018.9549,2714.8875,2161.0504,2128.4718,2095.8931,1780.9662,1628.9325,1422.601,1368.3033,1357.4437,1335.7246,1237.9887,1096.8145,1020.7977,1009.9381,988.219,868.764,847.0449,836.1853,662.4325,662.4325,618.9943
False,2.0,Оренбургская область,2,False,20000.0,400000.0,35619.3234,33908.1216,31512.4391,29748.585,27431.881,25483.7436,18612.6102,16559.1681,15690.4041,14795.3139,13294.7216,12425.9576,11715.1507,11346.5842,11214.9533,8266.421,7555.6141,7318.6784,6581.5453,5238.9101,5159.9316,5080.953,4317.4937,3948.9272,3448.7298,3317.0989,3290.7727,3238.1203,3001.1847,2658.9443,2474.6611,2448.3349,2395.6825,2106.0945,2053.4421,2027.116,1605.8971,1605.8971,1500.5923
False,2.0,Липецкая область,1,False,20000.0,125000.0,11131.0386,10596.288,9847.6372,9296.4328,8572.4628,7963.6699,5816.4407,5174.74,4903.2513,4623.5356,4154.6005,3883.1118,3660.9846,3545.8076,3504.6729,2583.2565,2361.1294,2287.087,2056.7329,1637.1594,1612.4786,1587.7978,1349.2168,1234.0398,1077.7281,1036.5934,1028.3665,1011.9126,937.8702,830.9201,773.3316,765.1046,748.6508,658.1545,641.7007,633.4737,501.8428,501.8428,468.9351
False,2.0,Курганская область,1,False,20000.0,300000.0,26714.4926,25431.0912,23634.3293,22311.4387,20573.9108,19112.8077,13959.4577,12419.3761,11767.8031,11096.4855,9971.0412,9319.4682,8786.363,8509.9381,8411.215,6199.8157,5666.7105,5489.0088,4936.159,3929.1826,3869.9487,3810.7148,3238.1203,2961.6954,2586.5473,2487.8241,2468.0795,2428.5902,2250.8885,1994.2082,1855.9958,1836.2512,1796.7619,1579.5709,1540.0816,1520.337,1204.4228,1204.4228,1125.4443
False,2.0,Псковская область,1,False,27000.0,35000.0,3116.6908,2966.9606,2757.3384,2603.0012,2400.2896,2229.8276,1628.6034,1448.9272,1372.9104,1294.59,1163.2881,1087.2713,1025.0757,992.8261,981.3084,723.3118,661.1162,640.3844,575.8852,458.4046,451.494,444.5834,377.7807,345.5311,301.7639,290.2461,287.9426,283.3355,262.6037,232.6576,216.5328,214.2293,209.6222,184.2833,179.6762,177.3726,140.516,140.516,131.3018
False,2.0,Республика Алтай,1,False,40000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,2.0,Новгородская область,1,False,40000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,2.0,Ярославская область,1,False,28750.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,2.0,Ярославская область,1,True,28750.0,60000.0,5342.8985,5086.2182,4726.8659,4462.2877,4114.7822,3822.5615,2791.8915,2483.8752,2353.5606,2219.2971,1994.2082,1863.8936,1757.2726,1701.9876,1682.243,1239.9631,1133.3421,1097.8018,987.2318,785.8365,773.9897,762.143,647.6241,592.3391,517.3095,497.5648,493.6159,485.718,450.1777,398.8416,371.1992,367.2502,359.3524,315.9142,308.0163,304.0674,240.8846,240.8846,225.0889
False,2.0,Костромская область,1,False,20000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,2.0,Костромская область,1,True,30000.0,30000.0,2671.4493,2543.1091,2363.4329,2231.1439,2057.3911,1911.2808,1395.9458,1241.9376,1176.7803,1109.6485,997.1041,931.9468,878.6363,850.9938,841.1215,619.9816,566.6711,548.9009,493.6159,392.9183,386.9949,381.0715,323.812,296.1695,258.6547,248.7824,246.808,242.859,225.0889,199.4208,185.5996,183.6251,179.6762,157.9571,154.0082,152.0337,120.4423,120.4423,112.5444
False,2.0,Город федерального значения Севастополь,1,False,20000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,2.0,Город федерального значения Севастополь,1,True,50000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,2.0,Чувашская Республика,1,False,27000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,2.0,Чувашская Республика,1,True,25000.0,70000.0,6233.3816,5933.9213,5514.6768,5206.0024,4800.5792,4459.6551,3257.2068,2897.8544,2745.8207,2589.1799,2326.5763,2174.5426,2050.1514,1985.6522,1962.6168,1446.6237,1322.2325,1280.7687,1151.7704,916.8093,902.988,889.1668,755.5614,691.0623,603.5277,580.4923,575.8852,566.6711,525.2073,465.3153,433.0657,428.4586,419.2444,368.5665,359.3524,354.7453,281.032,281.032,262.6037
False,2.0,Пензенская область,1,False,28750.0,400000.0,35619.3234,33908.1216,31512.4391,29748.585,27431.881,25483.7436,18612.6102,16559.1681,15690.4041,14795.3139,13294.7216,12425.9576,11715.1507,11346.5842,11214.9533,8266.421,7555.6141,7318.6784,6581.5453,5238.9101,5159.9316,5080.953,4317.4937,3948.9272,3448.7298,3317.0989,3290.7727,3238.1203,3001.1847,2658.9443,2474.6611,2448.3349,2395.6825,2106.0945,2053.4421,2027.116,1605.8971,1605.8971,1500.5923
