is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",(крановщик) Управление автомобильным краном (5200_30),Дисциплинированность (СК) (593_4),(крановщик) Управление мостовыми кранами (5203_30),(стропальщик) Работы по погрузке выгрузке (обобщенные) (1941_30),"Личные установки и ценности, мировоззрение (2043_4)",Аккуратность (СК) (575_4),(крановщик) Работа на кране (4417_30),(крановщик) Эксплуатация мостовых кранов (4866_30),"(крановщик) Эксплуатация пневмоколесных, гусеничных кранов (5011_30)",(АГП) Обслуживание и ремонт (3691_30),(крановщик) Выполнять погрузочно-разгрузочные работы (5355_30),(крановщик) Управление автомобильным краном 25-60т (5201_30),(АГП) Выявление и устранение неисправностей (4337_30),Склонность к здоровому образу жизни (СК) (1662_4),Командность (СК) (1371_4),(крановщик) автокран сортировка (5219_30),"(крановщик) (Проходная) Управление грузоподъемными механизмами, кранами, и специальными погрузочными машинами (4416_30)",(крановщик) Знание устройства и конструктивных особенностей ГПМ (4831_30),(крановщик) Подготовка крана (4419_30),(крановщик) Управление пневмоколесными кранами (5209_30),(крановщик) Регулирование грузоподъемных механизмов и погрузочных устройств (5390_30),Высокая работоспособность (СК) (586_4),(крановщик) Управление шлюзовыми кранами (5211_30),(крановщик) Эксплуатация автомобильного крана (5009_30),(крановщик) Погрузка-разгрузка (4421_30),"(крановщик) Осмотр, обслуживание креплений, и регулировка механизмов (5388_30)",(крановщик) Техническое обслуживание и ремонт грузоподъемного механизма (5414_30),(крановщик) Перемещение различных грузов (5331_30),(крановщик) Управление механизмами крана (5226_30),Коммуникабельность (СК) (617_4),(крановщик) Неоднородные группы разбор (5302_30),(крановщик) Выявление и устранение неисправностей обслуживаемых автокранов грузоподъемных механизмов машин (4829_30)
False,0.0,Ямало-Ненецкий автономный округ,1,False,23000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
False,0.0,Новосибирская область,0,False,20000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
False,0.0,Томская область,1,False,23000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
False,0.0,Псковская область,1,False,25000.0,40000.0,5759.8197,4220.8628,3789.4398,2433.9987,2298.7766,2244.0438,1641.9833,1435.9305,1413.3934,1381.1977,1310.367,1139.7296,914.3593,891.8223,804.8938,701.8674,637.4759,627.8171,566.6452,528.0103,508.6929,482.9363,453.9601,441.0818,421.7643,402.4469,402.4469,389.5686,370.2511,357.3728,357.3728,344.4945,325.1771
False,0.0,Амурская область,1,False,20000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
False,0.0,Карачаево-Черкесская Республика,1,False,33000.0,33000.0,4751.8513,3482.2118,3126.2878,2008.0489,1896.4907,1851.3361,1354.6362,1184.6426,1166.0496,1139.4881,1081.0528,940.2769,754.3464,735.7534,664.0373,579.0406,525.9176,517.9491,467.4823,435.6085,419.6716,398.4224,374.5171,363.8925,347.9556,332.0187,332.0187,321.3941,305.4572,294.8326,294.8326,284.208,268.2711
False,0.0,Омская область,1,False,20000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
False,0.0,Омская область,1,True,25000.0,25000.0,3599.8873,2638.0393,2368.3999,1521.2492,1436.7354,1402.5274,1026.2395,897.4565,883.3709,863.2486,818.9794,712.331,571.4746,557.3889,503.0586,438.6671,398.4224,392.3857,354.1533,330.0064,317.933,301.8352,283.725,275.6761,263.6027,251.5293,251.5293,243.4804,231.407,223.358,223.358,215.3091,203.2357
False,0.0,Камчатский край,1,False,25000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
False,0.0,Республика Адыгея,1,False,50000.0,50000.0,7199.7746,5276.0786,4736.7997,3042.4984,2873.4707,2805.0547,2052.4791,1794.9131,1766.7418,1726.4971,1637.9588,1424.6619,1142.9491,1114.7778,1006.1172,877.3342,796.8448,784.7714,708.3065,660.0129,635.8661,603.6703,567.4501,551.3522,527.2054,503.0586,503.0586,486.9607,462.8139,446.716,446.716,430.6182,406.4713
False,0.0,Республика Дагестан,1,False,23000.0,35000.0,5039.8422,3693.255,3315.7598,2129.7489,2011.4295,1963.5383,1436.7354,1256.4392,1236.7193,1208.548,1146.5712,997.2634,800.0644,780.3445,704.282,614.1339,557.7914,549.34,495.8146,462.009,445.1062,422.5692,397.2151,385.9466,369.0438,352.141,352.141,340.8725,323.9697,312.7012,312.7012,301.4327,284.5299
False,0.0,Кабардино-Балкарская Республика,1,False,25000.0,33000.0,4751.8513,3482.2118,3126.2878,2008.0489,1896.4907,1851.3361,1354.6362,1184.6426,1166.0496,1139.4881,1081.0528,940.2769,754.3464,735.7534,664.0373,579.0406,525.9176,517.9491,467.4823,435.6085,419.6716,398.4224,374.5171,363.8925,347.9556,332.0187,332.0187,321.3941,305.4572,294.8326,294.8326,284.208,268.2711
False,0.0,Луганская область,1,False,35000.0,35000.0,5039.8422,3693.255,3315.7598,2129.7489,2011.4295,1963.5383,1436.7354,1256.4392,1236.7193,1208.548,1146.5712,997.2634,800.0644,780.3445,704.282,614.1339,557.7914,549.34,495.8146,462.009,445.1062,422.5692,397.2151,385.9466,369.0438,352.141,352.141,340.8725,323.9697,312.7012,312.7012,301.4327,284.5299
False,0.0,Республика Тыва,1,False,21250.0,32500.0,4679.8535,3429.4511,3078.9198,1977.624,1867.756,1823.2856,1334.1114,1166.6935,1148.3822,1122.2231,1064.6732,926.0303,742.9169,724.6056,653.9762,570.2672,517.9491,510.1014,460.3992,429.0084,413.3129,392.3857,368.8426,358.3789,342.6835,326.9881,326.9881,316.5245,300.829,290.3654,290.3654,279.9018,264.2064
False,0.0,Республика Алтай,1,False,81000.0,103789.0,14945.1482,10951.9783,9832.5542,6315.5573,5964.693,5822.6765,4260.495,3725.8447,3667.3673,3583.8282,3400.0421,2957.2848,2372.5109,2314.0336,2088.4779,1821.1528,1654.0745,1629.0128,1470.2885,1370.0415,1319.9181,1253.0868,1177.9016,1144.4859,1094.3624,1044.239,1044.239,1010.8233,960.6999,927.2842,927.2842,893.8686,843.7451
False,0.0,Республика Калмыкия,1,False,67000.0,81000.0,11663.6349,8547.2473,7673.6156,4928.8474,4655.0225,4544.1887,3325.0161,2907.7592,2862.1217,2796.9253,2653.4932,2307.9524,1851.5776,1805.9401,1629.9099,1421.2814,1290.8886,1271.3297,1147.4565,1069.2209,1030.103,977.9459,919.2692,893.1906,854.0728,814.9549,814.9549,788.8764,749.7585,723.68,723.68,697.6014,658.4836
False,0.0,Чукотский автономный округ,1,False,43805.0,103789.0,14945.1482,10951.9783,9832.5542,6315.5573,5964.693,5822.6765,4260.495,3725.8447,3667.3673,3583.8282,3400.0421,2957.2848,2372.5109,2314.0336,2088.4779,1821.1528,1654.0745,1629.0128,1470.2885,1370.0415,1319.9181,1253.0868,1177.9016,1144.4859,1094.3624,1044.239,1044.239,1010.8233,960.6999,927.2842,927.2842,893.8686,843.7451
False,0.0,Магаданская область,1,False,58750.0,141000.0,20303.3645,14878.5415,13357.7753,8579.8455,8103.1874,7910.2543,5787.991,5061.6549,4982.2118,4868.7218,4619.0438,4017.5467,3223.1165,3143.6735,2837.2505,2474.0824,2247.1024,2213.0554,1997.4243,1861.2363,1793.1423,1702.3503,1600.2093,1554.8133,1486.7193,1418.6252,1418.6252,1373.2292,1305.1352,1259.7392,1259.7392,1214.3432,1146.2492
False,1.0,"иные территории, включая город и космодром Байконур",1,False,17280.0,17280.0,2488.2421,1823.4127,1637.038,1051.4874,993.0715,969.4269,709.3368,620.322,610.586,596.6774,566.0786,492.3632,395.0032,385.2672,347.7141,303.2067,275.3896,271.217,244.7907,228.1005,219.7553,208.6285,196.1108,190.5473,182.2022,173.8571,173.8571,168.2936,159.9485,154.3851,154.3851,148.8216,140.4765
False,1.0,Республика Северная Осетия,1,False,10000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
False,1.0,Московская область,2,False,20000.0,150000.0,21599.3239,15828.2357,14210.3992,9127.4952,8620.4121,8415.1642,6157.4372,5384.7392,5300.2254,5179.4913,4913.8764,4273.9858,3428.8474,3344.3335,3018.3516,2632.0026,2390.5344,2354.3142,2124.9195,1980.0386,1907.5982,1811.0109,1702.3503,1654.0567,1581.6162,1509.1758,1509.1758,1460.8822,1388.4417,1340.1481,1340.1481,1291.8545,1219.414
False,1.0,Саратовская область,2,False,20000.0,150000.0,21599.3239,15828.2357,14210.3992,9127.4952,8620.4121,8415.1642,6157.4372,5384.7392,5300.2254,5179.4913,4913.8764,4273.9858,3428.8474,3344.3335,3018.3516,2632.0026,2390.5344,2354.3142,2124.9195,1980.0386,1907.5982,1811.0109,1702.3503,1654.0567,1581.6162,1509.1758,1509.1758,1460.8822,1388.4417,1340.1481,1340.1481,1291.8545,1219.414
False,1.0,Город федерального значения Санкт-Петербург,0,False,400.0,130000.0,18719.414,13717.8042,12315.6793,7910.4958,7471.0238,7293.1423,5336.4456,4666.774,4593.5287,4488.8925,4258.6929,3704.1211,2971.6677,2898.4224,2615.9047,2281.0689,2071.7965,2040.4057,1841.5969,1716.0335,1653.2518,1569.5428,1475.3703,1433.5158,1370.7341,1307.9524,1307.9524,1266.0979,1203.3162,1161.4617,1161.4617,1119.6072,1056.8255
False,1.0,Город федерального значения Санкт-Петербург,0,True,48000.0,48000.0,6911.7836,5065.0354,4547.3278,2920.7985,2758.5319,2692.8525,1970.3799,1723.1165,1696.0721,1657.4372,1572.4404,1367.6755,1097.2312,1070.1867,965.8725,842.2408,764.971,753.3806,679.9742,633.6124,610.4314,579.5235,544.7521,529.2981,506.1172,482.9363,482.9363,467.4823,444.3014,428.8474,428.8474,413.3934,390.2125
False,1.0,Свердловская область,0,False,20000.0,183000.0,26351.1751,19310.4475,17336.6871,11135.5441,10516.9028,10266.5003,7512.0734,6569.3818,6466.275,6318.9794,5994.9292,5214.2627,4183.1938,4080.0869,3682.3889,3211.0431,2916.452,2872.2634,2592.4018,2415.6471,2327.2698,2209.4334,2076.8674,2017.9491,1929.5718,1841.1945,1841.1945,1782.2762,1693.8989,1634.9807,1634.9807,1576.0625,1487.6851
False,1.0,Свердловская область,0,True,48000.0,48000.0,6911.7836,5065.0354,4547.3278,2920.7985,2758.5319,2692.8525,1970.3799,1723.1165,1696.0721,1657.4372,1572.4404,1367.6755,1097.2312,1070.1867,965.8725,842.2408,764.971,753.3806,679.9742,633.6124,610.4314,579.5235,544.7521,529.2981,506.1172,482.9363,482.9363,467.4823,444.3014,428.8474,428.8474,413.3934,390.2125
False,1.0,Волгоградская область,2,False,16500.0,183000.0,26351.1751,19310.4475,17336.6871,11135.5441,10516.9028,10266.5003,7512.0734,6569.3818,6466.275,6318.9794,5994.9292,5214.2627,4183.1938,4080.0869,3682.3889,3211.0431,2916.452,2872.2634,2592.4018,2415.6471,2327.2698,2209.4334,2076.8674,2017.9491,1929.5718,1841.1945,1841.1945,1782.2762,1693.8989,1634.9807,1634.9807,1576.0625,1487.6851
False,1.0,Воронежская область,2,False,20000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
False,1.0,Воронежская область,2,True,30000.0,30000.0,4319.8648,3165.6471,2842.0798,1825.499,1724.0824,1683.0328,1231.4874,1076.9478,1060.0451,1035.8983,982.7753,854.7972,685.7695,668.8667,603.6703,526.4005,478.1069,470.8628,424.9839,396.0077,381.5196,362.2022,340.4701,330.8113,316.3232,301.8352,301.8352,292.1764,277.6883,268.0296,268.0296,258.3709,243.8828
False,1.0,Ярославская область,1,False,20000.0,150000.0,21599.3239,15828.2357,14210.3992,9127.4952,8620.4121,8415.1642,6157.4372,5384.7392,5300.2254,5179.4913,4913.8764,4273.9858,3428.8474,3344.3335,3018.3516,2632.0026,2390.5344,2354.3142,2124.9195,1980.0386,1907.5982,1811.0109,1702.3503,1654.0567,1581.6162,1509.1758,1509.1758,1460.8822,1388.4417,1340.1481,1340.1481,1291.8545,1219.414
False,1.0,Челябинская область,0,False,18679.0,180000.0,25919.1887,18993.8828,17052.4791,10952.9942,10344.4945,10098.197,7388.9247,6461.6871,6360.2704,6215.3896,5896.6516,5128.783,4114.6169,4013.2003,3622.0219,3158.4031,2868.6413,2825.1771,2549.9034,2376.0464,2289.1178,2173.2131,2042.8203,1984.868,1897.9395,1811.0109,1811.0109,1753.0586,1666.1301,1608.1777,1608.1777,1550.2254,1463.2968
False,1.0,Челябинская область,0,True,48000.0,48000.0,6911.7836,5065.0354,4547.3278,2920.7985,2758.5319,2692.8525,1970.3799,1723.1165,1696.0721,1657.4372,1572.4404,1367.6755,1097.2312,1070.1867,965.8725,842.2408,764.971,753.3806,679.9742,633.6124,610.4314,579.5235,544.7521,529.2981,506.1172,482.9363,482.9363,467.4823,444.3014,428.8474,428.8474,413.3934,390.2125
False,1.0,Ростовская область,0,False,20000.0,150000.0,21599.3239,15828.2357,14210.3992,9127.4952,8620.4121,8415.1642,6157.4372,5384.7392,5300.2254,5179.4913,4913.8764,4273.9858,3428.8474,3344.3335,3018.3516,2632.0026,2390.5344,2354.3142,2124.9195,1980.0386,1907.5982,1811.0109,1702.3503,1654.0567,1581.6162,1509.1758,1509.1758,1460.8822,1388.4417,1340.1481,1340.1481,1291.8545,1219.414
False,1.0,Тверская область,1,False,20000.0,130000.0,18719.414,13717.8042,12315.6793,7910.4958,7471.0238,7293.1423,5336.4456,4666.774,4593.5287,4488.8925,4258.6929,3704.1211,2971.6677,2898.4224,2615.9047,2281.0689,2071.7965,2040.4057,1841.5969,1716.0335,1653.2518,1569.5428,1475.3703,1433.5158,1370.7341,1307.9524,1307.9524,1266.0979,1203.3162,1161.4617,1161.4617,1119.6072,1056.8255
False,1.0,Кемеровская область,1,False,20000.0,130000.0,18719.414,13717.8042,12315.6793,7910.4958,7471.0238,7293.1423,5336.4456,4666.774,4593.5287,4488.8925,4258.6929,3704.1211,2971.6677,2898.4224,2615.9047,2281.0689,2071.7965,2040.4057,1841.5969,1716.0335,1653.2518,1569.5428,1475.3703,1433.5158,1370.7341,1307.9524,1307.9524,1266.0979,1203.3162,1161.4617,1161.4617,1119.6072,1056.8255
False,1.0,Кемеровская область,1,True,35000.0,35000.0,5039.8422,3693.255,3315.7598,2129.7489,2011.4295,1963.5383,1436.7354,1256.4392,1236.7193,1208.548,1146.5712,997.2634,800.0644,780.3445,704.282,614.1339,557.7914,549.34,495.8146,462.009,445.1062,422.5692,397.2151,385.9466,369.0438,352.141,352.141,340.8725,323.9697,312.7012,312.7012,301.4327,284.5299
False,1.0,Тульская область,1,False,20000.0,91000.0,13103.5898,9602.463,8620.9755,5537.3471,5229.7167,5105.1996,3735.5119,3266.7418,3215.4701,3142.2247,2981.085,2592.8847,2080.1674,2028.8957,1831.1333,1596.7482,1450.2576,1428.284,1289.1178,1201.2234,1157.2762,1098.68,1032.7592,1003.461,959.5138,915.5666,915.5666,886.2685,842.3213,813.0232,813.0232,783.725,739.7778
False,1.0,Калужская область,1,False,20000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
False,1.0,Самарская область,0,False,350.0,183000.0,26351.1751,19310.4475,17336.6871,11135.5441,10516.9028,10266.5003,7512.0734,6569.3818,6466.275,6318.9794,5994.9292,5214.2627,4183.1938,4080.0869,3682.3889,3211.0431,2916.452,2872.2634,2592.4018,2415.6471,2327.2698,2209.4334,2076.8674,2017.9491,1929.5718,1841.1945,1841.1945,1782.2762,1693.8989,1634.9807,1634.9807,1576.0625,1487.6851
False,1.0,Самарская область,0,True,48000.0,48000.0,6911.7836,5065.0354,4547.3278,2920.7985,2758.5319,2692.8525,1970.3799,1723.1165,1696.0721,1657.4372,1572.4404,1367.6755,1097.2312,1070.1867,965.8725,842.2408,764.971,753.3806,679.9742,633.6124,610.4314,579.5235,544.7521,529.2981,506.1172,482.9363,482.9363,467.4823,444.3014,428.8474,428.8474,413.3934,390.2125
False,1.0,Орловская область,1,False,20000.0,91000.0,13103.5898,9602.463,8620.9755,5537.3471,5229.7167,5105.1996,3735.5119,3266.7418,3215.4701,3142.2247,2981.085,2592.8847,2080.1674,2028.8957,1831.1333,1596.7482,1450.2576,1428.284,1289.1178,1201.2234,1157.2762,1098.68,1032.7592,1003.461,959.5138,915.5666,915.5666,886.2685,842.3213,813.0232,813.0232,783.725,739.7778
False,1.0,Республика Татарстан,0,False,20000.0,150000.0,21599.3239,15828.2357,14210.3992,9127.4952,8620.4121,8415.1642,6157.4372,5384.7392,5300.2254,5179.4913,4913.8764,4273.9858,3428.8474,3344.3335,3018.3516,2632.0026,2390.5344,2354.3142,2124.9195,1980.0386,1907.5982,1811.0109,1702.3503,1654.0567,1581.6162,1509.1758,1509.1758,1460.8822,1388.4417,1340.1481,1340.1481,1291.8545,1219.414
False,1.0,Республика Татарстан,0,True,25000.0,25000.0,3599.8873,2638.0393,2368.3999,1521.2492,1436.7354,1402.5274,1026.2395,897.4565,883.3709,863.2486,818.9794,712.331,571.4746,557.3889,503.0586,438.6671,398.4224,392.3857,354.1533,330.0064,317.933,301.8352,283.725,275.6761,263.6027,251.5293,251.5293,243.4804,231.407,223.358,223.358,215.3091,203.2357
False,1.0,Республика Мордовия,1,False,20000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
False,1.0,Вологодская область,1,False,20000.0,130000.0,18719.414,13717.8042,12315.6793,7910.4958,7471.0238,7293.1423,5336.4456,4666.774,4593.5287,4488.8925,4258.6929,3704.1211,2971.6677,2898.4224,2615.9047,2281.0689,2071.7965,2040.4057,1841.5969,1716.0335,1653.2518,1569.5428,1475.3703,1433.5158,1370.7341,1307.9524,1307.9524,1266.0979,1203.3162,1161.4617,1161.4617,1119.6072,1056.8255
False,1.0,Нижегородская область,0,False,20000.0,150000.0,21599.3239,15828.2357,14210.3992,9127.4952,8620.4121,8415.1642,6157.4372,5384.7392,5300.2254,5179.4913,4913.8764,4273.9858,3428.8474,3344.3335,3018.3516,2632.0026,2390.5344,2354.3142,2124.9195,1980.0386,1907.5982,1811.0109,1702.3503,1654.0567,1581.6162,1509.1758,1509.1758,1460.8822,1388.4417,1340.1481,1340.1481,1291.8545,1219.414
False,1.0,Ставропольский край,2,False,20000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
False,1.0,Брянская область,1,False,20000.0,91000.0,13103.5898,9602.463,8620.9755,5537.3471,5229.7167,5105.1996,3735.5119,3266.7418,3215.4701,3142.2247,2981.085,2592.8847,2080.1674,2028.8957,1831.1333,1596.7482,1450.2576,1428.284,1289.1178,1201.2234,1157.2762,1098.68,1032.7592,1003.461,959.5138,915.5666,915.5666,886.2685,842.3213,813.0232,813.0232,783.725,739.7778
False,1.0,Белгородская область,2,False,20000.0,130000.0,18719.414,13717.8042,12315.6793,7910.4958,7471.0238,7293.1423,5336.4456,4666.774,4593.5287,4488.8925,4258.6929,3704.1211,2971.6677,2898.4224,2615.9047,2281.0689,2071.7965,2040.4057,1841.5969,1716.0335,1653.2518,1569.5428,1475.3703,1433.5158,1370.7341,1307.9524,1307.9524,1266.0979,1203.3162,1161.4617,1161.4617,1119.6072,1056.8255
False,1.0,Пензенская область,1,False,20000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
False,1.0,Ленинградская область,1,False,20000.0,115000.0,16559.4816,12134.9807,10894.6394,6997.7463,6608.9826,6451.6259,4720.7019,4128.3001,4063.5061,3970.9433,3767.3052,3276.7225,2628.783,2563.9891,2314.0695,2017.8686,1832.7431,1804.9742,1629.105,1518.0296,1462.492,1388.4417,1305.1352,1268.1101,1212.5724,1157.0348,1157.0348,1120.0097,1064.472,1027.4469,1027.4469,990.4218,934.8841
False,1.0,Оренбургская область,2,False,350.0,150000.0,21599.3239,15828.2357,14210.3992,9127.4952,8620.4121,8415.1642,6157.4372,5384.7392,5300.2254,5179.4913,4913.8764,4273.9858,3428.8474,3344.3335,3018.3516,2632.0026,2390.5344,2354.3142,2124.9195,1980.0386,1907.5982,1811.0109,1702.3503,1654.0567,1581.6162,1509.1758,1509.1758,1460.8822,1388.4417,1340.1481,1340.1481,1291.8545,1219.414
False,1.0,Оренбургская область,2,True,52000.0,52000.0,7487.7656,5487.1217,4926.2717,3164.1983,2988.4095,2917.2569,2134.5782,1866.7096,1837.4115,1795.557,1703.4771,1481.6484,1188.6671,1159.369,1046.3619,912.4276,828.7186,816.1623,736.6388,686.4134,661.3007,627.8171,590.1481,573.4063,548.2936,523.1809,523.1809,506.4392,481.3265,464.5847,464.5847,447.8429,422.7302
False,1.0,Липецкая область,1,False,20000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
