is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Знание 1С (2742_8),Внимательность (СК) (536_4),Дисциплинированность (СК) (593_4),Формирование бюджета (3098_8),"Бюджет доходов и расходов (БДР): формирование, анализ, контроль (3108_8)",Бюджетирование (2871_8),"Саморазвитие, обучаемость (СК) (604_4)","Личные установки и ценности, мировоззрение (2043_4)","Восприятие, мышление, внимание, память (УСК) (1330_4)",Знание компьютерных офисных программ (1027_8),(О) Анализ финансово-хозяйственной деятельности (1217_8),Государственные закупки (3244_8),Пользователь ПК (922_8),Составление управленческой отчетности (1587_8),(О) Ведение управленческого учета (652_8),"Многозадачность, интенсивность (СК) (627_4)",Компьютерные программы для ведения бухгалтерского учета (129_8),Стрессоустойчивость (СК) (601_4),Анализ экономической эффективности деятельности компаний (3070_8),"Анализ себестоимости продукции, выполняемых работ (2855_8)",Бизнес-план (3397_8),(О) Работать с программой 1С (847_8),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),"Методическая работа: разработка, актуализация, внедрение, реализация (3833_8)"
False,1.0,Волгоградская область,2,True,17000.0,20000.0,4011.4068,1730.038,1596.9582,1210.3929,988.5932,868.1876,817.4905,741.4449,728.7706,602.0279,570.3422,564.0051,557.6679,532.3194,525.9823,456.2738,456.2738,456.2738,443.5995,424.5881,380.2281,342.2053,335.8682,329.5311,329.5311
False,1.0,Удмуртская Республика,1,False,16000.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,1.0,Удмуртская Республика,1,True,9000.0,25000.0,5014.2586,2162.5475,1996.1977,1512.9911,1235.7414,1085.2345,1021.8631,926.8061,910.9632,752.5349,712.9278,705.0063,697.0849,665.3992,657.4778,570.3422,570.3422,570.3422,554.4994,530.7351,475.2852,427.7567,419.8352,411.9138,411.9138
False,1.0,Курганская область,1,False,16000.0,40000.0,8022.8137,3460.076,3193.9163,2420.7858,1977.1863,1736.3752,1634.981,1482.8897,1457.5412,1204.0558,1140.6844,1128.0101,1115.3359,1064.6388,1051.9645,912.5475,912.5475,912.5475,887.199,849.1762,760.4563,684.4106,671.7364,659.0621,659.0621
False,1.0,Республика Северная Осетия,1,False,16000.0,50000.0,10028.5171,4325.0951,3992.3954,3025.9823,2471.4829,2170.4689,2043.7262,1853.6122,1821.9265,1505.0697,1425.8555,1410.0127,1394.1698,1330.7985,1314.9556,1140.6844,1140.6844,1140.6844,1108.9987,1061.4702,950.5703,855.5133,839.6705,823.8276,823.8276
False,1.0,Ставропольский край,2,False,16000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,1.0,Ставропольский край,2,True,9000.0,9000.0,1805.1331,778.5171,718.6312,544.6768,444.8669,390.6844,367.8707,333.6502,327.9468,270.9125,256.654,253.8023,250.9506,239.5437,236.692,205.3232,205.3232,205.3232,199.6198,191.0646,171.1027,153.9924,151.1407,148.289,148.289
False,1.0,Республика Дагестан,1,False,16000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,1.0,Псковская область,1,False,15000.0,70000.0,14039.924,6055.1331,5589.3536,4236.3752,3460.076,3038.6565,2861.2167,2595.057,2550.6971,2107.0976,1996.1977,1974.0177,1951.8378,1863.1179,1840.9379,1596.9582,1596.9582,1596.9582,1552.5982,1486.0583,1330.7985,1197.7186,1175.5387,1153.3587,1153.3587
False,1.0,Город федерального значения Севастополь,1,False,16000.0,50000.0,10028.5171,4325.0951,3992.3954,3025.9823,2471.4829,2170.4689,2043.7262,1853.6122,1821.9265,1505.0697,1425.8555,1410.0127,1394.1698,1330.7985,1314.9556,1140.6844,1140.6844,1140.6844,1108.9987,1061.4702,950.5703,855.5133,839.6705,823.8276,823.8276
False,1.0,Республика Крым,1,False,16000.0,67171.0,13472.5105,5810.4192,5363.4639,4065.1651,3320.2395,2915.8514,2745.5827,2490.1797,2447.6125,2021.9407,1915.5228,1894.2392,1872.9556,1787.8213,1766.5377,1532.4183,1532.4183,1532.4183,1489.8511,1426.0003,1277.0152,1149.3137,1128.0301,1106.7465,1106.7465
False,1.0,Республика Алтай,1,False,16000.0,55000.0,11031.3688,4757.6046,4391.635,3328.5805,2718.6312,2387.5158,2248.0989,2038.9734,2004.1191,1655.5767,1568.4411,1551.0139,1533.5868,1463.8783,1446.4512,1254.7529,1254.7529,1254.7529,1219.8986,1167.6172,1045.6274,941.0646,923.6375,906.2104,906.2104
False,1.0,Республика Хакасия,1,False,16000.0,40000.0,8022.8137,3460.076,3193.9163,2420.7858,1977.1863,1736.3752,1634.981,1482.8897,1457.5412,1204.0558,1140.6844,1128.0101,1115.3359,1064.6388,1051.9645,912.5475,912.5475,912.5475,887.199,849.1762,760.4563,684.4106,671.7364,659.0621,659.0621
False,1.0,Кабардино-Балкарская Республика,1,False,16000.0,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,1.0,Кабардино-Балкарская Республика,1,True,25000.0,25000.0,5014.2586,2162.5475,1996.1977,1512.9911,1235.7414,1085.2345,1021.8631,926.8061,910.9632,752.5349,712.9278,705.0063,697.0849,665.3992,657.4778,570.3422,570.3422,570.3422,554.4994,530.7351,475.2852,427.7567,419.8352,411.9138,411.9138
False,1.0,Республика Тыва,1,False,20000.0,26000.0,5214.8289,2249.0494,2076.0456,1573.5108,1285.1711,1128.6439,1062.7376,963.8783,947.4018,782.6362,741.4449,733.2066,724.9683,692.0152,683.7769,593.1559,593.1559,593.1559,576.6793,551.9645,494.2966,444.8669,436.6286,428.3904,428.3904
False,1.0,Донецкая область,1,False,20000.0,32800.0,6578.7072,2837.2624,2619.0114,1985.0444,1621.2928,1423.8276,1340.6844,1215.9696,1195.1838,987.3257,935.3612,924.9683,914.5754,873.0038,862.6109,748.289,748.289,748.289,727.5032,696.3245,623.5741,561.2167,550.8238,540.4309,540.4309
False,1.0,Луганская область,1,False,17000.0,20000.0,4011.4068,1730.038,1596.9582,1210.3929,988.5932,868.1876,817.4905,741.4449,728.7706,602.0279,570.3422,564.0051,557.6679,532.3194,525.9823,456.2738,456.2738,456.2738,443.5995,424.5881,380.2281,342.2053,335.8682,329.5311,329.5311
False,1.0,Нижегородская область,0,False,16242.0,100000.0,20057.0342,8650.1901,7984.7909,6051.9645,4942.9658,4340.9379,4087.4525,3707.2243,3643.853,3010.1394,2851.711,2820.0253,2788.3397,2661.597,2629.9113,2281.3688,2281.3688,2281.3688,2217.9975,2122.9404,1901.1407,1711.0266,1679.3409,1647.6553,1647.6553
False,1.0,Нижегородская область,0,True,30000.0,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,1.0,Калужская область,1,False,20000.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,1.0,Калужская область,1,True,25000.0,25000.0,5014.2586,2162.5475,1996.1977,1512.9911,1235.7414,1085.2345,1021.8631,926.8061,910.9632,752.5349,712.9278,705.0063,697.0849,665.3992,657.4778,570.3422,570.3422,570.3422,554.4994,530.7351,475.2852,427.7567,419.8352,411.9138,411.9138
False,1.0,Ярославская область,1,False,20000.0,66500.0,13337.9278,5752.3764,5309.8859,4024.5564,3287.0722,2886.7237,2718.1559,2465.3042,2423.1622,2001.7427,1896.3878,1875.3169,1854.2459,1769.962,1748.891,1517.1103,1517.1103,1517.1103,1474.9683,1411.7554,1264.2586,1137.8327,1116.7617,1095.6907,1095.6907
False,1.0,Ярославская область,1,True,20000.0,20000.0,4011.4068,1730.038,1596.9582,1210.3929,988.5932,868.1876,817.4905,741.4449,728.7706,602.0279,570.3422,564.0051,557.6679,532.3194,525.9823,456.2738,456.2738,456.2738,443.5995,424.5881,380.2281,342.2053,335.8682,329.5311,329.5311
False,1.0,Краснодарский край,0,False,16242.0,100000.0,20057.0342,8650.1901,7984.7909,6051.9645,4942.9658,4340.9379,4087.4525,3707.2243,3643.853,3010.1394,2851.711,2820.0253,2788.3397,2661.597,2629.9113,2281.3688,2281.3688,2281.3688,2217.9975,2122.9404,1901.1407,1711.0266,1679.3409,1647.6553,1647.6553
False,1.0,Краснодарский край,0,True,20000.0,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,1.0,Республика Карелия,1,False,20000.0,50000.0,10028.5171,4325.0951,3992.3954,3025.9823,2471.4829,2170.4689,2043.7262,1853.6122,1821.9265,1505.0697,1425.8555,1410.0127,1394.1698,1330.7985,1314.9556,1140.6844,1140.6844,1140.6844,1108.9987,1061.4702,950.5703,855.5133,839.6705,823.8276,823.8276
False,1.0,Республика Татарстан,0,False,20000.0,100000.0,20057.0342,8650.1901,7984.7909,6051.9645,4942.9658,4340.9379,4087.4525,3707.2243,3643.853,3010.1394,2851.711,2820.0253,2788.3397,2661.597,2629.9113,2281.3688,2281.3688,2281.3688,2217.9975,2122.9404,1901.1407,1711.0266,1679.3409,1647.6553,1647.6553
False,1.0,Республика Татарстан,0,True,20000.0,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,1.0,Челябинская область,0,False,18679.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,1.0,Челябинская область,0,True,20000.0,20000.0,4011.4068,1730.038,1596.9582,1210.3929,988.5932,868.1876,817.4905,741.4449,728.7706,602.0279,570.3422,564.0051,557.6679,532.3194,525.9823,456.2738,456.2738,456.2738,443.5995,424.5881,380.2281,342.2053,335.8682,329.5311,329.5311
False,1.0,Тверская область,1,False,20000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,1.0,Тверская область,1,True,25000.0,25000.0,5014.2586,2162.5475,1996.1977,1512.9911,1235.7414,1085.2345,1021.8631,926.8061,910.9632,752.5349,712.9278,705.0063,697.0849,665.3992,657.4778,570.3422,570.3422,570.3422,554.4994,530.7351,475.2852,427.7567,419.8352,411.9138,411.9138
False,1.0,Алтайский край,2,False,20000.0,65000.0,13037.0722,5622.6236,5190.1141,3933.7769,3212.9278,2821.6096,2656.8441,2409.6958,2368.5044,1956.5906,1853.6122,1833.0165,1812.4208,1730.038,1709.4423,1482.8897,1482.8897,1482.8897,1441.6984,1379.9113,1235.7414,1112.1673,1091.5716,1070.9759,1070.9759
False,1.0,Архангельская область,1,False,45.0,50000.0,10028.5171,4325.0951,3992.3954,3025.9823,2471.4829,2170.4689,2043.7262,1853.6122,1821.9265,1505.0697,1425.8555,1410.0127,1394.1698,1330.7985,1314.9556,1140.6844,1140.6844,1140.6844,1108.9987,1061.4702,950.5703,855.5133,839.6705,823.8276,823.8276
False,1.0,Тюменская область,1,False,15000.0,70000.0,14039.924,6055.1331,5589.3536,4236.3752,3460.076,3038.6565,2861.2167,2595.057,2550.6971,2107.0976,1996.1977,1974.0177,1951.8378,1863.1179,1840.9379,1596.9582,1596.9582,1596.9582,1552.5982,1486.0583,1330.7985,1197.7186,1175.5387,1153.3587,1153.3587
False,1.0,Пермский край,1,False,20000.0,100000.0,20057.0342,8650.1901,7984.7909,6051.9645,4942.9658,4340.9379,4087.4525,3707.2243,3643.853,3010.1394,2851.711,2820.0253,2788.3397,2661.597,2629.9113,2281.3688,2281.3688,2281.3688,2217.9975,2122.9404,1901.1407,1711.0266,1679.3409,1647.6553,1647.6553
False,1.0,Пермский край,1,True,30000.0,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,1.0,Ивановская область,1,False,20000.0,55000.0,11031.3688,4757.6046,4391.635,3328.5805,2718.6312,2387.5158,2248.0989,2038.9734,2004.1191,1655.5767,1568.4411,1551.0139,1533.5868,1463.8783,1446.4512,1254.7529,1254.7529,1254.7529,1219.8986,1167.6172,1045.6274,941.0646,923.6375,906.2104,906.2104
False,1.0,Вологодская область,1,False,20000.0,70000.0,14039.924,6055.1331,5589.3536,4236.3752,3460.076,3038.6565,2861.2167,2595.057,2550.6971,2107.0976,1996.1977,1974.0177,1951.8378,1863.1179,1840.9379,1596.9582,1596.9582,1596.9582,1552.5982,1486.0583,1330.7985,1197.7186,1175.5387,1153.3587,1153.3587
False,1.0,Новосибирская область,0,False,20000.0,85000.0,17048.4791,7352.6616,6787.0722,5144.1698,4201.5209,3689.7972,3474.3346,3151.1407,3097.275,2558.6185,2423.9544,2397.0215,2370.0887,2262.3574,2235.4246,1939.1635,1939.1635,1939.1635,1885.2978,1804.4994,1615.9696,1454.3726,1427.4398,1400.507,1400.507
False,1.0,Самарская область,0,False,18000.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,1.0,Самарская область,0,True,20000.0,43028.0,8630.1407,3722.0038,3435.6958,2604.0393,2126.8593,1867.8188,1758.749,1595.1445,1567.8771,1295.2028,1227.0342,1213.4005,1199.7668,1145.2319,1131.5982,981.6274,981.6274,981.6274,954.3599,913.4588,818.0228,736.2205,722.5868,708.9531,708.9531
False,1.0,Томская область,1,False,20000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,1.0,Томская область,1,True,25000.0,35000.0,7019.962,3027.5665,2794.6768,2118.1876,1730.038,1519.3283,1430.6084,1297.5285,1275.3485,1053.5488,998.0989,987.0089,975.9189,931.5589,920.4689,798.4791,798.4791,798.4791,776.2991,743.0292,665.3992,598.8593,587.7693,576.6793,576.6793
False,1.0,Ростовская область,0,False,35.0,100000.0,20057.0342,8650.1901,7984.7909,6051.9645,4942.9658,4340.9379,4087.4525,3707.2243,3643.853,3010.1394,2851.711,2820.0253,2788.3397,2661.597,2629.9113,2281.3688,2281.3688,2281.3688,2217.9975,2122.9404,1901.1407,1711.0266,1679.3409,1647.6553,1647.6553
False,1.0,Воронежская область,2,False,18900.0,65000.0,13037.0722,5622.6236,5190.1141,3933.7769,3212.9278,2821.6096,2656.8441,2409.6958,2368.5044,1956.5906,1853.6122,1833.0165,1812.4208,1730.038,1709.4423,1482.8897,1482.8897,1482.8897,1441.6984,1379.9113,1235.7414,1112.1673,1091.5716,1070.9759,1070.9759
False,1.0,Иркутская область,1,False,20000.0,90000.0,18051.3308,7785.1711,7186.3118,5446.7681,4448.6692,3906.8441,3678.7072,3336.5019,3279.4677,2709.1255,2566.5399,2538.0228,2509.5057,2395.4373,2366.9202,2053.2319,2053.2319,2053.2319,1996.1977,1910.6464,1711.0266,1539.924,1511.4068,1482.8897,1482.8897
False,1.0,Иркутская область,1,True,30000.0,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,1.0,Тульская область,1,False,20000.0,68900.0,13819.2966,5959.981,5501.5209,4169.8035,3405.7034,2990.9062,2816.2548,2554.2776,2510.6147,2073.9861,1964.8289,1942.9975,1921.166,1833.8403,1812.0089,1571.8631,1571.8631,1571.8631,1528.2003,1462.706,1309.8859,1178.8973,1157.0659,1135.2345,1135.2345
False,1.0,Тульская область,1,True,30000.0,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,1.0,Республика Коми,1,False,20000.0,55000.0,11031.3688,4757.6046,4391.635,3328.5805,2718.6312,2387.5158,2248.0989,2038.9734,2004.1191,1655.5767,1568.4411,1551.0139,1533.5868,1463.8783,1446.4512,1254.7529,1254.7529,1254.7529,1219.8986,1167.6172,1045.6274,941.0646,923.6375,906.2104,906.2104
False,1.0,Республика Бурятия,1,False,20000.0,66650.0,13368.0133,5765.3517,5321.8631,4033.6343,3294.4867,2893.2351,2724.2871,2470.865,2428.628,2006.2579,1900.6654,1879.5469,1858.4284,1773.9544,1752.8359,1520.5323,1520.5323,1520.5323,1478.2953,1414.9398,1267.1103,1140.3992,1119.2807,1098.1622,1098.1622
False,1.0,Белгородская область,2,False,20000.0,58000.0,11633.0798,5017.1103,4631.1787,3510.1394,2866.9202,2517.744,2370.7224,2150.1901,2113.4347,1745.8809,1653.9924,1635.6147,1617.237,1543.7262,1525.3485,1323.1939,1323.1939,1323.1939,1286.4385,1231.3054,1102.6616,992.3954,974.0177,955.6401,955.6401
False,1.0,Забайкальский край,1,False,20000.0,75000.0,15042.7757,6487.6426,5988.5932,4538.9734,3707.2243,3255.7034,3065.5894,2780.4183,2732.8897,2257.6046,2138.7833,2115.019,2091.2548,1996.1977,1972.4335,1711.0266,1711.0266,1711.0266,1663.4981,1592.2053,1425.8555,1283.27,1259.5057,1235.7414,1235.7414
False,1.0,Рязанская область,1,False,20000.0,70000.0,14039.924,6055.1331,5589.3536,4236.3752,3460.076,3038.6565,2861.2167,2595.057,2550.6971,2107.0976,1996.1977,1974.0177,1951.8378,1863.1179,1840.9379,1596.9582,1596.9582,1596.9582,1552.5982,1486.0583,1330.7985,1197.7186,1175.5387,1153.3587,1153.3587
False,1.0,Карачаево-Черкесская Республика,1,False,20000.0,55000.0,11031.3688,4757.6046,4391.635,3328.5805,2718.6312,2387.5158,2248.0989,2038.9734,2004.1191,1655.5767,1568.4411,1551.0139,1533.5868,1463.8783,1446.4512,1254.7529,1254.7529,1254.7529,1219.8986,1167.6172,1045.6274,941.0646,923.6375,906.2104,906.2104
False,1.0,Еврейская автономная область,1,False,20000.0,35000.0,7019.962,3027.5665,2794.6768,2118.1876,1730.038,1519.3283,1430.6084,1297.5285,1275.3485,1053.5488,998.0989,987.0089,975.9189,931.5589,920.4689,798.4791,798.4791,798.4791,776.2991,743.0292,665.3992,598.8593,587.7693,576.6793,576.6793
False,1.0,Еврейская автономная область,1,True,20000.0,20000.0,4011.4068,1730.038,1596.9582,1210.3929,988.5932,868.1876,817.4905,741.4449,728.7706,602.0279,570.3422,564.0051,557.6679,532.3194,525.9823,456.2738,456.2738,456.2738,443.5995,424.5881,380.2281,342.2053,335.8682,329.5311,329.5311
False,1.0,Свердловская область,0,False,18679.0,100000.0,20057.0342,8650.1901,7984.7909,6051.9645,4942.9658,4340.9379,4087.4525,3707.2243,3643.853,3010.1394,2851.711,2820.0253,2788.3397,2661.597,2629.9113,2281.3688,2281.3688,2281.3688,2217.9975,2122.9404,1901.1407,1711.0266,1679.3409,1647.6553,1647.6553
False,1.0,Свердловская область,0,True,20000.0,35000.0,7019.962,3027.5665,2794.6768,2118.1876,1730.038,1519.3283,1430.6084,1297.5285,1275.3485,1053.5488,998.0989,987.0089,975.9189,931.5589,920.4689,798.4791,798.4791,798.4791,776.2991,743.0292,665.3992,598.8593,587.7693,576.6793,576.6793
False,1.0,Владимирская область,1,False,20000.0,57500.0,11532.7947,4973.8593,4591.2548,3479.8796,2842.2053,2496.0393,2350.2852,2131.654,2095.2155,1730.8302,1639.7338,1621.5146,1603.2953,1530.4183,1512.199,1311.7871,1311.7871,1311.7871,1275.3485,1220.6907,1093.1559,983.8403,965.621,947.4018,947.4018
False,1.0,Владимирская область,1,True,24500.0,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,1.0,Кемеровская область,1,False,20000.0,89400.0,17930.9886,7733.27,7138.403,5410.4563,4419.0114,3880.7985,3654.1825,3314.2586,3257.6046,2691.0646,2549.4297,2521.1027,2492.7757,2379.4677,2351.1407,2039.5437,2039.5437,2039.5437,1982.8897,1897.9087,1699.6198,1529.6578,1501.3308,1473.0038,1473.0038
False,1.0,Кемеровская область,1,True,15000.0,35000.0,7019.962,3027.5665,2794.6768,2118.1876,1730.038,1519.3283,1430.6084,1297.5285,1275.3485,1053.5488,998.0989,987.0089,975.9189,931.5589,920.4689,798.4791,798.4791,798.4791,776.2991,743.0292,665.3992,598.8593,587.7693,576.6793,576.6793
False,1.0,Курская область,2,False,20000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,1.0,Калининградская область,1,False,20000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,1.0,Калининградская область,1,True,30000.0,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,1.0,Новгородская область,1,False,20000.0,55000.0,11031.3688,4757.6046,4391.635,3328.5805,2718.6312,2387.5158,2248.0989,2038.9734,2004.1191,1655.5767,1568.4411,1551.0139,1533.5868,1463.8783,1446.4512,1254.7529,1254.7529,1254.7529,1219.8986,1167.6172,1045.6274,941.0646,923.6375,906.2104,906.2104
False,1.0,Новгородская область,1,True,30000.0,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,1.0,Чеченская Республика,1,False,16242.0,35000.0,7019.962,3027.5665,2794.6768,2118.1876,1730.038,1519.3283,1430.6084,1297.5285,1275.3485,1053.5488,998.0989,987.0089,975.9189,931.5589,920.4689,798.4791,798.4791,798.4791,776.2991,743.0292,665.3992,598.8593,587.7693,576.6793,576.6793
False,1.0,Хабаровский край,1,False,21114.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,1.0,Ханты-Мансийский автономный округ — Югра,1,False,22000.0,120000.0,24068.4411,10380.2281,9581.749,7262.3574,5931.5589,5209.1255,4904.943,4448.6692,4372.6236,3612.1673,3422.0532,3384.0304,3346.0076,3193.9163,3155.8935,2737.6426,2737.6426,2737.6426,2661.597,2547.5285,2281.3688,2053.2319,2015.2091,1977.1863,1977.1863
False,1.0,Ханты-Мансийский автономный округ — Югра,1,True,35000.0,35000.0,7019.962,3027.5665,2794.6768,2118.1876,1730.038,1519.3283,1430.6084,1297.5285,1275.3485,1053.5488,998.0989,987.0089,975.9189,931.5589,920.4689,798.4791,798.4791,798.4791,776.2991,743.0292,665.3992,598.8593,587.7693,576.6793,576.6793
False,1.0,Амурская область,1,False,24559.0,70000.0,14039.924,6055.1331,5589.3536,4236.3752,3460.076,3038.6565,2861.2167,2595.057,2550.6971,2107.0976,1996.1977,1974.0177,1951.8378,1863.1179,1840.9379,1596.9582,1596.9582,1596.9582,1552.5982,1486.0583,1330.7985,1197.7186,1175.5387,1153.3587,1153.3587
False,1.0,Ленинградская область,1,False,24559.0,90000.0,18051.3308,7785.1711,7186.3118,5446.7681,4448.6692,3906.8441,3678.7072,3336.5019,3279.4677,2709.1255,2566.5399,2538.0228,2509.5057,2395.4373,2366.9202,2053.2319,2053.2319,2053.2319,1996.1977,1910.6464,1711.0266,1539.924,1511.4068,1482.8897,1482.8897
False,1.0,Мурманская область,1,False,24559.0,70000.0,14039.924,6055.1331,5589.3536,4236.3752,3460.076,3038.6565,2861.2167,2595.057,2550.6971,2107.0976,1996.1977,1974.0177,1951.8378,1863.1179,1840.9379,1596.9582,1596.9582,1596.9582,1552.5982,1486.0583,1330.7985,1197.7186,1175.5387,1153.3587,1153.3587
False,1.0,Мурманская область,1,True,25000.0,25000.0,5014.2586,2162.5475,1996.1977,1512.9911,1235.7414,1085.2345,1021.8631,926.8061,910.9632,752.5349,712.9278,705.0063,697.0849,665.3992,657.4778,570.3422,570.3422,570.3422,554.4994,530.7351,475.2852,427.7567,419.8352,411.9138,411.9138
False,1.0,Красноярский край,1,False,24559.0,130000.0,26074.1445,11245.2471,10380.2281,7867.5539,6425.8555,5643.2193,5313.6882,4819.3916,4737.0089,3913.1812,3707.2243,3666.033,3624.8416,3460.076,3418.8847,2965.7795,2965.7795,2965.7795,2883.3967,2759.8226,2471.4829,2224.3346,2183.1432,2141.9518,2141.9518
