is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Автоэлектрик - обобщенные знания - знание устройства узлов и агрегатов транспортных средств (3749_31),Автоэлектрик - диагностика неисправностей электрооборудования (3247_31),"Ответственность , добросовестность (СК) (614_4)",Автоэлектрик - Диагностика и ремонт электрооборудования (3722_31),Аккуратность (СК) (575_4),"Личные установки и ценности, мировоззрение (2043_4)",Автоэлектрик - установщик дополнительного оборудования и систем сигнализации (2165_31),Автослесарь - Конкретные умения – диагностика (2261_31),Автоэлектрик - ремонт автоэлектроники различных ТС (2177_31),Автоэлектрик - конкретные умения - ремонт и обслуживание электрооборудование спецтехники (2176_31),Автоэлектрик - обобщенные умения - работа с электропроводкой и электрическими цепями (3728_31),Автослесарь - Конкретные умения – Обслуживание и ремонт электрооборудования (2440_31),Автоэлектрик - обобщенные умения - поиск и устранение неисправностей (3724_31),Автоэлектрик - умение работать на диагностическом оборудовании (3266_31),Выполнение ремонтных работ (ОПТ) (8285_36),"Саморазвитие, обучаемость (СК) (604_4)",Дисциплинированность (СК) (593_4),"Автослесарь - Конкретные умения – Ремонт агрегатов - Общие работы по ремонту, сборке/разборке, восстановлению (3823_31)",Автоэлектрик - ремонт и обслуживание электрооборудование грузовых ТС (2181_31),Автослесарь - Базовые знания в области конструкции и характеристик АТС (2224_31),Автоэлектрик - обобщенные умения - проведение профилактического осмотра электрооборудования (3727_31),Пунктуальность (СК) (612_4),Автоэлектрик - обобщенные умения - работа с электрическими схемами (3725_31),Автоэлектрик - знание диагностического оборудования (3263_31),Внимательность (СК) (536_4)
True,0.0,Пермский край,1,False,25000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Ярославская область,1,False,50000.0,50000.0,6127.0461,4737.9486,3161.1353,3161.1353,2928.3676,2680.5827,2552.9359,2027.3314,1967.2624,1764.5292,1711.9688,1659.4083,1591.8306,1546.7788,1539.2702,1494.2184,1381.5888,1208.8902,1171.347,1051.2089,991.1398,968.6139,923.5621,825.9498,825.9498
True,0.0,Липецкая область,1,False,55000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Кемеровская область,1,False,25000.0,25000.0,3063.5231,2368.9743,1580.5677,1580.5677,1464.1838,1340.2913,1276.4679,1013.6657,983.6312,882.2646,855.9844,829.7042,795.9153,773.3894,769.6351,747.1092,690.7944,604.4451,585.6735,525.6044,495.5699,484.307,461.781,412.9749,412.9749
True,0.0,Брянская область,1,False,55000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Новосибирская область,0,False,45000.0,79912.5,9792.5514,7572.4264,5052.2845,5052.2845,4680.2636,4284.2413,4080.2298,3240.1825,3144.1771,2820.1588,2736.1541,2652.1493,2544.1433,2472.1392,2460.1385,2388.1345,2208.1243,1932.1088,1872.1054,1680.0946,1584.0892,1548.0872,1476.0831,1320.0743,1320.0743
True,0.0,Московская область,2,False,60000.0,60000.0,7352.4553,5685.5384,3793.3624,3793.3624,3514.0411,3216.6992,3063.5231,2432.7977,2360.7148,2117.4351,2054.3625,1991.29,1910.1967,1856.1346,1847.1242,1793.062,1657.9066,1450.6683,1405.6165,1261.4507,1189.3678,1162.3367,1108.2745,991.1398,991.1398
True,0.0,Республика Коми,1,False,79912.5,79912.5,9792.5514,7572.4264,5052.2845,5052.2845,4680.2636,4284.2413,4080.2298,3240.1825,3144.1771,2820.1588,2736.1541,2652.1493,2544.1433,2472.1392,2460.1385,2388.1345,2208.1243,1932.1088,1872.1054,1680.0946,1584.0892,1548.0872,1476.0831,1320.0743,1320.0743
True,0.0,Иркутская область,1,False,45000.0,79912.5,9792.5514,7572.4264,5052.2845,5052.2845,4680.2636,4284.2413,4080.2298,3240.1825,3144.1771,2820.1588,2736.1541,2652.1493,2544.1433,2472.1392,2460.1385,2388.1345,2208.1243,1932.1088,1872.1054,1680.0946,1584.0892,1548.0872,1476.0831,1320.0743,1320.0743
True,0.0,Хабаровский край,1,False,60000.0,60000.0,7352.4553,5685.5384,3793.3624,3793.3624,3514.0411,3216.6992,3063.5231,2432.7977,2360.7148,2117.4351,2054.3625,1991.29,1910.1967,1856.1346,1847.1242,1793.062,1657.9066,1450.6683,1405.6165,1261.4507,1189.3678,1162.3367,1108.2745,991.1398,991.1398
True,0.0,Омская область,1,False,60000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
True,0.0,Красноярский край,1,False,60000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
True,0.0,Республика Бурятия,1,False,79912.5,79912.5,9792.5514,7572.4264,5052.2845,5052.2845,4680.2636,4284.2413,4080.2298,3240.1825,3144.1771,2820.1588,2736.1541,2652.1493,2544.1433,2472.1392,2460.1385,2388.1345,2208.1243,1932.1088,1872.1054,1680.0946,1584.0892,1548.0872,1476.0831,1320.0743,1320.0743
True,0.0,Ханты-Мансийский автономный округ — Югра,1,False,79912.5,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
True,0.0,Архангельская область,1,False,60000.0,60000.0,7352.4553,5685.5384,3793.3624,3793.3624,3514.0411,3216.6992,3063.5231,2432.7977,2360.7148,2117.4351,2054.3625,1991.29,1910.1967,1856.1346,1847.1242,1793.062,1657.9066,1450.6683,1405.6165,1261.4507,1189.3678,1162.3367,1108.2745,991.1398,991.1398
True,0.0,Новгородская область,1,False,60000.0,60000.0,7352.4553,5685.5384,3793.3624,3793.3624,3514.0411,3216.6992,3063.5231,2432.7977,2360.7148,2117.4351,2054.3625,1991.29,1910.1967,1856.1346,1847.1242,1793.062,1657.9066,1450.6683,1405.6165,1261.4507,1189.3678,1162.3367,1108.2745,991.1398,991.1398
True,0.0,Томская область,1,False,60000.0,60000.0,7352.4553,5685.5384,3793.3624,3793.3624,3514.0411,3216.6992,3063.5231,2432.7977,2360.7148,2117.4351,2054.3625,1991.29,1910.1967,1856.1346,1847.1242,1793.062,1657.9066,1450.6683,1405.6165,1261.4507,1189.3678,1162.3367,1108.2745,991.1398,991.1398
True,0.0,Курганская область,1,False,60000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
True,0.0,Мурманская область,1,False,79912.5,79912.5,9792.5514,7572.4264,5052.2845,5052.2845,4680.2636,4284.2413,4080.2298,3240.1825,3144.1771,2820.1588,2736.1541,2652.1493,2544.1433,2472.1392,2460.1385,2388.1345,2208.1243,1932.1088,1872.1054,1680.0946,1584.0892,1548.0872,1476.0831,1320.0743,1320.0743
True,0.0,Ямало-Ненецкий автономный округ,1,False,60000.0,60000.0,7352.4553,5685.5384,3793.3624,3793.3624,3514.0411,3216.6992,3063.5231,2432.7977,2360.7148,2117.4351,2054.3625,1991.29,1910.1967,1856.1346,1847.1242,1793.062,1657.9066,1450.6683,1405.6165,1261.4507,1189.3678,1162.3367,1108.2745,991.1398,991.1398
True,0.0,Забайкальский край,1,False,100000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,0.0,Республика Саха (Якутия),1,False,60000.0,100000.0,12254.0922,9475.8973,6322.2706,6322.2706,5856.7352,5361.1653,5105.8718,4054.6629,3934.5247,3529.0584,3423.9375,3318.8166,3183.6612,3093.5576,3078.5403,2988.4367,2763.1777,2417.7804,2342.6941,2102.4178,1982.2796,1937.2278,1847.1242,1651.8997,1651.8997
True,0.0,Амурская область,1,False,100000.0,100000.0,12254.0922,9475.8973,6322.2706,6322.2706,5856.7352,5361.1653,5105.8718,4054.6629,3934.5247,3529.0584,3423.9375,3318.8166,3183.6612,3093.5576,3078.5403,2988.4367,2763.1777,2417.7804,2342.6941,2102.4178,1982.2796,1937.2278,1847.1242,1651.8997,1651.8997
True,0.0,Ненецкий автономный округ,1,False,90194.0,90194.0,11052.4559,8546.6908,5702.3088,5702.3088,5282.4238,4835.4495,4605.19,3657.0626,3548.7052,3182.9989,3088.1862,2993.3735,2871.4714,2790.2033,2776.6587,2695.3906,2492.2205,2180.6929,2112.9695,1896.2547,1787.8973,1747.2633,1665.9952,1489.9144,1489.9144
True,2.0,Ставропольский край,2,False,50000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,2.0,Калининградская область,1,False,90000.0,105000.0,12866.7968,9949.6921,6638.3841,6638.3841,6149.572,5629.2236,5361.1653,4257.396,4131.2509,3705.5113,3595.1344,3484.7575,3342.8443,3248.2355,3232.4673,3137.8585,2901.3365,2538.6695,2459.8288,2207.5387,2081.3936,2034.0892,1939.4804,1734.4947,1734.4947
True,2.0,Самарская область,0,False,45000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,2.0,Ростовская область,0,False,35000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Республика Татарстан,0,False,50000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Свердловская область,0,False,50000.0,160000.0,19606.5475,15161.4357,10115.633,10115.633,9370.7764,8577.8645,8169.3948,6487.4606,6295.2395,5646.4935,5478.3,5310.1066,5093.8579,4949.6921,4925.6645,4781.4987,4421.0842,3868.4487,3748.3106,3363.8684,3171.6474,3099.5645,2955.3987,2643.0395,2643.0395
True,2.0,Республика Башкортостан,0,False,35000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
True,2.0,Волгоградская область,2,False,55000.0,160000.0,19606.5475,15161.4357,10115.633,10115.633,9370.7764,8577.8645,8169.3948,6487.4606,6295.2395,5646.4935,5478.3,5310.1066,5093.8579,4949.6921,4925.6645,4781.4987,4421.0842,3868.4487,3748.3106,3363.8684,3171.6474,3099.5645,2955.3987,2643.0395,2643.0395
True,2.0,Вологодская область,1,False,55000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Рязанская область,1,False,45000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Краснодарский край,0,False,80000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,2.0,Владимирская область,1,False,50000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Псковская область,1,False,55000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Нижегородская область,0,False,50000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
True,2.0,Оренбургская область,2,False,50000.0,123000.0,15072.5334,11655.3537,7776.3929,7776.3929,7203.7844,6594.2334,6280.2223,4987.2353,4839.4654,4340.7419,4211.4432,4082.1445,3915.9033,3805.0758,3786.6046,3675.7771,3398.7085,2973.87,2881.5137,2585.9739,2438.2039,2382.7902,2271.9628,2031.8366,2031.8366
True,2.0,Челябинская область,0,False,50000.0,160000.0,19606.5475,15161.4357,10115.633,10115.633,9370.7764,8577.8645,8169.3948,6487.4606,6295.2395,5646.4935,5478.3,5310.1066,5093.8579,4949.6921,4925.6645,4781.4987,4421.0842,3868.4487,3748.3106,3363.8684,3171.6474,3099.5645,2955.3987,2643.0395,2643.0395
True,2.0,Воронежская область,2,False,50000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,2.0,Алтайский край,2,False,55000.0,123000.0,15072.5334,11655.3537,7776.3929,7776.3929,7203.7844,6594.2334,6280.2223,4987.2353,4839.4654,4340.7419,4211.4432,4082.1445,3915.9033,3805.0758,3786.6046,3675.7771,3398.7085,2973.87,2881.5137,2585.9739,2438.2039,2382.7902,2271.9628,2031.8366,2031.8366
True,2.0,Республика Крым,1,False,90000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
True,2.0,Калужская область,1,False,50000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Астраханская область,1,False,55000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,2.0,Ленинградская область,1,False,90000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
True,2.0,Саратовская область,2,False,80000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Пензенская область,1,False,115000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Орловская область,1,False,55000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Тульская область,1,False,90000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Тверская область,1,False,50000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Белгородская область,2,False,80000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Республика Марий Эл,1,False,55000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Тамбовская область,2,False,90000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
True,2.0,Ульяновская область,1,False,52000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Смоленская область,1,False,52000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Чувашская Республика,1,False,90000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
True,2.0,Республика Мордовия,1,False,55000.0,100000.0,12254.0922,9475.8973,6322.2706,6322.2706,5856.7352,5361.1653,5105.8718,4054.6629,3934.5247,3529.0584,3423.9375,3318.8166,3183.6612,3093.5576,3078.5403,2988.4367,2763.1777,2417.7804,2342.6941,2102.4178,1982.2796,1937.2278,1847.1242,1651.8997,1651.8997
True,2.0,Удмуртская Республика,1,False,70000.0,160000.0,19606.5475,15161.4357,10115.633,10115.633,9370.7764,8577.8645,8169.3948,6487.4606,6295.2395,5646.4935,5478.3,5310.1066,5093.8579,4949.6921,4925.6645,4781.4987,4421.0842,3868.4487,3748.3106,3363.8684,3171.6474,3099.5645,2955.3987,2643.0395,2643.0395
True,2.0,Курская область,2,False,80000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Пермский край,1,False,45000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,2.0,Ярославская область,1,False,50000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
True,2.0,Костромская область,1,False,90000.0,100000.0,12254.0922,9475.8973,6322.2706,6322.2706,5856.7352,5361.1653,5105.8718,4054.6629,3934.5247,3529.0584,3423.9375,3318.8166,3183.6612,3093.5576,3078.5403,2988.4367,2763.1777,2417.7804,2342.6941,2102.4178,1982.2796,1937.2278,1847.1242,1651.8997,1651.8997
True,2.0,Липецкая область,1,False,50000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Кемеровская область,1,False,90000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,2.0,Кировская область,1,False,45000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,2.0,Ивановская область,1,False,90000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,2.0,Брянская область,1,False,55000.0,160000.0,19606.5475,15161.4357,10115.633,10115.633,9370.7764,8577.8645,8169.3948,6487.4606,6295.2395,5646.4935,5478.3,5310.1066,5093.8579,4949.6921,4925.6645,4781.4987,4421.0842,3868.4487,3748.3106,3363.8684,3171.6474,3099.5645,2955.3987,2643.0395,2643.0395
True,2.0,Город федерального значения Санкт-Петербург,0,False,70000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,2.0,Новосибирская область,0,False,40000.0,170000.0,20831.9568,16109.0254,10747.86,10747.86,9956.4499,9113.9811,8679.982,6892.9269,6688.692,5999.3993,5820.6938,5641.9883,5412.2241,5259.0479,5233.5185,5080.3424,4697.402,4110.2268,3982.58,3574.1102,3369.8754,3293.2873,3140.1111,2808.2295,2808.2295
True,2.0,Город федерального значения Москва,0,False,40000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,2.0,Московская область,2,False,40000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,2.0,Республика Коми,1,False,80000.0,175000.0,21444.6614,16582.8202,11063.9736,11063.9736,10249.2867,9382.0393,8935.2756,7095.66,6885.4182,6175.8522,5991.8907,5807.9291,5571.4071,5413.7258,5387.4456,5229.7642,4835.5609,4231.1158,4099.7147,3679.2311,3468.9893,3390.1487,3232.4673,2890.8244,2890.8244
True,2.0,Иркутская область,1,False,50000.0,180000.0,22057.366,17056.6151,11380.0871,11380.0871,10542.1234,9650.0976,9190.5692,7298.3932,7082.1445,6352.3052,6163.0876,5973.87,5730.5902,5568.4037,5541.3726,5379.1861,4973.7198,4352.0048,4216.8494,3784.352,3568.1033,3487.0101,3324.8235,2973.4194,2973.4194
True,2.0,Хабаровский край,1,False,30000.0,170000.0,20831.9568,16109.0254,10747.86,10747.86,9956.4499,9113.9811,8679.982,6892.9269,6688.692,5999.3993,5820.6938,5641.9883,5412.2241,5259.0479,5233.5185,5080.3424,4697.402,4110.2268,3982.58,3574.1102,3369.8754,3293.2873,3140.1111,2808.2295,2808.2295
