is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Аккуратность (СК) (575_4),Автослесарь - Базовые умения по комплексному ТО и Р автотранспорта (2091_31),"Личные установки и ценности, мировоззрение (2043_4)","Автослесарь - Конкретные умения – предрейсовый осмотр, профилактический осмотр, техосмотр (2262_31)",Автоэлектрик - обобщенные знания - знание устройства узлов и агрегатов транспортных средств (3749_31),"Саморазвитие, обучаемость (СК) (604_4)",Командность (СК) (1371_4),Пунктуальность (СК) (612_4),Автослесарь - Конкретные умения – диагностика (2261_31),Высокая работоспособность (СК) (586_4),Трудолюбие (СК) (597_4),Автослесарь - Базовые знания в области конструкции и характеристик АТС (2224_31),Нравственность (СК) (622_4),Автоэлектрик - диагностика неисправностей электрооборудования (3247_31),Внимательность (СК) (536_4),Выполнение ремонтных работ (ОПТ) (8285_36),Автослесарь - Конкретные умения – Ходовая часть - Общие работы по обслуживанию и ремонту систем снизу автомобиля (3830_31),Коммуникабельность (СК) (617_4),"Автослесарь - Конкретные умения – Ремонт агрегатов - Общие работы по ремонту, сборке/разборке, восстановлению (3823_31)",Автоэлектрик - конкретные умения - диагностика и ремонт ходовой части (3723_31),Склонность к здоровому образу жизни (СК) (1662_4),Автослесарь - Конкретные умения – Ремонт агрегатов - Ремонтные работы по двигателю и трансмиссии (3818_31)
False,2.0,Ямало-Ненецкий автономный округ,1,False,40000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
False,2.0,Ямало-Ненецкий автономный округ,1,True,70000.0,70000.0,15146.8315,8655.3323,5607.9341,4093.2509,4021.1231,3245.7496,2542.5039,2452.3442,2290.0567,2199.897,1821.2262,1749.0984,1749.0984,1676.9706,1676.9706,1424.5234,1388.4596,1298.2998,1262.236,1190.1082,1172.0762,1154.0443,1099.9485,1081.9165
False,2.0,Республика Саха (Якутия),1,False,43250.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
False,2.0,Магаданская область,1,False,40000.0,130000.0,28129.83,16074.1886,10414.7347,7601.7517,7467.8001,6027.8207,4721.7929,4554.3534,4252.9624,4085.5229,3382.2772,3248.3256,3248.3256,3114.374,3114.374,2645.5435,2578.5677,2411.1283,2344.1525,2210.2009,2176.713,2143.2251,2042.7615,2009.2736
False,2.0,Республика Алтай,1,False,50000.0,150000.0,32457.4961,18547.1406,12017.0015,8771.2519,8616.6924,6955.1777,5448.2226,5255.0232,4907.2643,4714.0649,3902.6275,3748.068,3748.068,3593.5085,3593.5085,3052.5502,2975.2705,2782.0711,2704.7913,2550.2318,2511.592,2472.9521,2357.0325,2318.3926
False,2.0,Республика Тыва,1,False,110000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
False,2.0,Чукотский автономный округ,1,False,32000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,2.0,Луганская область,1,False,30000.0,30000.0,6491.4992,3709.4281,2403.4003,1754.2504,1723.3385,1391.0355,1089.6445,1051.0046,981.4529,942.813,780.5255,749.6136,749.6136,718.7017,718.7017,610.51,595.0541,556.4142,540.9583,510.0464,502.3184,494.5904,471.4065,463.6785
False,2.0,Донецкая область,1,False,30000.0,35000.0,7573.4158,4327.6662,2803.967,2046.6255,2010.5616,1622.8748,1271.2519,1226.1721,1145.0283,1099.9485,910.6131,874.5492,874.5492,838.4853,838.4853,712.2617,694.2298,649.1499,631.118,595.0541,586.0381,577.0222,549.9742,540.9583
False,0.0,Ульяновская область,1,False,10000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Ставропольский край,2,False,10000.0,90000.0,19474.4977,11128.2844,7210.2009,5262.7512,5170.0155,4173.1066,3268.9335,3153.0139,2944.3586,2828.4389,2341.5765,2248.8408,2248.8408,2156.1051,2156.1051,1831.5301,1785.1623,1669.2427,1622.8748,1530.1391,1506.9552,1483.7713,1414.2195,1391.0355
False,0.0,Ставропольский край,2,True,21600.0,21600.0,4673.8794,2670.7883,1730.4482,1263.0603,1240.8037,1001.5456,784.544,756.7233,706.6461,678.8253,561.9784,539.7218,539.7218,517.4652,517.4652,439.5672,428.4389,400.6182,389.49,367.2334,361.6692,356.1051,339.4127,333.8485
False,0.0,Республика Крым,1,False,12721.0,45000.0,9737.2488,5564.1422,3605.1005,2631.3756,2585.0077,2086.5533,1634.4668,1576.507,1472.1793,1414.2195,1170.7883,1124.4204,1124.4204,1078.0526,1078.0526,915.7651,892.5811,834.6213,811.4374,765.0696,753.4776,741.8856,707.1097,695.5178
False,0.0,Республика Крым,1,True,21600.0,21600.0,4673.8794,2670.7883,1730.4482,1263.0603,1240.8037,1001.5456,784.544,756.7233,706.6461,678.8253,561.9784,539.7218,539.7218,517.4652,517.4652,439.5672,428.4389,400.6182,389.49,367.2334,361.6692,356.1051,339.4127,333.8485
False,0.0,Республика Северная Осетия,1,False,12000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Свердловская область,0,False,10408.5,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Свердловская область,0,True,30000.0,30000.0,6491.4992,3709.4281,2403.4003,1754.2504,1723.3385,1391.0355,1089.6445,1051.0046,981.4529,942.813,780.5255,749.6136,749.6136,718.7017,718.7017,610.51,595.0541,556.4142,540.9583,510.0464,502.3184,494.5904,471.4065,463.6785
False,0.0,Республика Татарстан,0,False,10408.5,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
False,0.0,Республика Татарстан,0,True,15000.0,20000.0,4327.6662,2472.9521,1602.2669,1169.5003,1148.8923,927.357,726.4297,700.6698,654.3019,628.542,520.3503,499.7424,499.7424,479.1345,479.1345,407.0067,396.7027,370.9428,360.6388,340.0309,334.8789,329.7269,314.271,309.119
False,0.0,Оренбургская область,2,False,10408.5,50000.0,10819.1654,6182.3802,4005.6672,2923.7506,2872.2308,2318.3926,1816.0742,1751.6744,1635.7548,1571.355,1300.8758,1249.356,1249.356,1197.8362,1197.8362,1017.5167,991.7568,927.357,901.5971,850.0773,837.1973,824.3174,785.6775,772.7975
False,0.0,Оренбургская область,2,True,20000.0,20000.0,4327.6662,2472.9521,1602.2669,1169.5003,1148.8923,927.357,726.4297,700.6698,654.3019,628.542,520.3503,499.7424,499.7424,479.1345,479.1345,407.0067,396.7027,370.9428,360.6388,340.0309,334.8789,329.7269,314.271,309.119
False,0.0,Нижегородская область,0,False,10408.5,98310.0,21272.643,12155.796,7875.9428,5748.6785,5647.3802,4558.4235,3570.7651,3444.1422,3216.221,3089.5981,2557.7821,2456.4838,2456.4838,2355.1855,2355.1855,2000.6414,1949.9923,1823.3694,1772.7202,1671.4219,1646.0974,1620.7728,1544.7991,1519.4745
False,0.0,Нижегородская область,0,True,19200.0,20000.0,4327.6662,2472.9521,1602.2669,1169.5003,1148.8923,927.357,726.4297,700.6698,654.3019,628.542,520.3503,499.7424,499.7424,479.1345,479.1345,407.0067,396.7027,370.9428,360.6388,340.0309,334.8789,329.7269,314.271,309.119
False,0.0,Самарская область,0,False,12900.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Волгоградская область,2,False,10408.5,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Краснодарский край,0,False,10408.5,94959.0,20547.5425,11741.4529,7607.483,5552.7287,5454.8833,4403.0448,3449.0518,3326.745,3106.5927,2984.2859,2470.5974,2372.7519,2372.7519,2274.9065,2274.9065,1932.4474,1883.5247,1761.2179,1712.2952,1614.4498,1589.9884,1565.527,1492.143,1467.6816
False,0.0,Краснодарский край,0,True,12900.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
False,0.0,Астраханская область,1,False,8121.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Пермский край,1,False,14700.0,75000.0,16228.7481,9273.5703,6008.5008,4385.626,4308.3462,3477.5889,2724.1113,2627.5116,2453.6321,2357.0325,1951.3138,1874.034,1874.034,1796.7543,1796.7543,1526.2751,1487.6352,1391.0355,1352.3957,1275.1159,1255.796,1236.476,1178.5162,1159.1963
False,0.0,Пермский край,1,True,40000.0,40000.0,8655.3323,4945.9042,3204.5337,2339.0005,2297.7846,1854.7141,1452.8594,1401.3395,1308.6038,1257.084,1040.7007,999.4848,999.4848,958.2689,958.2689,814.0134,793.4055,741.8856,721.2777,680.0618,669.7579,659.4539,628.542,618.238
False,0.0,Республика Башкортостан,0,False,10408.5,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Республика Башкортостан,0,True,19200.0,19200.0,4154.5595,2374.034,1538.1762,1122.7202,1102.9366,890.2628,697.3725,672.643,628.1298,603.4003,499.5363,479.7527,479.7527,459.9691,459.9691,390.7264,380.8346,356.1051,346.2133,326.4297,321.4838,316.5379,301.7002,296.7543
False,0.0,Челябинская область,0,False,10408.5,65000.0,14064.915,8037.0943,5207.3673,3800.8758,3733.9001,3013.9104,2360.8964,2277.1767,2126.4812,2042.7615,1691.1386,1624.1628,1624.1628,1557.187,1557.187,1322.7718,1289.2839,1205.5641,1172.0762,1105.1005,1088.3565,1071.6126,1021.3807,1004.6368
False,0.0,Ростовская область,0,False,12900.0,90000.0,19474.4977,11128.2844,7210.2009,5262.7512,5170.0155,4173.1066,3268.9335,3153.0139,2944.3586,2828.4389,2341.5765,2248.8408,2248.8408,2156.1051,2156.1051,1831.5301,1785.1623,1669.2427,1622.8748,1530.1391,1506.9552,1483.7713,1414.2195,1391.0355
False,0.0,Воронежская область,2,False,10408.5,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
False,0.0,Воронежская область,2,True,20000.0,20000.0,4327.6662,2472.9521,1602.2669,1169.5003,1148.8923,927.357,726.4297,700.6698,654.3019,628.542,520.3503,499.7424,499.7424,479.1345,479.1345,407.0067,396.7027,370.9428,360.6388,340.0309,334.8789,329.7269,314.271,309.119
False,0.0,Кировская область,1,False,10408.5,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
False,0.0,Кировская область,1,True,12900.0,14700.0,3180.8346,1817.6198,1177.6662,859.5827,844.4359,681.6074,533.9258,514.9923,480.9119,461.9784,382.4575,367.3107,367.3107,352.1638,352.1638,299.1499,291.5765,272.643,265.0696,249.9227,246.136,242.3493,230.9892,227.2025
False,0.0,Саратовская область,2,False,10408.5,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Орловская область,1,False,10408.5,50000.0,10819.1654,6182.3802,4005.6672,2923.7506,2872.2308,2318.3926,1816.0742,1751.6744,1635.7548,1571.355,1300.8758,1249.356,1249.356,1197.8362,1197.8362,1017.5167,991.7568,927.357,901.5971,850.0773,837.1973,824.3174,785.6775,772.7975
False,0.0,Белгородская область,2,False,10408.5,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Новосибирская область,0,False,9000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Приморский край,1,False,10408.5,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Ивановская область,1,False,10408.5,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Чувашская Республика,1,False,10408.5,70000.0,15146.8315,8655.3323,5607.9341,4093.2509,4021.1231,3245.7496,2542.5039,2452.3442,2290.0567,2199.897,1821.2262,1749.0984,1749.0984,1676.9706,1676.9706,1424.5234,1388.4596,1298.2998,1262.236,1190.1082,1172.0762,1154.0443,1099.9485,1081.9165
False,0.0,Владимирская область,1,False,10408.5,85000.0,18392.5811,10510.0464,6809.6342,4970.3761,4882.7924,3941.2674,3087.3261,2977.8465,2780.7831,2671.3035,2211.4889,2123.9052,2123.9052,2036.3215,2036.3215,1729.7785,1685.9866,1576.507,1532.7151,1445.1314,1423.2354,1401.3395,1335.6517,1313.7558
False,0.0,Алтайский край,2,False,10408.5,70000.0,15146.8315,8655.3323,5607.9341,4093.2509,4021.1231,3245.7496,2542.5039,2452.3442,2290.0567,2199.897,1821.2262,1749.0984,1749.0984,1676.9706,1676.9706,1424.5234,1388.4596,1298.2998,1262.236,1190.1082,1172.0762,1154.0443,1099.9485,1081.9165
False,0.0,Ярославская область,1,False,10408.5,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
False,0.0,Архангельская область,1,False,10408.5,65000.0,14064.915,8037.0943,5207.3673,3800.8758,3733.9001,3013.9104,2360.8964,2277.1767,2126.4812,2042.7615,1691.1386,1624.1628,1624.1628,1557.187,1557.187,1322.7718,1289.2839,1205.5641,1172.0762,1105.1005,1088.3565,1071.6126,1021.3807,1004.6368
False,0.0,Калининградская область,1,False,10408.5,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
False,0.0,Тюменская область,1,False,10408.5,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Тюменская область,1,True,14700.0,14700.0,3180.8346,1817.6198,1177.6662,859.5827,844.4359,681.6074,533.9258,514.9923,480.9119,461.9784,382.4575,367.3107,367.3107,352.1638,352.1638,299.1499,291.5765,272.643,265.0696,249.9227,246.136,242.3493,230.9892,227.2025
False,0.0,Смоленская область,1,False,12900.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Смоленская область,1,True,25000.0,25000.0,5409.5827,3091.1901,2002.8336,1461.8753,1436.1154,1159.1963,908.0371,875.8372,817.8774,785.6775,650.4379,624.678,624.678,598.9181,598.9181,508.7584,495.8784,463.6785,450.7986,425.0386,418.5987,412.1587,392.8387,386.3988
False,0.0,Костромская область,1,False,10408.5,55000.0,11901.0819,6800.6182,4406.2339,3216.1257,3159.4539,2550.2318,1997.6816,1926.8418,1799.3302,1728.4905,1430.9634,1374.2916,1374.2916,1317.6198,1317.6198,1119.2684,1090.9325,1020.0927,991.7568,935.085,920.9171,906.7491,864.2452,850.0773
False,0.0,Курганская область,1,False,12900.0,45000.0,9737.2488,5564.1422,3605.1005,2631.3756,2585.0077,2086.5533,1634.4668,1576.507,1472.1793,1414.2195,1170.7883,1124.4204,1124.4204,1078.0526,1078.0526,915.7651,892.5811,834.6213,811.4374,765.0696,753.4776,741.8856,707.1097,695.5178
False,0.0,Удмуртская Республика,1,False,10408.5,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Удмуртская Республика,1,True,15000.0,19200.0,4154.5595,2374.034,1538.1762,1122.7202,1102.9366,890.2628,697.3725,672.643,628.1298,603.4003,499.5363,479.7527,479.7527,459.9691,459.9691,390.7264,380.8346,356.1051,346.2133,326.4297,321.4838,316.5379,301.7002,296.7543
False,0.0,Ленинградская область,1,False,10408.5,65000.0,14064.915,8037.0943,5207.3673,3800.8758,3733.9001,3013.9104,2360.8964,2277.1767,2126.4812,2042.7615,1691.1386,1624.1628,1624.1628,1557.187,1557.187,1322.7718,1289.2839,1205.5641,1172.0762,1105.1005,1088.3565,1071.6126,1021.3807,1004.6368
False,0.0,Тверская область,1,False,10408.5,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
False,0.0,Город федерального значения Севастополь,1,False,10408.5,40000.0,8655.3323,4945.9042,3204.5337,2339.0005,2297.7846,1854.7141,1452.8594,1401.3395,1308.6038,1257.084,1040.7007,999.4848,999.4848,958.2689,958.2689,814.0134,793.4055,741.8856,721.2777,680.0618,669.7579,659.4539,628.542,618.238
False,0.0,Новгородская область,1,False,10408.5,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Тамбовская область,2,False,14700.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Калужская область,1,False,10408.5,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,0.0,Пензенская область,1,False,10408.5,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
False,0.0,Пензенская область,1,True,19200.0,19200.0,4154.5595,2374.034,1538.1762,1122.7202,1102.9366,890.2628,697.3725,672.643,628.1298,603.4003,499.5363,479.7527,479.7527,459.9691,459.9691,390.7264,380.8346,356.1051,346.2133,326.4297,321.4838,316.5379,301.7002,296.7543
False,0.0,Тульская область,1,False,12900.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
