is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Доброжелательность (СК) (1126_4),Коммуникабельность (СК) (617_4),Клиентоцентричность (клиенториентированность) (СК) (626_4),"Саморазвитие, обучаемость (СК) (604_4)",Аккуратность (СК) (575_4),Вежливость (СК) (581_4),Проведение обследования пациента (массажист) (2698_12),"Организация безопасной среды для пациентов и персонала (медсестра, врач-стоматолог, массажист) (123_12)",Пунктуальность (СК) (612_4),Выполнение массажа (массажист) (833_12),Высокая работоспособность (СК) (586_4),Командность (СК) (1371_4),Знание анатомии и техник массажа (2481_12),Грамотность (СК) (1368_4),Работа в перевязочном (процедурном) кабинете (медсестра) (149_12),Нравственность (СК) (622_4),Стрессоустойчивость (СК) (601_4),"Позитивность, оптимизм (СК) (607_4)",Целеустремленность (СК) (588_4),Выполнение медицинского массажа (медсестра) (2141_12),Сестринское дело (73_12),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Трудолюбие (СК) (597_4),"Организаторские способности, лидерство (СК) (393_4)",Внимательность (СК) (536_4),"Верность, преданность, лояльность (СК) (582_4)",Инициативность (СК) (610_4),"Прием звонков, ведение переговоров и запись клиентов (Администратор медицинского центра) (2480_12)","Дипломатичность, неконфликтность (СК) (1369_4)"
False,0.0,Город федерального значения Санкт-Петербург,0,False,19750.0,100000.0,19429.5102,8706.6906,7093.7873,6645.7587,4614.6953,4047.1924,3838.1123,3464.7551,3390.0836,2971.9235,2688.172,2553.7634,2404.4205,2299.8805,2060.9319,2060.9319,2031.0633,1732.3775,1672.6404,1597.9689,1568.1004,1463.5603,1433.6918,1388.8889,1373.9546,1344.086,1254.4803,1164.8746,1120.0717,925.9259,896.0573,761.6487
False,0.0,Город федерального значения Санкт-Петербург,0,True,30000.0,55000.0,10686.2306,4788.6798,3901.583,3655.1673,2538.0824,2225.9558,2110.9618,1905.6153,1864.546,1634.5579,1478.4946,1404.5699,1322.4313,1264.9343,1133.5125,1133.5125,1117.0848,952.8076,919.9522,878.8829,862.4552,804.9582,788.5305,763.8889,755.675,739.2473,689.9642,640.681,616.0394,509.2593,492.8315,418.9068
False,0.0,Московская область,2,False,30000.0,80000.0,15543.6081,6965.3524,5675.0299,5316.6069,3691.7563,3237.7539,3070.4898,2771.8041,2712.0669,2377.5388,2150.5376,2043.0108,1923.5364,1839.9044,1648.7455,1648.7455,1624.8507,1385.902,1338.1123,1278.3751,1254.4803,1170.8483,1146.9534,1111.1111,1099.1637,1075.2688,1003.5842,931.8996,896.0573,740.7407,716.8459,609.319
False,0.0,Московская область,2,True,40000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Ивановская область,1,False,30000.0,55000.0,10686.2306,4788.6798,3901.583,3655.1673,2538.0824,2225.9558,2110.9618,1905.6153,1864.546,1634.5579,1478.4946,1404.5699,1322.4313,1264.9343,1133.5125,1133.5125,1117.0848,952.8076,919.9522,878.8829,862.4552,804.9582,788.5305,763.8889,755.675,739.2473,689.9642,640.681,616.0394,509.2593,492.8315,418.9068
False,0.0,Ямало-Ненецкий автономный округ,1,False,25000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Ямало-Ненецкий автономный округ,1,True,50000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Камчатский край,1,False,30000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Тамбовская область,2,False,30000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Сахалинская область,1,False,45000.0,120000.0,23315.4122,10448.0287,8512.5448,7974.9104,5537.6344,4856.6308,4605.7348,4157.7061,4068.1004,3566.3082,3225.8065,3064.5161,2885.3047,2759.8566,2473.1183,2473.1183,2437.276,2078.853,2007.1685,1917.5627,1881.7204,1756.2724,1720.4301,1666.6667,1648.7455,1612.9032,1505.3763,1397.8495,1344.086,1111.1111,1075.2688,913.9785
False,0.0,Город федерального значения Москва,0,False,30000.0,100000.0,19429.5102,8706.6906,7093.7873,6645.7587,4614.6953,4047.1924,3838.1123,3464.7551,3390.0836,2971.9235,2688.172,2553.7634,2404.4205,2299.8805,2060.9319,2060.9319,2031.0633,1732.3775,1672.6404,1597.9689,1568.1004,1463.5603,1433.6918,1388.8889,1373.9546,1344.086,1254.4803,1164.8746,1120.0717,925.9259,896.0573,761.6487
False,0.0,Город федерального значения Москва,0,True,30000.0,90000.0,17486.5591,7836.0215,6384.4086,5981.1828,4153.2258,3642.4731,3454.3011,3118.2796,3051.0753,2674.7312,2419.3548,2298.3871,2163.9785,2069.8925,1854.8387,1854.8387,1827.957,1559.1398,1505.3763,1438.172,1411.2903,1317.2043,1290.3226,1250.0,1236.5591,1209.6774,1129.0323,1048.3871,1008.0645,833.3333,806.4516,685.4839
False,0.0,Донецкая область,1,False,10849.8,10849.8,2108.063,944.6585,769.6617,721.0515,500.6852,439.1123,416.4275,375.919,367.8173,322.4478,291.6613,277.0782,260.8748,249.5324,223.607,223.607,220.3663,187.9595,181.4781,173.3764,170.1358,158.7934,155.5527,150.6917,149.0713,145.8306,136.1086,126.3866,121.5255,100.4611,97.2204,82.6374
False,0.0,Республика Калмыкия,1,False,37500.0,37500.0,7286.0663,3265.009,2660.1703,2492.1595,1730.5108,1517.6971,1439.2921,1299.2832,1271.2814,1114.4713,1008.0645,957.6613,901.6577,862.4552,772.8495,772.8495,761.6487,649.6416,627.2401,599.2384,588.0376,548.8351,537.6344,520.8333,515.233,504.0323,470.4301,436.828,420.0269,347.2222,336.0215,285.6183
True,1.0,Республика Башкортостан,0,False,33750.0,33750.0,6557.4597,2938.5081,2394.1532,2242.9435,1557.4597,1365.9274,1295.3629,1169.3548,1144.1532,1003.0242,907.2581,861.8952,811.4919,776.2097,695.5645,695.5645,685.4839,584.6774,564.5161,539.3145,529.2339,493.9516,483.871,468.75,463.7097,453.629,423.3871,393.1452,378.0242,312.5,302.4194,257.0565
True,1.0,Белгородская область,2,False,40000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
True,1.0,Алтайский край,2,False,20000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
True,1.0,Рязанская область,1,False,25000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
True,1.0,Курская область,2,False,40000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
True,1.0,Липецкая область,1,False,45000.0,45000.0,8743.2796,3918.0108,3192.2043,2990.5914,2076.6129,1821.2366,1727.1505,1559.1398,1525.5376,1337.3656,1209.6774,1149.1935,1081.9892,1034.9462,927.4194,927.4194,913.9785,779.5699,752.6882,719.086,705.6452,658.6022,645.1613,625.0,618.2796,604.8387,564.5161,524.1935,504.0323,416.6667,403.2258,342.7419
True,1.0,Ярославская область,1,False,40000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
True,1.0,Костромская область,1,False,40000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
True,1.0,Ивановская область,1,False,40000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
True,1.0,Тамбовская область,2,False,40000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
True,2.0,Алтайский край,2,False,40000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
True,2.0,Республика Алтай,1,False,40000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
True,2.0,Новосибирская область,0,False,40000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
True,2.0,Тюменская область,1,False,40000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
True,2.0,Московская область,2,False,50000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
True,2.0,Город федерального значения Москва,0,False,66250.0,80000.0,15543.6081,6965.3524,5675.0299,5316.6069,3691.7563,3237.7539,3070.4898,2771.8041,2712.0669,2377.5388,2150.5376,2043.0108,1923.5364,1839.9044,1648.7455,1648.7455,1624.8507,1385.902,1338.1123,1278.3751,1254.4803,1170.8483,1146.9534,1111.1111,1099.1637,1075.2688,1003.5842,931.8996,896.0573,740.7407,716.8459,609.319
True,0.0,Республика Алтай,1,False,15000.0,17000.0,3303.0167,1480.1374,1205.9438,1129.779,784.4982,688.0227,652.4791,589.0084,576.3142,505.227,456.9892,434.1398,408.7515,390.9797,350.3584,350.3584,345.2808,294.5042,284.3489,271.6547,266.5771,248.8053,243.7276,236.1111,233.5723,228.4946,213.2616,198.0287,190.4122,157.4074,152.3297,129.4803
True,0.0,Нижегородская область,0,True,50000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
True,0.0,Челябинская область,0,False,50000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
True,0.0,Краснодарский край,0,False,40000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
True,0.0,Красноярский край,1,False,50000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
True,0.0,Омская область,1,False,26000.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
