is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Английский язык (ЯС) (1918_32),"Выполнение поставленных задач, приказов, распоряжений и поручений руководителя (1994_33)","Встречи и переговоры: планирование, организация, координация, сопровождение, участие в проведении встреч и переговоров (3079_33)",Выполнение поручений руководителя (ОПТ) (3036_36),Коммуникабельность (СК) (617_4),"Организаторские способности, лидерство (СК) (393_4)","Организация командировок сотрудников, руководителя и сопровождающих его лиц. Travel-поддержка (2252_33)","Ответственность , добросовестность (СК) (614_4)","Личные установки и ценности, мировоззрение (2043_4)","Обеспечение и контроль исполнения поручений руководителя, сроков выполнения указаний/ распоряжений/ поручений и приказов (2251_33)",Стрессоустойчивость (СК) (601_4),"Саморазвитие, обучаемость (СК) (604_4)",Дисциплинированность (СК) (593_4),Грамотность (СК) (1368_4),Ведение делопроизводства (2047_33),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Ведение переписки с контрагентами (общие фразы) (2268_33),"Организация, координация, участие в проведении совещаний и заседаний (2249_33)","Многозадачность, интенсивность (СК) (627_4)",Внимательность (СК) (536_4),"Работа с информацией: поиск, сбор, обработка (2288_33)",Выполнение отдельных служебных и личных поручений руководителя (2257_33),Пунктуальность (СК) (612_4),Командность (СК) (1371_4),"Работа в режиме многозадачности и с большими объемами информации, документов (2277_33)","Координация деятельности офиса, руководства и сотрудников (3352_33)","Ведение базы данных клиентов, CRM (2472_33)","Знание ПК, различных операционных систем, офисных программ (2286_33)",Организация процесса закупки и приобретение товаров и услуг (2022_33),Знание правил делового общения (2048_33),Владение ПК и оргтехникой (2686_33),Кропотливость (СК) (623_4),Аккуратность (СК) (575_4),"Документальное обеспечение взаиморасчетов, работа со счетами и актами (2873_33)","Взаимодействие с подразделениями и сотрудниками компании, совместная работа с сотрудниками (2544_33)",Целеустремленность (СК) (588_4),"Административная поддержка на всех этапах функционирования компании: офиса, руководства, сотрудников (3323_33)",Организация рабочего дня руководителя (2254_33),Нравственность (СК) (622_4)
False,1.0,Республика Башкортостан,0,False,15000.0,100000.0,12410.7633,6571.4809,5894.1973,3697.6021,3532.8574,3514.5524,3441.3326,3130.1483,3130.1483,2965.4036,2910.4887,2855.5739,2818.9639,2818.9639,2690.8292,2416.2548,2343.035,2269.8151,2141.6804,2123.3754,1903.7159,1867.106,1738.9713,1720.6663,1629.1415,1592.5316,1537.6167,1464.3969,1427.7869,1427.7869,1372.872,1263.0423,1208.1274,1116.6026,1079.9927,1043.3828,1043.3828,951.858,933.553
False,1.0,Республика Башкортостан,0,True,7000.0,25000.0,3102.6908,1642.8702,1473.5493,924.4005,883.2144,878.6381,860.3332,782.5371,782.5371,741.3509,727.6222,713.8935,704.741,704.741,672.7073,604.0637,585.7587,567.4538,535.4201,530.8439,475.929,466.7765,434.7428,430.1666,407.2854,398.1329,384.4042,366.0992,356.9467,356.9467,343.218,315.7606,302.0319,279.1506,269.9982,260.8457,260.8457,237.9645,233.3882
False,1.0,Нижегородская область,0,False,10000.0,70000.0,8687.5343,4600.0366,4125.9381,2588.3214,2473.0002,2460.1867,2408.9328,2191.1038,2191.1038,2075.7825,2037.3421,1998.9017,1973.2748,1973.2748,1883.5805,1691.3784,1640.1245,1588.8706,1499.1763,1486.3628,1332.6011,1306.9742,1217.2799,1204.4664,1140.399,1114.7721,1076.3317,1025.0778,999.4509,999.4509,961.0104,884.1296,845.6892,781.6218,755.9949,730.3679,730.3679,666.3006,653.4871
False,1.0,Нижегородская область,0,True,15000.0,40000.0,4964.3053,2628.5923,2357.6789,1479.0408,1413.143,1405.821,1376.533,1252.0593,1252.0593,1186.1614,1164.1955,1142.2295,1127.5856,1127.5856,1076.3317,966.5019,937.214,907.926,856.6722,849.3502,761.4864,746.8424,695.5885,688.2665,651.6566,637.0126,615.0467,585.7587,571.1148,571.1148,549.1488,505.2169,483.251,446.641,431.9971,417.3531,417.3531,380.7432,373.4212
False,1.0,Волгоградская область,2,False,15000.0,50000.0,6205.3817,3285.7404,2947.0987,1848.801,1766.4287,1757.2762,1720.6663,1565.0741,1565.0741,1482.7018,1455.2444,1427.7869,1409.482,1409.482,1345.4146,1208.1274,1171.5175,1134.9076,1070.8402,1061.6877,951.858,933.553,869.4856,860.3332,814.5707,796.2658,768.8083,732.1984,713.8935,713.8935,686.436,631.5211,604.0637,558.3013,539.9963,521.6914,521.6914,475.929,466.7765
False,1.0,Волгоградская область,2,True,10000.0,10000.0,1241.0763,657.1481,589.4197,369.7602,353.2857,351.4552,344.1333,313.0148,313.0148,296.5404,291.0489,285.5574,281.8964,281.8964,269.0829,241.6255,234.3035,226.9815,214.168,212.3375,190.3716,186.7106,173.8971,172.0666,162.9141,159.2532,153.7617,146.4397,142.7787,142.7787,137.2872,126.3042,120.8127,111.6603,107.9993,104.3383,104.3383,95.1858,93.3553
False,1.0,Ростовская область,0,False,18000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
False,1.0,Ростовская область,0,True,15000.0,25000.0,3102.6908,1642.8702,1473.5493,924.4005,883.2144,878.6381,860.3332,782.5371,782.5371,741.3509,727.6222,713.8935,704.741,704.741,672.7073,604.0637,585.7587,567.4538,535.4201,530.8439,475.929,466.7765,434.7428,430.1666,407.2854,398.1329,384.4042,366.0992,356.9467,356.9467,343.218,315.7606,302.0319,279.1506,269.9982,260.8457,260.8457,237.9645,233.3882
False,1.0,Смоленская область,1,False,20000.0,70000.0,8687.5343,4600.0366,4125.9381,2588.3214,2473.0002,2460.1867,2408.9328,2191.1038,2191.1038,2075.7825,2037.3421,1998.9017,1973.2748,1973.2748,1883.5805,1691.3784,1640.1245,1588.8706,1499.1763,1486.3628,1332.6011,1306.9742,1217.2799,1204.4664,1140.399,1114.7721,1076.3317,1025.0778,999.4509,999.4509,961.0104,884.1296,845.6892,781.6218,755.9949,730.3679,730.3679,666.3006,653.4871
False,1.0,Смоленская область,1,True,7000.0,7000.0,868.7534,460.0037,412.5938,258.8321,247.3,246.0187,240.8933,219.1104,219.1104,207.5783,203.7342,199.8902,197.3275,197.3275,188.358,169.1378,164.0124,158.8871,149.9176,148.6363,133.2601,130.6974,121.728,120.4466,114.0399,111.4772,107.6332,102.5078,99.9451,99.9451,96.101,88.413,84.5689,78.1622,75.5995,73.0368,73.0368,66.6301,65.3487
False,1.0,Ивановская область,1,False,20000.0,45000.0,5584.8435,2957.1664,2652.3888,1663.9209,1589.7858,1581.5486,1548.5997,1408.5667,1408.5667,1334.4316,1309.7199,1285.0082,1268.5338,1268.5338,1210.8731,1087.3147,1054.3657,1021.4168,963.7562,955.5189,856.6722,840.1977,782.5371,774.2998,733.1137,716.6392,691.9275,658.9786,642.5041,642.5041,617.7924,568.369,543.6573,502.4712,485.9967,469.5222,469.5222,428.3361,420.0988
False,1.0,Ивановская область,1,True,5000.0,20000.0,2482.1527,1314.2962,1178.8395,739.5204,706.5715,702.9105,688.2665,626.0297,626.0297,593.0807,582.0977,571.1148,563.7928,563.7928,538.1658,483.251,468.607,453.963,428.3361,424.6751,380.7432,373.4212,347.7943,344.1333,325.8283,318.5063,307.5233,292.8794,285.5574,285.5574,274.5744,252.6085,241.6255,223.3205,215.9985,208.6766,208.6766,190.3716,186.7106
False,1.0,Самарская область,0,False,5000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
False,1.0,Самарская область,0,True,10000.0,25000.0,3102.6908,1642.8702,1473.5493,924.4005,883.2144,878.6381,860.3332,782.5371,782.5371,741.3509,727.6222,713.8935,704.741,704.741,672.7073,604.0637,585.7587,567.4538,535.4201,530.8439,475.929,466.7765,434.7428,430.1666,407.2854,398.1329,384.4042,366.0992,356.9467,356.9467,343.218,315.7606,302.0319,279.1506,269.9982,260.8457,260.8457,237.9645,233.3882
False,1.0,Кемеровская область,1,False,16125.0,54000.0,6701.8122,3548.5997,3182.8666,1996.7051,1907.743,1897.8583,1858.3196,1690.2801,1690.2801,1601.318,1571.6639,1542.0099,1522.2405,1522.2405,1453.0478,1304.7776,1265.2389,1225.7002,1156.5074,1146.6227,1028.0066,1008.2372,939.0445,929.1598,879.7364,859.9671,830.313,790.7743,771.0049,771.0049,741.3509,682.0428,652.3888,602.9654,583.196,563.4267,563.4267,514.0033,504.1186
False,1.0,Кемеровская область,1,True,20000.0,25000.0,3102.6908,1642.8702,1473.5493,924.4005,883.2144,878.6381,860.3332,782.5371,782.5371,741.3509,727.6222,713.8935,704.741,704.741,672.7073,604.0637,585.7587,567.4538,535.4201,530.8439,475.929,466.7765,434.7428,430.1666,407.2854,398.1329,384.4042,366.0992,356.9467,356.9467,343.218,315.7606,302.0319,279.1506,269.9982,260.8457,260.8457,237.9645,233.3882
False,1.0,Томская область,1,False,18000.0,50000.0,6205.3817,3285.7404,2947.0987,1848.801,1766.4287,1757.2762,1720.6663,1565.0741,1565.0741,1482.7018,1455.2444,1427.7869,1409.482,1409.482,1345.4146,1208.1274,1171.5175,1134.9076,1070.8402,1061.6877,951.858,933.553,869.4856,860.3332,814.5707,796.2658,768.8083,732.1984,713.8935,713.8935,686.436,631.5211,604.0637,558.3013,539.9963,521.6914,521.6914,475.929,466.7765
False,1.0,Республика Марий Эл,1,False,15000.0,50000.0,6205.3817,3285.7404,2947.0987,1848.801,1766.4287,1757.2762,1720.6663,1565.0741,1565.0741,1482.7018,1455.2444,1427.7869,1409.482,1409.482,1345.4146,1208.1274,1171.5175,1134.9076,1070.8402,1061.6877,951.858,933.553,869.4856,860.3332,814.5707,796.2658,768.8083,732.1984,713.8935,713.8935,686.436,631.5211,604.0637,558.3013,539.9963,521.6914,521.6914,475.929,466.7765
False,1.0,Республика Марий Эл,1,True,30000.0,30000.0,3723.229,1971.4443,1768.2592,1109.2806,1059.8572,1054.3657,1032.3998,939.0445,939.0445,889.6211,873.1466,856.6722,845.6892,845.6892,807.2488,724.8764,702.9105,680.9445,642.5041,637.0126,571.1148,560.1318,521.6914,516.1999,488.7424,477.7595,461.285,439.3191,428.3361,428.3361,411.8616,378.9127,362.4382,334.9808,323.9978,313.0148,313.0148,285.5574,280.0659
False,1.0,Чувашская Республика,1,False,18000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
False,1.0,Чувашская Республика,1,True,10000.0,25000.0,3102.6908,1642.8702,1473.5493,924.4005,883.2144,878.6381,860.3332,782.5371,782.5371,741.3509,727.6222,713.8935,704.741,704.741,672.7073,604.0637,585.7587,567.4538,535.4201,530.8439,475.929,466.7765,434.7428,430.1666,407.2854,398.1329,384.4042,366.0992,356.9467,356.9467,343.218,315.7606,302.0319,279.1506,269.9982,260.8457,260.8457,237.9645,233.3882
False,1.0,Рязанская область,1,False,16125.0,70000.0,8687.5343,4600.0366,4125.9381,2588.3214,2473.0002,2460.1867,2408.9328,2191.1038,2191.1038,2075.7825,2037.3421,1998.9017,1973.2748,1973.2748,1883.5805,1691.3784,1640.1245,1588.8706,1499.1763,1486.3628,1332.6011,1306.9742,1217.2799,1204.4664,1140.399,1114.7721,1076.3317,1025.0778,999.4509,999.4509,961.0104,884.1296,845.6892,781.6218,755.9949,730.3679,730.3679,666.3006,653.4871
False,1.0,Рязанская область,1,True,30000.0,30000.0,3723.229,1971.4443,1768.2592,1109.2806,1059.8572,1054.3657,1032.3998,939.0445,939.0445,889.6211,873.1466,856.6722,845.6892,845.6892,807.2488,724.8764,702.9105,680.9445,642.5041,637.0126,571.1148,560.1318,521.6914,516.1999,488.7424,477.7595,461.285,439.3191,428.3361,428.3361,411.8616,378.9127,362.4382,334.9808,323.9978,313.0148,313.0148,285.5574,280.0659
False,1.0,Челябинская область,0,False,17181.5,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
False,1.0,Челябинская область,0,True,20000.0,20000.0,2482.1527,1314.2962,1178.8395,739.5204,706.5715,702.9105,688.2665,626.0297,626.0297,593.0807,582.0977,571.1148,563.7928,563.7928,538.1658,483.251,468.607,453.963,428.3361,424.6751,380.7432,373.4212,347.7943,344.1333,325.8283,318.5063,307.5233,292.8794,285.5574,285.5574,274.5744,252.6085,241.6255,223.3205,215.9985,208.6766,208.6766,190.3716,186.7106
False,1.0,Тульская область,1,False,17000.0,70000.0,8687.5343,4600.0366,4125.9381,2588.3214,2473.0002,2460.1867,2408.9328,2191.1038,2191.1038,2075.7825,2037.3421,1998.9017,1973.2748,1973.2748,1883.5805,1691.3784,1640.1245,1588.8706,1499.1763,1486.3628,1332.6011,1306.9742,1217.2799,1204.4664,1140.399,1114.7721,1076.3317,1025.0778,999.4509,999.4509,961.0104,884.1296,845.6892,781.6218,755.9949,730.3679,730.3679,666.3006,653.4871
False,1.0,Тульская область,1,True,15000.0,25000.0,3102.6908,1642.8702,1473.5493,924.4005,883.2144,878.6381,860.3332,782.5371,782.5371,741.3509,727.6222,713.8935,704.741,704.741,672.7073,604.0637,585.7587,567.4538,535.4201,530.8439,475.929,466.7765,434.7428,430.1666,407.2854,398.1329,384.4042,366.0992,356.9467,356.9467,343.218,315.7606,302.0319,279.1506,269.9982,260.8457,260.8457,237.9645,233.3882
False,1.0,Оренбургская область,2,False,17181.5,100000.0,12410.7633,6571.4809,5894.1973,3697.6021,3532.8574,3514.5524,3441.3326,3130.1483,3130.1483,2965.4036,2910.4887,2855.5739,2818.9639,2818.9639,2690.8292,2416.2548,2343.035,2269.8151,2141.6804,2123.3754,1903.7159,1867.106,1738.9713,1720.6663,1629.1415,1592.5316,1537.6167,1464.3969,1427.7869,1427.7869,1372.872,1263.0423,1208.1274,1116.6026,1079.9927,1043.3828,1043.3828,951.858,933.553
False,1.0,Оренбургская область,2,True,20000.0,25000.0,3102.6908,1642.8702,1473.5493,924.4005,883.2144,878.6381,860.3332,782.5371,782.5371,741.3509,727.6222,713.8935,704.741,704.741,672.7073,604.0637,585.7587,567.4538,535.4201,530.8439,475.929,466.7765,434.7428,430.1666,407.2854,398.1329,384.4042,366.0992,356.9467,356.9467,343.218,315.7606,302.0319,279.1506,269.9982,260.8457,260.8457,237.9645,233.3882
False,1.0,Пензенская область,1,False,16125.0,45000.0,5584.8435,2957.1664,2652.3888,1663.9209,1589.7858,1581.5486,1548.5997,1408.5667,1408.5667,1334.4316,1309.7199,1285.0082,1268.5338,1268.5338,1210.8731,1087.3147,1054.3657,1021.4168,963.7562,955.5189,856.6722,840.1977,782.5371,774.2998,733.1137,716.6392,691.9275,658.9786,642.5041,642.5041,617.7924,568.369,543.6573,502.4712,485.9967,469.5222,469.5222,428.3361,420.0988
False,1.0,Пензенская область,1,True,20000.0,20000.0,2482.1527,1314.2962,1178.8395,739.5204,706.5715,702.9105,688.2665,626.0297,626.0297,593.0807,582.0977,571.1148,563.7928,563.7928,538.1658,483.251,468.607,453.963,428.3361,424.6751,380.7432,373.4212,347.7943,344.1333,325.8283,318.5063,307.5233,292.8794,285.5574,285.5574,274.5744,252.6085,241.6255,223.3205,215.9985,208.6766,208.6766,190.3716,186.7106
False,1.0,Тюменская область,1,False,20000.0,80000.0,9928.6107,5257.1847,4715.3579,2958.0816,2826.2859,2811.642,2753.0661,2504.1186,2504.1186,2372.3229,2328.391,2284.4591,2255.1712,2255.1712,2152.6634,1933.0038,1874.428,1815.8521,1713.3443,1698.7003,1522.9727,1493.6848,1391.177,1376.533,1303.3132,1274.0253,1230.0934,1171.5175,1142.2295,1142.2295,1098.2976,1010.4338,966.5019,893.2821,863.9941,834.7062,834.7062,761.4864,746.8424
False,1.0,Тюменская область,1,True,20000.0,30000.0,3723.229,1971.4443,1768.2592,1109.2806,1059.8572,1054.3657,1032.3998,939.0445,939.0445,889.6211,873.1466,856.6722,845.6892,845.6892,807.2488,724.8764,702.9105,680.9445,642.5041,637.0126,571.1148,560.1318,521.6914,516.1999,488.7424,477.7595,461.285,439.3191,428.3361,428.3361,411.8616,378.9127,362.4382,334.9808,323.9978,313.0148,313.0148,285.5574,280.0659
False,1.0,Калужская область,1,False,20000.0,65000.0,8066.9962,4271.4626,3831.2283,2403.4413,2296.3573,2284.4591,2236.8662,2034.5964,2034.5964,1927.5124,1891.8177,1856.123,1832.3266,1832.3266,1749.039,1570.5656,1522.9727,1475.3798,1392.0923,1380.194,1237.4153,1213.6189,1130.3313,1118.4331,1058.942,1035.1455,999.4509,951.858,928.0615,928.0615,892.3668,820.9775,785.2828,725.7917,701.9952,678.1988,678.1988,618.7077,606.8094
False,1.0,Калужская область,1,True,25000.0,25000.0,3102.6908,1642.8702,1473.5493,924.4005,883.2144,878.6381,860.3332,782.5371,782.5371,741.3509,727.6222,713.8935,704.741,704.741,672.7073,604.0637,585.7587,567.4538,535.4201,530.8439,475.929,466.7765,434.7428,430.1666,407.2854,398.1329,384.4042,366.0992,356.9467,356.9467,343.218,315.7606,302.0319,279.1506,269.9982,260.8457,260.8457,237.9645,233.3882
False,1.0,Омская область,1,False,18000.0,70000.0,8687.5343,4600.0366,4125.9381,2588.3214,2473.0002,2460.1867,2408.9328,2191.1038,2191.1038,2075.7825,2037.3421,1998.9017,1973.2748,1973.2748,1883.5805,1691.3784,1640.1245,1588.8706,1499.1763,1486.3628,1332.6011,1306.9742,1217.2799,1204.4664,1140.399,1114.7721,1076.3317,1025.0778,999.4509,999.4509,961.0104,884.1296,845.6892,781.6218,755.9949,730.3679,730.3679,666.3006,653.4871
False,1.0,Омская область,1,True,20000.0,50000.0,6205.3817,3285.7404,2947.0987,1848.801,1766.4287,1757.2762,1720.6663,1565.0741,1565.0741,1482.7018,1455.2444,1427.7869,1409.482,1409.482,1345.4146,1208.1274,1171.5175,1134.9076,1070.8402,1061.6877,951.858,933.553,869.4856,860.3332,814.5707,796.2658,768.8083,732.1984,713.8935,713.8935,686.436,631.5211,604.0637,558.3013,539.9963,521.6914,521.6914,475.929,466.7765
False,1.0,Саратовская область,2,False,17181.5,40000.0,4964.3053,2628.5923,2357.6789,1479.0408,1413.143,1405.821,1376.533,1252.0593,1252.0593,1186.1614,1164.1955,1142.2295,1127.5856,1127.5856,1076.3317,966.5019,937.214,907.926,856.6722,849.3502,761.4864,746.8424,695.5885,688.2665,651.6566,637.0126,615.0467,585.7587,571.1148,571.1148,549.1488,505.2169,483.251,446.641,431.9971,417.3531,417.3531,380.7432,373.4212
False,1.0,Саратовская область,2,True,20000.0,25000.0,3102.6908,1642.8702,1473.5493,924.4005,883.2144,878.6381,860.3332,782.5371,782.5371,741.3509,727.6222,713.8935,704.741,704.741,672.7073,604.0637,585.7587,567.4538,535.4201,530.8439,475.929,466.7765,434.7428,430.1666,407.2854,398.1329,384.4042,366.0992,356.9467,356.9467,343.218,315.7606,302.0319,279.1506,269.9982,260.8457,260.8457,237.9645,233.3882
False,1.0,Алтайский край,2,False,18000.0,70000.0,8687.5343,4600.0366,4125.9381,2588.3214,2473.0002,2460.1867,2408.9328,2191.1038,2191.1038,2075.7825,2037.3421,1998.9017,1973.2748,1973.2748,1883.5805,1691.3784,1640.1245,1588.8706,1499.1763,1486.3628,1332.6011,1306.9742,1217.2799,1204.4664,1140.399,1114.7721,1076.3317,1025.0778,999.4509,999.4509,961.0104,884.1296,845.6892,781.6218,755.9949,730.3679,730.3679,666.3006,653.4871
False,1.0,Алтайский край,2,True,20000.0,20000.0,2482.1527,1314.2962,1178.8395,739.5204,706.5715,702.9105,688.2665,626.0297,626.0297,593.0807,582.0977,571.1148,563.7928,563.7928,538.1658,483.251,468.607,453.963,428.3361,424.6751,380.7432,373.4212,347.7943,344.1333,325.8283,318.5063,307.5233,292.8794,285.5574,285.5574,274.5744,252.6085,241.6255,223.3205,215.9985,208.6766,208.6766,190.3716,186.7106
False,1.0,Ярославская область,1,False,16125.0,40000.0,4964.3053,2628.5923,2357.6789,1479.0408,1413.143,1405.821,1376.533,1252.0593,1252.0593,1186.1614,1164.1955,1142.2295,1127.5856,1127.5856,1076.3317,966.5019,937.214,907.926,856.6722,849.3502,761.4864,746.8424,695.5885,688.2665,651.6566,637.0126,615.0467,585.7587,571.1148,571.1148,549.1488,505.2169,483.251,446.641,431.9971,417.3531,417.3531,380.7432,373.4212
False,1.0,Ярославская область,1,True,20000.0,25000.0,3102.6908,1642.8702,1473.5493,924.4005,883.2144,878.6381,860.3332,782.5371,782.5371,741.3509,727.6222,713.8935,704.741,704.741,672.7073,604.0637,585.7587,567.4538,535.4201,530.8439,475.929,466.7765,434.7428,430.1666,407.2854,398.1329,384.4042,366.0992,356.9467,356.9467,343.218,315.7606,302.0319,279.1506,269.9982,260.8457,260.8457,237.9645,233.3882
False,1.0,Ульяновская область,1,False,15000.0,50000.0,6205.3817,3285.7404,2947.0987,1848.801,1766.4287,1757.2762,1720.6663,1565.0741,1565.0741,1482.7018,1455.2444,1427.7869,1409.482,1409.482,1345.4146,1208.1274,1171.5175,1134.9076,1070.8402,1061.6877,951.858,933.553,869.4856,860.3332,814.5707,796.2658,768.8083,732.1984,713.8935,713.8935,686.436,631.5211,604.0637,558.3013,539.9963,521.6914,521.6914,475.929,466.7765
False,1.0,Ульяновская область,1,True,20000.0,20000.0,2482.1527,1314.2962,1178.8395,739.5204,706.5715,702.9105,688.2665,626.0297,626.0297,593.0807,582.0977,571.1148,563.7928,563.7928,538.1658,483.251,468.607,453.963,428.3361,424.6751,380.7432,373.4212,347.7943,344.1333,325.8283,318.5063,307.5233,292.8794,285.5574,285.5574,274.5744,252.6085,241.6255,223.3205,215.9985,208.6766,208.6766,190.3716,186.7106
False,1.0,Новгородская область,1,False,20000.0,40000.0,4964.3053,2628.5923,2357.6789,1479.0408,1413.143,1405.821,1376.533,1252.0593,1252.0593,1186.1614,1164.1955,1142.2295,1127.5856,1127.5856,1076.3317,966.5019,937.214,907.926,856.6722,849.3502,761.4864,746.8424,695.5885,688.2665,651.6566,637.0126,615.0467,585.7587,571.1148,571.1148,549.1488,505.2169,483.251,446.641,431.9971,417.3531,417.3531,380.7432,373.4212
False,1.0,Новгородская область,1,True,25000.0,25000.0,3102.6908,1642.8702,1473.5493,924.4005,883.2144,878.6381,860.3332,782.5371,782.5371,741.3509,727.6222,713.8935,704.741,704.741,672.7073,604.0637,585.7587,567.4538,535.4201,530.8439,475.929,466.7765,434.7428,430.1666,407.2854,398.1329,384.4042,366.0992,356.9467,356.9467,343.218,315.7606,302.0319,279.1506,269.9982,260.8457,260.8457,237.9645,233.3882
False,1.0,Тамбовская область,2,False,20000.0,50000.0,6205.3817,3285.7404,2947.0987,1848.801,1766.4287,1757.2762,1720.6663,1565.0741,1565.0741,1482.7018,1455.2444,1427.7869,1409.482,1409.482,1345.4146,1208.1274,1171.5175,1134.9076,1070.8402,1061.6877,951.858,933.553,869.4856,860.3332,814.5707,796.2658,768.8083,732.1984,713.8935,713.8935,686.436,631.5211,604.0637,558.3013,539.9963,521.6914,521.6914,475.929,466.7765
False,1.0,Ставропольский край,2,False,20000.0,45000.0,5584.8435,2957.1664,2652.3888,1663.9209,1589.7858,1581.5486,1548.5997,1408.5667,1408.5667,1334.4316,1309.7199,1285.0082,1268.5338,1268.5338,1210.8731,1087.3147,1054.3657,1021.4168,963.7562,955.5189,856.6722,840.1977,782.5371,774.2998,733.1137,716.6392,691.9275,658.9786,642.5041,642.5041,617.7924,568.369,543.6573,502.4712,485.9967,469.5222,469.5222,428.3361,420.0988
False,1.0,Ставропольский край,2,True,20000.0,30000.0,3723.229,1971.4443,1768.2592,1109.2806,1059.8572,1054.3657,1032.3998,939.0445,939.0445,889.6211,873.1466,856.6722,845.6892,845.6892,807.2488,724.8764,702.9105,680.9445,642.5041,637.0126,571.1148,560.1318,521.6914,516.1999,488.7424,477.7595,461.285,439.3191,428.3361,428.3361,411.8616,378.9127,362.4382,334.9808,323.9978,313.0148,313.0148,285.5574,280.0659
