is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Аккуратность (СК) (575_4),"Личные установки и ценности, мировоззрение (2043_4)",Окрашивание поверхностей вручную и механизированным способом (1418_10),Пунктуальность (СК) (612_4),Внимательность (СК) (536_4),Командность (СК) (1371_4),Высокая работоспособность (СК) (586_4),Коммуникабельность (СК) (617_4),"Саморазвитие, обучаемость (СК) (604_4)",Трудолюбие (СК) (597_4),Нравственность (СК) (622_4),Выполнение штукатурки (456_10),Инициативность (СК) (610_4),"Оклеивание поверхностей бумажными, виниловыми и текстильными обоями (1423_10)",Выполнение ремонтных работ (ОПТ) (8285_36),Соблюдение правил охраны труда (ОПТ) (3790_36),Ремонт штукатурки (357_10),"Техника безопасности (бетон, арматура) (1607_10)"
True,0.0,Тверская область,1,False,30000.0,30000.0,7289.4847,4260.5781,3927.5241,2620.4441,1571.0096,1527.0214,1325.9321,1319.6481,1087.1387,659.824,603.2677,596.9837,546.7114,483.871,439.8827,364.4742,364.4742,358.1902,333.054,320.486
True,0.0,Сахалинская область,1,False,30000.0,36000.0,8747.3817,5112.6938,4713.0289,3144.5329,1885.2116,1832.4256,1591.1186,1583.5777,1304.5664,791.7889,723.9212,716.3804,656.0536,580.6452,527.8592,437.3691,437.3691,429.8282,399.6649,384.5832
True,0.0,Амурская область,1,False,30000.0,36000.0,8747.3817,5112.6938,4713.0289,3144.5329,1885.2116,1832.4256,1591.1186,1583.5777,1304.5664,791.7889,723.9212,716.3804,656.0536,580.6452,527.8592,437.3691,437.3691,429.8282,399.6649,384.5832
True,0.0,Калининградская область,1,False,30000.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
True,0.0,Архангельская область,1,False,25000.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
True,0.0,Калужская область,1,False,30000.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
True,0.0,Хабаровский край,1,False,40000.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
True,0.0,Мурманская область,1,False,30000.0,115000.0,27943.0247,16332.2162,15055.509,10045.0356,6022.2036,5853.5819,5082.7398,5058.651,4167.3649,2529.3255,2312.5262,2288.4374,2095.7269,1854.8387,1686.217,1397.1512,1397.1512,1373.0624,1276.7072,1228.5295
True,0.0,Орловская область,1,False,36000.0,36000.0,8747.3817,5112.6938,4713.0289,3144.5329,1885.2116,1832.4256,1591.1186,1583.5777,1304.5664,791.7889,723.9212,716.3804,656.0536,580.6452,527.8592,437.3691,437.3691,429.8282,399.6649,384.5832
True,0.0,Псковская область,1,False,40000.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
True,0.0,Республика Дагестан,1,False,40000.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
True,0.0,Город федерального значения Санкт-Петербург,0,False,50000.0,50000.0,12149.1412,7100.9636,6545.8735,4367.4068,2618.3494,2545.0356,2209.8869,2199.4135,1811.8978,1099.7067,1005.4462,994.9728,911.1856,806.4516,733.1378,607.4571,607.4571,596.9837,555.0901,534.1433
True,0.0,Московская область,2,False,35000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,0.0,Пермский край,1,False,30000.0,60000.0,14578.9694,8521.1563,7855.0482,5240.8881,3142.0193,3054.0427,2651.8643,2639.2962,2174.2773,1319.6481,1206.5354,1193.9673,1093.4227,967.7419,879.7654,728.9485,728.9485,716.3804,666.1081,640.9719
True,0.0,Город федерального значения Москва,0,False,30000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,0.0,Ивановская область,1,False,50750.0,50750.0,12331.3783,7207.478,6644.0616,4432.9179,2657.6246,2583.2111,2243.0352,2232.4047,1839.0762,1116.2023,1020.5279,1009.8974,924.8534,818.5484,744.1349,616.5689,616.5689,605.9384,563.4164,542.1554
True,0.0,Ямало-Ненецкий автономный округ,1,False,25000.0,50000.0,12149.1412,7100.9636,6545.8735,4367.4068,2618.3494,2545.0356,2209.8869,2199.4135,1811.8978,1099.7067,1005.4462,994.9728,911.1856,806.4516,733.1378,607.4571,607.4571,596.9837,555.0901,534.1433
True,0.0,Новгородская область,1,False,35000.0,50750.0,12331.3783,7207.478,6644.0616,4432.9179,2657.6246,2583.2111,2243.0352,2232.4047,1839.0762,1116.2023,1020.5279,1009.8974,924.8534,818.5484,744.1349,616.5689,616.5689,605.9384,563.4164,542.1554
True,0.0,Республика Саха (Якутия),1,False,35000.0,50750.0,12331.3783,7207.478,6644.0616,4432.9179,2657.6246,2583.2111,2243.0352,2232.4047,1839.0762,1116.2023,1020.5279,1009.8974,924.8534,818.5484,744.1349,616.5689,616.5689,605.9384,563.4164,542.1554
True,0.0,Чеченская Республика,1,False,60000.0,60000.0,14578.9694,8521.1563,7855.0482,5240.8881,3142.0193,3054.0427,2651.8643,2639.2962,2174.2773,1319.6481,1206.5354,1193.9673,1093.4227,967.7419,879.7654,728.9485,728.9485,716.3804,666.1081,640.9719
True,0.0,Ненецкий автономный округ,1,False,60000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,0.0,Донецкая область,1,False,42000.0,42000.0,10205.2786,5964.8094,5498.5337,3668.6217,2199.4135,2137.8299,1856.305,1847.5073,1521.9941,923.7537,844.5748,835.7771,765.3959,677.4194,615.8358,510.2639,510.2639,501.4663,466.2757,448.6804
