is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)","Личные установки и ценности, мировоззрение (2043_4)","Проведение диагностики, техосмотра и ремонта оборудования и механизмов (7245_35)","Организаторские способности, лидерство (СК) (393_4)",Дисциплинированность (СК) (593_4),Ремонт оборудования (4132_35),Коммуникабельность (СК) (617_4),Английский язык (ЯС) (1918_32),Навыки руководящей работы (6700_35),Выполнение ремонтных работ (ОПТ) (8285_36),Техническое обслуживание оборудования (4130_35),Ведение учета (4195_35),Организация ремонта автотранспорта (7299_35),Знание компьютерных программ (3753_35),"Саморазвитие, обучаемость (СК) (604_4)",Умение читать конструкторскую и технологическую документацию (3439_35),Обеспечение правильной эксплуатации оборудования (7278_35),Разработка мероприятий по достижению безаварийной работы (7287_35),Разработка графиков выполнения работ (6081_35),Знание нормативной и методической документации (4566_35),Уметь контролировать качество ремонтных работ (7384_35),Подготовка отчетной документации (6585_35),Уметь проводить монтаж и пуско-наладку металлообрабатывающих станков (7402_35),Чтение схем/чертежей (ОПТ) (3032_36),Аккуратность (СК) (575_4),Кропотливость (СК) (623_4),"Знать конструкцию, режимы работы и правила эксплуатации оборудования (7374_35)",Командность (СК) (1371_4),Определять потребность в запасных частях для оборудования (7326_35),Обеспечение бесперебойной работы оборудования (4218_35),Стрессоустойчивость (СК) (601_4),Соблюдение правил охраны труда (ОПТ) (3790_36),Целеустремленность (СК) (588_4),Оформление дефектных ведомостей (4560_35),Оформлять заявки на приобретение материалов и запасных частей (7239_35),Уметь контролировать качество технического обслуживания (7385_35),Ведение документации (4135_35),Разработка ремонтной документации (6266_35),Знание основ технических наук (4136_35),Разработка мероприятий по повышению эффективности производства (6739_35),Внимательность (СК) (536_4),Высокая работоспособность (СК) (586_4),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Контроль за работой и техническим состоянием оборудования (4119_35),Эксплуатация станочного оборудования (3579_35),Обслуживание холодильного оборудования (7375_35),Разработка и внедрение мероприятий по снижению себестоимости продукции (6581_35),Трудолюбие (СК) (597_4)
False,0.0,Республика Карелия,1,False,40000.0,40000.0,5485.3311,2601.8441,2447.6111,1823.9732,1595.9765,1488.684,1267.3931,1227.1584,1139.9832,918.6924,891.8692,865.0461,818.1056,797.9883,771.1651,744.342,737.6362,724.2246,683.9899,643.7552,616.9321,616.9321,596.8148,569.9916,529.7569,523.0511,502.9338,496.228,469.4049,469.4049,462.6991,442.5817,435.8759,422.4644,402.347,402.347,402.347,395.6412,388.9355,375.5239,375.5239,362.1123,348.7008,348.7008,341.995,341.995,341.995,341.995
False,0.0,Забайкальский край,1,False,14250.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
False,0.0,Псковская область,1,False,15000.0,40000.0,5485.3311,2601.8441,2447.6111,1823.9732,1595.9765,1488.684,1267.3931,1227.1584,1139.9832,918.6924,891.8692,865.0461,818.1056,797.9883,771.1651,744.342,737.6362,724.2246,683.9899,643.7552,616.9321,616.9321,596.8148,569.9916,529.7569,523.0511,502.9338,496.228,469.4049,469.4049,462.6991,442.5817,435.8759,422.4644,402.347,402.347,402.347,395.6412,388.9355,375.5239,375.5239,362.1123,348.7008,348.7008,341.995,341.995,341.995,341.995
False,0.0,Иркутская область,1,False,14250.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
False,0.0,Иркутская область,1,True,30000.0,30000.0,4113.9983,1951.3831,1835.7083,1367.9799,1196.9824,1116.513,950.5448,920.3688,854.9874,689.0193,668.9019,648.7846,613.5792,598.4912,578.3738,558.2565,553.2272,543.1685,512.9925,482.8164,462.6991,462.6991,447.6111,427.4937,397.3177,392.2883,377.2003,372.171,352.0536,352.0536,347.0243,331.9363,326.907,316.8483,301.7603,301.7603,301.7603,296.7309,291.7016,281.6429,281.6429,271.5842,261.5256,261.5256,256.4962,256.4962,256.4962,256.4962
False,0.0,Город федерального значения Санкт-Петербург,0,False,30000.0,65000.0,8913.663,4227.9966,3977.368,2963.9564,2593.4619,2419.1115,2059.5138,1994.1324,1852.4728,1492.8751,1449.2875,1405.6999,1329.4216,1296.7309,1253.1433,1209.5557,1198.6588,1176.865,1111.4837,1046.1023,1002.5147,1002.5147,969.824,926.2364,860.855,849.9581,817.2674,806.3705,762.7829,762.7829,751.886,719.1953,708.2984,686.5046,653.8139,653.8139,653.8139,642.917,632.0201,610.2263,610.2263,588.4325,566.6387,566.6387,555.7418,555.7418,555.7418,555.7418
False,0.0,Томская область,1,False,17215.0,50000.0,6856.6639,3252.3051,3059.5138,2279.9665,1994.9707,1860.855,1584.2414,1533.948,1424.979,1148.3655,1114.8365,1081.3076,1022.632,997.4853,963.9564,930.4275,922.0453,905.2808,854.9874,804.694,771.1651,771.1651,746.0184,712.4895,662.1961,653.8139,628.6672,620.285,586.7561,586.7561,578.3738,553.2272,544.8449,528.0805,502.9338,502.9338,502.9338,494.5516,486.1693,469.4049,469.4049,452.6404,435.8759,435.8759,427.4937,427.4937,427.4937,427.4937
False,0.0,Новосибирская область,0,False,14250.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
False,0.0,Свердловская область,0,False,14250.0,90000.0,12341.995,5854.1492,5507.1249,4103.9396,3590.9472,3349.539,2851.6345,2761.1065,2564.9623,2067.0578,2006.7058,1946.3537,1840.7376,1795.4736,1735.1215,1674.7695,1659.6815,1629.5054,1538.9774,1448.4493,1388.0972,1388.0972,1342.8332,1282.4811,1191.9531,1176.865,1131.601,1116.513,1056.1609,1056.1609,1041.0729,995.8089,980.7209,950.5448,905.2808,905.2808,905.2808,890.1928,875.1048,844.9288,844.9288,814.7527,784.5767,784.5767,769.4887,769.4887,769.4887,769.4887
False,0.0,Ханты-Мансийский автономный округ — Югра,1,False,30000.0,50000.0,6856.6639,3252.3051,3059.5138,2279.9665,1994.9707,1860.855,1584.2414,1533.948,1424.979,1148.3655,1114.8365,1081.3076,1022.632,997.4853,963.9564,930.4275,922.0453,905.2808,854.9874,804.694,771.1651,771.1651,746.0184,712.4895,662.1961,653.8139,628.6672,620.285,586.7561,586.7561,578.3738,553.2272,544.8449,528.0805,502.9338,502.9338,502.9338,494.5516,486.1693,469.4049,469.4049,452.6404,435.8759,435.8759,427.4937,427.4937,427.4937,427.4937
False,0.0,Краснодарский край,0,False,14250.0,50000.0,6856.6639,3252.3051,3059.5138,2279.9665,1994.9707,1860.855,1584.2414,1533.948,1424.979,1148.3655,1114.8365,1081.3076,1022.632,997.4853,963.9564,930.4275,922.0453,905.2808,854.9874,804.694,771.1651,771.1651,746.0184,712.4895,662.1961,653.8139,628.6672,620.285,586.7561,586.7561,578.3738,553.2272,544.8449,528.0805,502.9338,502.9338,502.9338,494.5516,486.1693,469.4049,469.4049,452.6404,435.8759,435.8759,427.4937,427.4937,427.4937,427.4937
False,0.0,Тюменская область,1,False,14250.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
False,0.0,Красноярский край,1,False,17215.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
False,0.0,Омская область,1,False,14250.0,45000.0,6170.9975,2927.0746,2753.5624,2051.9698,1795.4736,1674.7695,1425.8173,1380.5532,1282.4811,1033.5289,1003.3529,973.1769,920.3688,897.7368,867.5608,837.3847,829.8407,814.7527,769.4887,724.2246,694.0486,694.0486,671.4166,641.2406,595.9765,588.4325,565.8005,558.2565,528.0805,528.0805,520.5365,497.9044,490.3604,475.2724,452.6404,452.6404,452.6404,445.0964,437.5524,422.4644,422.4644,407.3764,392.2883,392.2883,384.7443,384.7443,384.7443,384.7443
False,0.0,Кемеровская область,1,False,20000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
False,0.0,Кемеровская область,1,True,30000.0,30000.0,4113.9983,1951.3831,1835.7083,1367.9799,1196.9824,1116.513,950.5448,920.3688,854.9874,689.0193,668.9019,648.7846,613.5792,598.4912,578.3738,558.2565,553.2272,543.1685,512.9925,482.8164,462.6991,462.6991,447.6111,427.4937,397.3177,392.2883,377.2003,372.171,352.0536,352.0536,347.0243,331.9363,326.907,316.8483,301.7603,301.7603,301.7603,296.7309,291.7016,281.6429,281.6429,271.5842,261.5256,261.5256,256.4962,256.4962,256.4962,256.4962
False,0.0,Приморский край,1,False,17215.0,50000.0,6856.6639,3252.3051,3059.5138,2279.9665,1994.9707,1860.855,1584.2414,1533.948,1424.979,1148.3655,1114.8365,1081.3076,1022.632,997.4853,963.9564,930.4275,922.0453,905.2808,854.9874,804.694,771.1651,771.1651,746.0184,712.4895,662.1961,653.8139,628.6672,620.285,586.7561,586.7561,578.3738,553.2272,544.8449,528.0805,502.9338,502.9338,502.9338,494.5516,486.1693,469.4049,469.4049,452.6404,435.8759,435.8759,427.4937,427.4937,427.4937,427.4937
False,0.0,Приморский край,1,True,40000.0,40000.0,5485.3311,2601.8441,2447.6111,1823.9732,1595.9765,1488.684,1267.3931,1227.1584,1139.9832,918.6924,891.8692,865.0461,818.1056,797.9883,771.1651,744.342,737.6362,724.2246,683.9899,643.7552,616.9321,616.9321,596.8148,569.9916,529.7569,523.0511,502.9338,496.228,469.4049,469.4049,462.6991,442.5817,435.8759,422.4644,402.347,402.347,402.347,395.6412,388.9355,375.5239,375.5239,362.1123,348.7008,348.7008,341.995,341.995,341.995,341.995
False,0.0,Оренбургская область,2,False,14250.0,50000.0,6856.6639,3252.3051,3059.5138,2279.9665,1994.9707,1860.855,1584.2414,1533.948,1424.979,1148.3655,1114.8365,1081.3076,1022.632,997.4853,963.9564,930.4275,922.0453,905.2808,854.9874,804.694,771.1651,771.1651,746.0184,712.4895,662.1961,653.8139,628.6672,620.285,586.7561,586.7561,578.3738,553.2272,544.8449,528.0805,502.9338,502.9338,502.9338,494.5516,486.1693,469.4049,469.4049,452.6404,435.8759,435.8759,427.4937,427.4937,427.4937,427.4937
False,0.0,Калужская область,1,False,20000.0,50000.0,6856.6639,3252.3051,3059.5138,2279.9665,1994.9707,1860.855,1584.2414,1533.948,1424.979,1148.3655,1114.8365,1081.3076,1022.632,997.4853,963.9564,930.4275,922.0453,905.2808,854.9874,804.694,771.1651,771.1651,746.0184,712.4895,662.1961,653.8139,628.6672,620.285,586.7561,586.7561,578.3738,553.2272,544.8449,528.0805,502.9338,502.9338,502.9338,494.5516,486.1693,469.4049,469.4049,452.6404,435.8759,435.8759,427.4937,427.4937,427.4937,427.4937
False,0.0,Архангельская область,1,False,17215.0,50000.0,6856.6639,3252.3051,3059.5138,2279.9665,1994.9707,1860.855,1584.2414,1533.948,1424.979,1148.3655,1114.8365,1081.3076,1022.632,997.4853,963.9564,930.4275,922.0453,905.2808,854.9874,804.694,771.1651,771.1651,746.0184,712.4895,662.1961,653.8139,628.6672,620.285,586.7561,586.7561,578.3738,553.2272,544.8449,528.0805,502.9338,502.9338,502.9338,494.5516,486.1693,469.4049,469.4049,452.6404,435.8759,435.8759,427.4937,427.4937,427.4937,427.4937
False,0.0,Республика Хакасия,1,False,30000.0,30000.0,4113.9983,1951.3831,1835.7083,1367.9799,1196.9824,1116.513,950.5448,920.3688,854.9874,689.0193,668.9019,648.7846,613.5792,598.4912,578.3738,558.2565,553.2272,543.1685,512.9925,482.8164,462.6991,462.6991,447.6111,427.4937,397.3177,392.2883,377.2003,372.171,352.0536,352.0536,347.0243,331.9363,326.907,316.8483,301.7603,301.7603,301.7603,296.7309,291.7016,281.6429,281.6429,271.5842,261.5256,261.5256,256.4962,256.4962,256.4962,256.4962
False,0.0,Ленинградская область,1,False,20000.0,85000.0,11656.3286,5528.9187,5201.1735,3875.943,3391.4501,3163.4535,2693.2104,2607.7117,2422.4644,1952.2213,1895.2221,1838.223,1738.4744,1695.7251,1638.7259,1581.7267,1567.4769,1538.9774,1453.4786,1367.9799,1310.9807,1310.9807,1268.2313,1211.2322,1125.7334,1111.4837,1068.7343,1054.4845,997.4853,997.4853,983.2355,940.4862,926.2364,897.7368,854.9874,854.9874,854.9874,840.7376,826.4878,797.9883,797.9883,769.4887,740.9891,740.9891,726.7393,726.7393,726.7393,726.7393
False,0.0,Калининградская область,1,False,14250.0,50000.0,6856.6639,3252.3051,3059.5138,2279.9665,1994.9707,1860.855,1584.2414,1533.948,1424.979,1148.3655,1114.8365,1081.3076,1022.632,997.4853,963.9564,930.4275,922.0453,905.2808,854.9874,804.694,771.1651,771.1651,746.0184,712.4895,662.1961,653.8139,628.6672,620.285,586.7561,586.7561,578.3738,553.2272,544.8449,528.0805,502.9338,502.9338,502.9338,494.5516,486.1693,469.4049,469.4049,452.6404,435.8759,435.8759,427.4937,427.4937,427.4937,427.4937
False,0.0,Амурская область,1,False,20000.0,40000.0,5485.3311,2601.8441,2447.6111,1823.9732,1595.9765,1488.684,1267.3931,1227.1584,1139.9832,918.6924,891.8692,865.0461,818.1056,797.9883,771.1651,744.342,737.6362,724.2246,683.9899,643.7552,616.9321,616.9321,596.8148,569.9916,529.7569,523.0511,502.9338,496.228,469.4049,469.4049,462.6991,442.5817,435.8759,422.4644,402.347,402.347,402.347,395.6412,388.9355,375.5239,375.5239,362.1123,348.7008,348.7008,341.995,341.995,341.995,341.995
False,0.0,Республика Бурятия,1,False,27250.0,45000.0,6170.9975,2927.0746,2753.5624,2051.9698,1795.4736,1674.7695,1425.8173,1380.5532,1282.4811,1033.5289,1003.3529,973.1769,920.3688,897.7368,867.5608,837.3847,829.8407,814.7527,769.4887,724.2246,694.0486,694.0486,671.4166,641.2406,595.9765,588.4325,565.8005,558.2565,528.0805,528.0805,520.5365,497.9044,490.3604,475.2724,452.6404,452.6404,452.6404,445.0964,437.5524,422.4644,422.4644,407.3764,392.2883,392.2883,384.7443,384.7443,384.7443,384.7443
False,0.0,Ярославская область,1,False,20000.0,50000.0,6856.6639,3252.3051,3059.5138,2279.9665,1994.9707,1860.855,1584.2414,1533.948,1424.979,1148.3655,1114.8365,1081.3076,1022.632,997.4853,963.9564,930.4275,922.0453,905.2808,854.9874,804.694,771.1651,771.1651,746.0184,712.4895,662.1961,653.8139,628.6672,620.285,586.7561,586.7561,578.3738,553.2272,544.8449,528.0805,502.9338,502.9338,502.9338,494.5516,486.1693,469.4049,469.4049,452.6404,435.8759,435.8759,427.4937,427.4937,427.4937,427.4937
False,0.0,Ярославская область,1,True,30000.0,30000.0,4113.9983,1951.3831,1835.7083,1367.9799,1196.9824,1116.513,950.5448,920.3688,854.9874,689.0193,668.9019,648.7846,613.5792,598.4912,578.3738,558.2565,553.2272,543.1685,512.9925,482.8164,462.6991,462.6991,447.6111,427.4937,397.3177,392.2883,377.2003,372.171,352.0536,352.0536,347.0243,331.9363,326.907,316.8483,301.7603,301.7603,301.7603,296.7309,291.7016,281.6429,281.6429,271.5842,261.5256,261.5256,256.4962,256.4962,256.4962,256.4962
False,0.0,Еврейская автономная область,1,False,41250.0,41250.0,5656.7477,2683.1517,2524.0989,1880.9723,1645.8508,1535.2054,1306.9992,1265.5071,1175.6077,947.4015,919.7402,892.0788,843.6714,822.9254,795.264,767.6027,760.6873,746.8567,705.3646,663.8726,636.2112,636.2112,615.4652,587.8039,546.3118,539.3965,518.6505,511.7351,484.0738,484.0738,477.1584,456.4124,449.4971,435.6664,414.9204,414.9204,414.9204,408.005,401.0897,387.259,387.259,373.4283,359.5977,359.5977,352.6823,352.6823,352.6823,352.6823
False,0.0,Республика Адыгея,1,False,30000.0,45000.0,6170.9975,2927.0746,2753.5624,2051.9698,1795.4736,1674.7695,1425.8173,1380.5532,1282.4811,1033.5289,1003.3529,973.1769,920.3688,897.7368,867.5608,837.3847,829.8407,814.7527,769.4887,724.2246,694.0486,694.0486,671.4166,641.2406,595.9765,588.4325,565.8005,558.2565,528.0805,528.0805,520.5365,497.9044,490.3604,475.2724,452.6404,452.6404,452.6404,445.0964,437.5524,422.4644,422.4644,407.3764,392.2883,392.2883,384.7443,384.7443,384.7443,384.7443
False,0.0,Московская область,2,False,40000.0,80000.0,10970.6622,5203.6882,4895.2221,3647.9464,3191.9531,2977.368,2534.7863,2454.3168,2279.9665,1837.3847,1783.7385,1730.0922,1636.2112,1595.9765,1542.3303,1488.684,1475.2724,1448.4493,1367.9799,1287.5105,1233.8642,1233.8642,1193.6295,1139.9832,1059.5138,1046.1023,1005.8676,992.456,938.8097,938.8097,925.3982,885.1635,871.7519,844.9288,804.694,804.694,804.694,791.2825,777.8709,751.0478,751.0478,724.2246,697.4015,697.4015,683.9899,683.9899,683.9899,683.9899
False,0.0,Город федерального значения Москва,0,False,30000.0,80000.0,10970.6622,5203.6882,4895.2221,3647.9464,3191.9531,2977.368,2534.7863,2454.3168,2279.9665,1837.3847,1783.7385,1730.0922,1636.2112,1595.9765,1542.3303,1488.684,1475.2724,1448.4493,1367.9799,1287.5105,1233.8642,1233.8642,1193.6295,1139.9832,1059.5138,1046.1023,1005.8676,992.456,938.8097,938.8097,925.3982,885.1635,871.7519,844.9288,804.694,804.694,804.694,791.2825,777.8709,751.0478,751.0478,724.2246,697.4015,697.4015,683.9899,683.9899,683.9899,683.9899
False,0.0,Город федерального значения Москва,0,True,42500.0,50000.0,6856.6639,3252.3051,3059.5138,2279.9665,1994.9707,1860.855,1584.2414,1533.948,1424.979,1148.3655,1114.8365,1081.3076,1022.632,997.4853,963.9564,930.4275,922.0453,905.2808,854.9874,804.694,771.1651,771.1651,746.0184,712.4895,662.1961,653.8139,628.6672,620.285,586.7561,586.7561,578.3738,553.2272,544.8449,528.0805,502.9338,502.9338,502.9338,494.5516,486.1693,469.4049,469.4049,452.6404,435.8759,435.8759,427.4937,427.4937,427.4937,427.4937
False,0.0,Хабаровский край,1,False,33749.0,70000.0,9599.3294,4553.2272,4283.3194,3191.9531,2792.9589,2605.197,2217.938,2147.5272,1994.9707,1607.7117,1560.7712,1513.8307,1431.6848,1396.4795,1349.539,1302.5985,1290.8634,1267.3931,1196.9824,1126.5717,1079.6312,1079.6312,1044.4258,997.4853,927.0746,915.3395,880.1341,868.399,821.4585,821.4585,809.7234,774.518,762.7829,739.3127,704.1073,704.1073,704.1073,692.3722,680.637,657.1668,657.1668,633.6966,610.2263,610.2263,598.4912,598.4912,598.4912,598.4912
False,0.0,Республика Коми,1,False,20000.0,70000.0,9599.3294,4553.2272,4283.3194,3191.9531,2792.9589,2605.197,2217.938,2147.5272,1994.9707,1607.7117,1560.7712,1513.8307,1431.6848,1396.4795,1349.539,1302.5985,1290.8634,1267.3931,1196.9824,1126.5717,1079.6312,1079.6312,1044.4258,997.4853,927.0746,915.3395,880.1341,868.399,821.4585,821.4585,809.7234,774.518,762.7829,739.3127,704.1073,704.1073,704.1073,692.3722,680.637,657.1668,657.1668,633.6966,610.2263,610.2263,598.4912,598.4912,598.4912,598.4912
False,0.0,Республика Саха (Якутия),1,False,40000.0,40865.0,5603.9514,2658.109,2500.5407,1863.4166,1630.4895,1520.8768,1294.8005,1253.6957,1164.6354,938.5591,911.1559,883.7527,835.7972,815.2448,787.8416,760.4384,753.5876,739.886,698.7812,657.6764,630.2733,630.2733,609.7209,582.3177,541.2129,534.3621,513.8097,506.9589,479.5557,479.5557,472.7049,452.1526,445.3018,431.6002,411.0478,411.0478,411.0478,404.197,397.3462,383.6446,383.6446,369.943,356.2414,356.2414,349.3906,349.3906,349.3906,349.3906
False,0.0,Мурманская область,1,False,40865.0,108000.0,14810.394,7024.979,6608.5499,4924.7276,4309.1366,4019.4468,3421.9614,3313.3277,3077.9547,2480.4694,2408.0469,2335.6245,2208.8852,2154.5683,2082.1459,2009.7234,1991.6178,1955.4065,1846.7728,1738.1391,1665.7167,1665.7167,1611.3998,1538.9774,1430.3437,1412.2381,1357.9212,1339.8156,1267.3931,1267.3931,1249.2875,1194.9707,1176.865,1140.6538,1086.337,1086.337,1086.337,1068.2313,1050.1257,1013.9145,1013.9145,977.7033,941.492,941.492,923.3864,923.3864,923.3864,923.3864
False,0.0,Чукотский автономный округ,1,False,48960.0,55000.0,7542.3303,3577.5356,3365.4652,2507.9631,2194.4677,2046.9405,1742.6655,1687.3428,1567.4769,1263.202,1226.3202,1189.4384,1124.8952,1097.2339,1060.3521,1023.4702,1014.2498,995.8089,940.4862,885.1635,848.2816,848.2816,820.6203,783.7385,728.4158,719.1953,691.5339,682.3135,645.4317,645.4317,636.2112,608.5499,599.3294,580.8885,553.2272,553.2272,553.2272,544.0067,534.7863,516.3453,516.3453,497.9044,479.4635,479.4635,470.2431,470.2431,470.2431,470.2431
False,0.0,Ямало-Ненецкий автономный округ,1,False,50000.0,83015.0,11384.119,5399.8022,5079.7108,3785.4283,3312.2498,3089.5775,2630.316,2546.8139,2365.8927,1906.6312,1850.9631,1795.2951,1697.8759,1656.1249,1600.4568,1544.7888,1530.8718,1503.0377,1419.5356,1336.0335,1280.3655,1280.3655,1238.6144,1182.9464,1099.4443,1085.5272,1043.7762,1029.8592,974.1911,974.1911,960.2741,918.5231,904.606,876.772,835.021,835.021,835.021,821.1039,807.1869,779.3529,779.3529,751.5189,723.6848,723.6848,709.7678,709.7678,709.7678,709.7678
False,0.0,Республика Северная Осетия,1,False,25000.0,28000.0,3839.7318,1821.2909,1713.3277,1276.7812,1117.1836,1042.0788,887.1752,859.0109,797.9883,643.0847,624.3085,605.5323,572.6739,558.5918,539.8156,521.0394,516.3453,506.9573,478.793,450.6287,431.8525,431.8525,417.7703,398.9941,370.8298,366.1358,352.0536,347.3596,328.5834,328.5834,323.8894,309.8072,305.1132,295.7251,281.6429,281.6429,281.6429,276.9489,272.2548,262.8667,262.8667,253.4786,244.0905,244.0905,239.3965,239.3965,239.3965,239.3965
False,0.0,Республика Калмыкия,1,False,42500.0,42500.0,5828.1643,2764.4593,2600.5868,1937.9715,1695.7251,1581.7267,1346.6052,1303.8558,1211.2322,976.1106,947.6111,919.1115,869.2372,847.8625,819.363,790.8634,783.7385,769.4887,726.7393,683.9899,655.4904,655.4904,634.1157,605.6161,562.8667,555.7418,534.3671,527.2422,498.7427,498.7427,491.6178,470.2431,463.1182,448.8684,427.4937,427.4937,427.4937,420.3688,413.2439,398.9941,398.9941,384.7443,370.4946,370.4946,363.3697,363.3697,363.3697,363.3697
