is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Сборка несложных узлов и конструкций (3923_35),Чтение схем/чертежей (ОПТ) (3032_36),"Личные установки и ценности, мировоззрение (2043_4)",Умение работать с электроинструментом (3578_35),Сборка сложных узлов (3921_35),Внимательность (СК) (536_4),Выполнение слесарных работ (3552_35),Аккуратность (СК) (575_4),"Правка деталей, узлов и конструкций (3933_35)",Работать электроприхваткой (3928_35),Разметка мест под установку деталей и узлов (3939_35),Высокая работоспособность (СК) (586_4),Опыт механосборки (3920_35),Сварочные работы (3934_35),Выполнение работ по сверлению и обработке отверстий (3558_35),Склонность к здоровому образу жизни (СК) (1662_4),Зачистка сварных швов (3799_35),Командность (СК) (1371_4),Испытания узлов и конструкций (3926_35),Сборка узлов и конструкций средней сложности (3922_35),Установка крепежа (3941_35),Резка металла (3931_35),Коммуникабельность (СК) (617_4),Разметка деталей (3649_35),"Саморазвитие, обучаемость (СК) (604_4)",Изготовление узлов и конструкций (4081_35)
True,0.0,Мурманская область,1,False,55000.0,55000.0,10018.2627,6288.7089,5371.6055,4489.4394,4166.2697,2646.4983,2104.9706,1930.2843,1764.3322,1633.3175,1633.3175,1476.0997,1257.7418,969.5093,943.3063,838.4945,821.0259,724.9484,698.7454,655.0738,646.3395,637.6052,611.4023,611.4023,550.262,541.5277,524.0591,445.4502
True,0.0,Томская область,1,False,67500.0,67500.0,12295.1405,7717.9609,6592.425,5509.7666,5113.1491,3247.9752,2583.373,2368.9852,2165.3168,2004.526,2004.526,1811.5769,1543.5922,1189.8523,1157.6941,1029.0615,1007.6227,889.7094,857.5512,803.9543,793.2349,782.5155,750.3573,750.3573,675.3216,664.6022,643.1634,546.6889
True,0.0,Республика Калмыкия,1,False,73500.0,73500.0,13388.0419,8404.0019,7178.4183,5999.5236,5567.6513,3536.6841,2813.0062,2579.5617,2357.7894,2182.7061,2182.7061,1972.606,1680.8004,1295.617,1260.6003,1120.5336,1097.1891,968.7947,933.778,875.4169,863.7446,852.0724,817.0557,817.0557,735.3502,723.6779,700.3335,595.2835
True,0.0,Смоленская область,1,False,35000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Орловская область,1,False,30000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Республика Дагестан,1,False,73500.0,73500.0,13388.0419,8404.0019,7178.4183,5999.5236,5567.6513,3536.6841,2813.0062,2579.5617,2357.7894,2182.7061,2182.7061,1972.606,1680.8004,1295.617,1260.6003,1120.5336,1097.1891,968.7947,933.778,875.4169,863.7446,852.0724,817.0557,817.0557,735.3502,723.6779,700.3335,595.2835
True,0.0,Республика Бурятия,1,False,90000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Курганская область,1,False,55000.0,82000.0,14936.3189,9375.8933,8008.5755,6693.346,6211.5293,3945.6884,3138.3198,2877.8784,2630.4589,2435.1278,2435.1278,2200.7305,1875.1787,1445.4502,1406.384,1250.1191,1224.075,1080.8321,1041.7659,976.6556,963.6335,950.6114,911.5452,911.5452,820.3907,807.3686,781.3244,664.1258
True,0.0,Астраханская область,1,False,40000.0,82000.0,14936.3189,9375.8933,8008.5755,6693.346,6211.5293,3945.6884,3138.3198,2877.8784,2630.4589,2435.1278,2435.1278,2200.7305,1875.1787,1445.4502,1406.384,1250.1191,1224.075,1080.8321,1041.7659,976.6556,963.6335,950.6114,911.5452,911.5452,820.3907,807.3686,781.3244,664.1258
True,0.0,Архангельская область,1,False,54000.0,140000.0,25501.0322,16007.6227,13673.1777,11427.664,10605.05,6736.5412,5358.107,4913.4508,4491.0275,4157.5353,4157.5353,3757.3448,3201.5245,2467.8418,2401.1434,2134.3497,2089.8841,1845.3232,1778.6247,1667.4607,1645.2279,1622.9951,1556.2966,1556.2966,1400.667,1378.4342,1333.9686,1133.8733
True,0.0,Республика Коми,1,False,25000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Новгородская область,1,False,55000.0,100000.0,18215.023,11434.0162,9766.5555,8162.6171,7575.0357,4811.8152,3827.2193,3509.6077,3207.8768,2969.6681,2969.6681,2683.8177,2286.8032,1762.7442,1715.1024,1524.5355,1492.7743,1318.088,1270.4462,1191.0434,1175.1628,1159.2822,1111.6405,1111.6405,1000.4764,984.5958,952.8347,809.9095
True,0.0,Кабардино-Балкарская Республика,1,False,80000.0,80000.0,14572.0184,9147.213,7813.2444,6530.0937,6060.0286,3849.4521,3061.7754,2807.6862,2566.3014,2375.7345,2375.7345,2147.0542,1829.4426,1410.1953,1372.0819,1219.6284,1194.2195,1054.4704,1016.357,952.8347,940.1302,927.4258,889.3124,889.3124,800.3811,787.6767,762.2677,647.9276
True,0.0,Магаданская область,1,False,102000.0,102000.0,18579.3235,11662.6965,9961.8866,8325.8695,7726.5364,4908.0515,3903.7637,3579.7999,3272.0343,3029.0615,3029.0615,2737.494,2332.5393,1797.999,1749.4045,1555.0262,1522.6298,1344.4497,1295.8552,1214.8642,1198.666,1182.4678,1133.8733,1133.8733,1020.4859,1004.2878,971.8914,826.1077
True,0.0,Республика Ингушетия,1,False,70000.0,70000.0,12750.5161,8003.8113,6836.5889,5713.832,5302.525,3368.2706,2679.0535,2456.7254,2245.5137,2078.7677,2078.7677,1878.6724,1600.7623,1233.9209,1200.5717,1067.1748,1044.942,922.6616,889.3124,833.7303,822.6139,811.4975,778.1483,778.1483,700.3335,689.2171,666.9843,566.9366
True,2.0,Кемеровская область,1,False,25000.0,83000.0,15118.4691,9490.2334,8106.2411,6774.9722,6287.2797,3993.8066,3176.592,2912.9744,2662.5377,2464.8245,2464.8245,2227.5687,1898.0467,1463.0777,1423.535,1265.3645,1239.0027,1094.013,1054.4704,988.566,975.3851,962.2042,922.6616,922.6616,830.3954,817.2145,790.8528,672.2249
True,2.0,Приморский край,1,False,30000.0,30000.0,5464.5069,3430.2049,2929.9667,2448.7851,2272.5107,1443.5445,1148.1658,1052.8823,962.363,890.9004,890.9004,805.1453,686.041,528.8232,514.5307,457.3606,447.8323,395.4264,381.1339,357.313,352.5488,347.7847,333.4921,333.4921,300.1429,295.3788,285.8504,242.9728
True,2.0,Карачаево-Черкесская Республика,1,False,33750.0,33750.0,6147.5703,3858.9805,3296.2125,2754.8833,2556.5746,1623.9876,1291.6865,1184.4926,1082.6584,1002.263,1002.263,905.7885,771.7961,594.9262,578.8471,514.5307,503.8113,444.8547,428.7756,401.9771,396.6174,391.2577,375.1787,375.1787,337.6608,332.3011,321.5817,273.3444
True,2.0,Город федерального значения Санкт-Петербург,0,False,60000.0,104000.0,18943.6239,11891.3768,10157.2177,8489.1218,7878.0372,5004.2878,3980.3081,3649.9921,3336.1918,3088.4548,3088.4548,2791.1704,2378.2754,1833.2539,1783.7065,1585.5169,1552.4853,1370.8115,1321.2641,1238.6851,1222.1693,1205.6535,1156.1061,1156.1061,1040.4955,1023.9797,990.9481,842.3059
True,2.0,Брянская область,1,False,20000.0,115000.0,20947.2765,13149.1186,11231.5388,9387.0097,8711.2911,5533.5874,4401.3022,4036.0489,3689.0583,3415.1183,3415.1183,3086.3903,2629.8237,2027.1558,1972.3678,1753.2158,1716.6905,1515.8012,1461.0132,1369.6999,1351.4372,1333.1745,1278.3865,1278.3865,1150.5479,1132.2852,1095.7599,931.3959
True,2.0,Город федерального значения Москва,0,False,60000.0,115200.0,20983.7065,13171.9867,11251.0719,9403.3349,8726.4412,5543.2111,4408.9566,4043.0681,3695.474,3421.0576,3421.0576,3091.758,2634.3973,2030.6813,1975.798,1756.2649,1719.676,1518.4374,1463.5541,1372.0819,1353.7875,1335.4931,1280.6098,1280.6098,1152.5488,1134.2544,1097.6656,933.0157
True,2.0,Ростовская область,0,False,45000.0,95000.0,17304.2719,10862.3154,9278.2277,7754.4863,7196.2839,4571.2244,3635.8583,3334.1274,3047.4829,2821.1847,2821.1847,2549.6268,2172.4631,1674.607,1629.3473,1448.3087,1418.1356,1252.1836,1206.9239,1131.4912,1116.4046,1101.3181,1056.0584,1056.0584,950.4526,935.366,905.1929,769.414
True,2.0,Вологодская область,1,False,47000.0,115000.0,20947.2765,13149.1186,11231.5388,9387.0097,8711.2911,5533.5874,4401.3022,4036.0489,3689.0583,3415.1183,3415.1183,3086.3903,2629.8237,2027.1558,1972.3678,1753.2158,1716.6905,1515.8012,1461.0132,1369.6999,1351.4372,1333.1745,1278.3865,1278.3865,1150.5479,1132.2852,1095.7599,931.3959
True,2.0,Воронежская область,2,False,45000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,2.0,Курская область,2,False,20000.0,113000.0,20582.976,12920.4383,11036.2077,9223.7573,8559.7904,5437.3511,4324.7578,3965.8568,3624.9007,3355.7249,3355.7249,3032.714,2584.0877,1991.9009,1938.0657,1722.7251,1686.835,1489.4394,1435.6043,1345.879,1327.9339,1309.9889,1256.1537,1256.1537,1130.5384,1112.5933,1076.7032,915.1977
True,2.0,Республика Татарстан,0,False,45000.0,104000.0,18943.6239,11891.3768,10157.2177,8489.1218,7878.0372,5004.2878,3980.3081,3649.9921,3336.1918,3088.4548,3088.4548,2791.1704,2378.2754,1833.2539,1783.7065,1585.5169,1552.4853,1370.8115,1321.2641,1238.6851,1222.1693,1205.6535,1156.1061,1156.1061,1040.4955,1023.9797,990.9481,842.3059
True,2.0,Волгоградская область,2,False,55000.0,95000.0,17304.2719,10862.3154,9278.2277,7754.4863,7196.2839,4571.2244,3635.8583,3334.1274,3047.4829,2821.1847,2821.1847,2549.6268,2172.4631,1674.607,1629.3473,1448.3087,1418.1356,1252.1836,1206.9239,1131.4912,1116.4046,1101.3181,1056.0584,1056.0584,950.4526,935.366,905.1929,769.414
True,2.0,Свердловская область,0,False,20000.0,114000.0,20765.1263,13034.7785,11133.8733,9305.3835,8635.5407,5485.4693,4363.03,4000.9528,3656.9795,3385.4216,3385.4216,3059.5522,2606.9557,2009.5283,1955.2168,1737.9705,1701.7627,1502.6203,1448.3087,1357.7894,1339.6856,1321.5817,1267.2701,1267.2701,1140.5431,1122.4393,1086.2315,923.2968
True,2.0,Свердловская область,0,True,80000.0,80000.0,14572.0184,9147.213,7813.2444,6530.0937,6060.0286,3849.4521,3061.7754,2807.6862,2566.3014,2375.7345,2375.7345,2147.0542,1829.4426,1410.1953,1372.0819,1219.6284,1194.2195,1054.4704,1016.357,952.8347,940.1302,927.4258,889.3124,889.3124,800.3811,787.6767,762.2677,647.9276
True,2.0,Чувашская Республика,1,False,52000.0,95000.0,17304.2719,10862.3154,9278.2277,7754.4863,7196.2839,4571.2244,3635.8583,3334.1274,3047.4829,2821.1847,2821.1847,2549.6268,2172.4631,1674.607,1629.3473,1448.3087,1418.1356,1252.1836,1206.9239,1131.4912,1116.4046,1101.3181,1056.0584,1056.0584,950.4526,935.366,905.1929,769.414
True,2.0,Самарская область,0,False,45000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,2.0,Ярославская область,1,False,55000.0,115000.0,20947.2765,13149.1186,11231.5388,9387.0097,8711.2911,5533.5874,4401.3022,4036.0489,3689.0583,3415.1183,3415.1183,3086.3903,2629.8237,2027.1558,1972.3678,1753.2158,1716.6905,1515.8012,1461.0132,1369.6999,1351.4372,1333.1745,1278.3865,1278.3865,1150.5479,1132.2852,1095.7599,931.3959
True,2.0,Белгородская область,2,False,50000.0,113000.0,20582.976,12920.4383,11036.2077,9223.7573,8559.7904,5437.3511,4324.7578,3965.8568,3624.9007,3355.7249,3355.7249,3032.714,2584.0877,1991.9009,1938.0657,1722.7251,1686.835,1489.4394,1435.6043,1345.879,1327.9339,1309.9889,1256.1537,1256.1537,1130.5384,1112.5933,1076.7032,915.1977
True,2.0,Удмуртская Республика,1,False,40000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,2.0,Тверская область,1,False,47000.0,115200.0,20983.7065,13171.9867,11251.0719,9403.3349,8726.4412,5543.2111,4408.9566,4043.0681,3695.474,3421.0576,3421.0576,3091.758,2634.3973,2030.6813,1975.798,1756.2649,1719.676,1518.4374,1463.5541,1372.0819,1353.7875,1335.4931,1280.6098,1280.6098,1152.5488,1134.2544,1097.6656,933.0157
True,2.0,Московская область,2,False,52000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,2.0,Республика Крым,1,False,52000.0,84750.0,15437.232,9690.3287,8277.1558,6917.818,6419.8428,4078.0133,3243.5684,2974.3926,2718.6756,2516.7937,2516.7937,2274.5355,1938.0657,1493.9257,1453.5493,1292.0438,1265.1263,1117.0796,1076.7032,1009.4092,995.9505,982.4917,942.1153,942.1153,847.9038,834.445,807.5274,686.3983
True,2.0,Алтайский край,2,False,55000.0,95000.0,17304.2719,10862.3154,9278.2277,7754.4863,7196.2839,4571.2244,3635.8583,3334.1274,3047.4829,2821.1847,2821.1847,2549.6268,2172.4631,1674.607,1629.3473,1448.3087,1418.1356,1252.1836,1206.9239,1131.4912,1116.4046,1101.3181,1056.0584,1056.0584,950.4526,935.366,905.1929,769.414
True,2.0,Краснодарский край,0,False,50000.0,95000.0,17304.2719,10862.3154,9278.2277,7754.4863,7196.2839,4571.2244,3635.8583,3334.1274,3047.4829,2821.1847,2821.1847,2549.6268,2172.4631,1674.607,1629.3473,1448.3087,1418.1356,1252.1836,1206.9239,1131.4912,1116.4046,1101.3181,1056.0584,1056.0584,950.4526,935.366,905.1929,769.414
True,2.0,Ставропольский край,2,False,50000.0,84750.0,15437.232,9690.3287,8277.1558,6917.818,6419.8428,4078.0133,3243.5684,2974.3926,2718.6756,2516.7937,2516.7937,2274.5355,1938.0657,1493.9257,1453.5493,1292.0438,1265.1263,1117.0796,1076.7032,1009.4092,995.9505,982.4917,942.1153,942.1153,847.9038,834.445,807.5274,686.3983
True,2.0,Новосибирская область,0,False,20000.0,95000.0,17304.2719,10862.3154,9278.2277,7754.4863,7196.2839,4571.2244,3635.8583,3334.1274,3047.4829,2821.1847,2821.1847,2549.6268,2172.4631,1674.607,1629.3473,1448.3087,1418.1356,1252.1836,1206.9239,1131.4912,1116.4046,1101.3181,1056.0584,1056.0584,950.4526,935.366,905.1929,769.414
True,2.0,Иркутская область,1,False,65000.0,115000.0,20947.2765,13149.1186,11231.5388,9387.0097,8711.2911,5533.5874,4401.3022,4036.0489,3689.0583,3415.1183,3415.1183,3086.3903,2629.8237,2027.1558,1972.3678,1753.2158,1716.6905,1515.8012,1461.0132,1369.6999,1351.4372,1333.1745,1278.3865,1278.3865,1150.5479,1132.2852,1095.7599,931.3959
True,2.0,Саратовская область,2,False,50000.0,95000.0,17304.2719,10862.3154,9278.2277,7754.4863,7196.2839,4571.2244,3635.8583,3334.1274,3047.4829,2821.1847,2821.1847,2549.6268,2172.4631,1674.607,1629.3473,1448.3087,1418.1356,1252.1836,1206.9239,1131.4912,1116.4046,1101.3181,1056.0584,1056.0584,950.4526,935.366,905.1929,769.414
True,2.0,Амурская область,1,False,50000.0,50000.0,9107.5115,5717.0081,4883.2778,4081.3086,3787.5179,2405.9076,1913.6097,1754.8039,1603.9384,1484.834,1484.834,1341.9088,1143.4016,881.3721,857.5512,762.2677,746.3872,659.044,635.2231,595.5217,587.5814,579.6411,555.8202,555.8202,500.2382,492.2979,476.4173,404.9547
True,2.0,Город федерального значения Севастополь,1,False,30000.0,94000.0,17122.1216,10747.9752,9180.5622,7672.8601,7120.5336,4523.1062,3597.5862,3299.0313,3015.4042,2791.488,2791.488,2522.7886,2149.595,1656.9795,1612.1963,1433.0634,1403.2079,1239.0027,1194.2195,1119.5808,1104.653,1089.7253,1044.942,1044.942,940.4478,925.5201,895.6646,761.3149
True,2.0,Красноярский край,1,False,50000.0,119000.0,21675.8774,13606.4793,11622.201,9713.5144,9014.2925,5726.06,4554.391,4176.4332,3817.3734,3533.905,3533.905,3193.7431,2721.2959,2097.6656,2040.9719,1814.1972,1776.4015,1568.5247,1511.831,1417.3416,1398.4437,1379.5458,1322.8522,1322.8522,1190.5669,1171.669,1133.8733,963.7923
True,2.0,Республика Марий Эл,1,False,52000.0,84750.0,15437.232,9690.3287,8277.1558,6917.818,6419.8428,4078.0133,3243.5684,2974.3926,2718.6756,2516.7937,2516.7937,2274.5355,1938.0657,1493.9257,1453.5493,1292.0438,1265.1263,1117.0796,1076.7032,1009.4092,995.9505,982.4917,942.1153,942.1153,847.9038,834.445,807.5274,686.3983
True,2.0,Хабаровский край,1,False,50000.0,50000.0,9107.5115,5717.0081,4883.2778,4081.3086,3787.5179,2405.9076,1913.6097,1754.8039,1603.9384,1484.834,1484.834,1341.9088,1143.4016,881.3721,857.5512,762.2677,746.3872,659.044,635.2231,595.5217,587.5814,579.6411,555.8202,555.8202,500.2382,492.2979,476.4173,404.9547
True,2.0,Сахалинская область,1,False,50000.0,54500.0,9927.1875,6231.5388,5322.7727,4448.6263,4128.3945,2622.4393,2085.8345,1912.7362,1748.2928,1618.4691,1618.4691,1462.6806,1246.3078,960.6956,934.7308,830.8718,813.562,718.3579,692.3932,649.1186,640.4637,631.8088,605.8441,605.8441,545.2596,536.6047,519.2949,441.4007
True,2.0,Республика Хакасия,1,False,71500.0,95000.0,17304.2719,10862.3154,9278.2277,7754.4863,7196.2839,4571.2244,3635.8583,3334.1274,3047.4829,2821.1847,2821.1847,2549.6268,2172.4631,1674.607,1629.3473,1448.3087,1418.1356,1252.1836,1206.9239,1131.4912,1116.4046,1101.3181,1056.0584,1056.0584,950.4526,935.366,905.1929,769.414
True,2.0,Пермский край,1,False,50000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,2.0,Ульяновская область,1,False,50000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,2.0,Липецкая область,1,False,47000.0,104000.0,18943.6239,11891.3768,10157.2177,8489.1218,7878.0372,5004.2878,3980.3081,3649.9921,3336.1918,3088.4548,3088.4548,2791.1704,2378.2754,1833.2539,1783.7065,1585.5169,1552.4853,1370.8115,1321.2641,1238.6851,1222.1693,1205.6535,1156.1061,1156.1061,1040.4955,1023.9797,990.9481,842.3059
True,2.0,Псковская область,1,False,45000.0,115200.0,20983.7065,13171.9867,11251.0719,9403.3349,8726.4412,5543.2111,4408.9566,4043.0681,3695.474,3421.0576,3421.0576,3091.758,2634.3973,2030.6813,1975.798,1756.2649,1719.676,1518.4374,1463.5541,1372.0819,1353.7875,1335.4931,1280.6098,1280.6098,1152.5488,1134.2544,1097.6656,933.0157
True,2.0,Республика Башкортостан,0,False,45000.0,114000.0,20765.1263,13034.7785,11133.8733,9305.3835,8635.5407,5485.4693,4363.03,4000.9528,3656.9795,3385.4216,3385.4216,3059.5522,2606.9557,2009.5283,1955.2168,1737.9705,1701.7627,1502.6203,1448.3087,1357.7894,1339.6856,1321.5817,1267.2701,1267.2701,1140.5431,1122.4393,1086.2315,923.2968
True,2.0,Челябинская область,0,False,47000.0,110000.0,20036.5253,12577.4178,10743.2111,8978.8788,8332.5393,5292.9967,4209.9412,3860.5685,3528.6644,3266.6349,3266.6349,2952.1995,2515.4836,1939.0186,1886.6127,1676.989,1642.0518,1449.8968,1397.4909,1310.1477,1292.6791,1275.2104,1222.8045,1222.8045,1100.5241,1083.0554,1048.1182,890.9004
True,2.0,Республика Мордовия,1,False,55000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,2.0,Оренбургская область,2,False,55000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,2.0,Кировская область,1,False,45000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,2.0,Тамбовская область,2,False,45000.0,94000.0,17122.1216,10747.9752,9180.5622,7672.8601,7120.5336,4523.1062,3597.5862,3299.0313,3015.4042,2791.488,2791.488,2522.7886,2149.595,1656.9795,1612.1963,1433.0634,1403.2079,1239.0027,1194.2195,1119.5808,1104.653,1089.7253,1044.942,1044.942,940.4478,925.5201,895.6646,761.3149
True,2.0,Калужская область,1,False,45000.0,115200.0,20983.7065,13171.9867,11251.0719,9403.3349,8726.4412,5543.2111,4408.9566,4043.0681,3695.474,3421.0576,3421.0576,3091.758,2634.3973,2030.6813,1975.798,1756.2649,1719.676,1518.4374,1463.5541,1372.0819,1353.7875,1335.4931,1280.6098,1280.6098,1152.5488,1134.2544,1097.6656,933.0157
True,2.0,Тульская область,1,False,45000.0,115200.0,20983.7065,13171.9867,11251.0719,9403.3349,8726.4412,5543.2111,4408.9566,4043.0681,3695.474,3421.0576,3421.0576,3091.758,2634.3973,2030.6813,1975.798,1756.2649,1719.676,1518.4374,1463.5541,1372.0819,1353.7875,1335.4931,1280.6098,1280.6098,1152.5488,1134.2544,1097.6656,933.0157
True,2.0,Пензенская область,1,False,45000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,2.0,Республика Карелия,1,False,50000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,2.0,Рязанская область,1,False,44000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,2.0,Ивановская область,1,False,55000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,2.0,Омская область,1,False,50000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,2.0,Тюменская область,1,False,50000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,2.0,Владимирская область,1,False,45000.0,115200.0,20983.7065,13171.9867,11251.0719,9403.3349,8726.4412,5543.2111,4408.9566,4043.0681,3695.474,3421.0576,3421.0576,3091.758,2634.3973,2030.6813,1975.798,1756.2649,1719.676,1518.4374,1463.5541,1372.0819,1353.7875,1335.4931,1280.6098,1280.6098,1152.5488,1134.2544,1097.6656,933.0157
True,2.0,Ленинградская область,1,False,60000.0,115200.0,20983.7065,13171.9867,11251.0719,9403.3349,8726.4412,5543.2111,4408.9566,4043.0681,3695.474,3421.0576,3421.0576,3091.758,2634.3973,2030.6813,1975.798,1756.2649,1719.676,1518.4374,1463.5541,1372.0819,1353.7875,1335.4931,1280.6098,1280.6098,1152.5488,1134.2544,1097.6656,933.0157
True,2.0,Костромская область,1,False,47000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
