is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Ассистирование (4464_14),Аккуратность (СК) (575_4),Консультирование по вопросам лечения животных (4244_14),Командность (СК) (1371_4),Проведение хирургических операций (4557_14),Пунктуальность (СК) (612_4),"Саморазвитие, обучаемость (СК) (604_4)","Личные установки и ценности, мировоззрение (2043_4)",Коммуникабельность (СК) (617_4),Использование диагностического оборудования: рентген (4554_14),Помощь врачу на приеме (4400_14),Соблюдение правил внутреннего распорядка и режима работы (4476_14),Поддержание чистоты в помещениях ветеринарной клиники (142_14),Оказание платных ветеринарных услуг (4470_14),Принципы лечения и профилактики болезней (4254_14),Методы лечения животных (4352_14),Стрессоустойчивость (СК) (601_4),Подготовка и проведение профилактических ветеринарно-санитарных и оздоровительных мероприятий (4357_14),Осмотр животных и диагностивание болезней (4248_14),Повышение продуктивности скота и птицы (4490_14),Осуществлять исследование причин возникновения процессов протекания болезней животных (4474_14),Склонность к здоровому образу жизни (СК) (1662_4),Контроль процессов (6210_14),Клинические обследования животных (4936_14),Проведение профилактических мероприятий по предупреждению заболеваний животных и падежа (4253_14),Организация и проведение ветеринарных мероприятий (4359_14),Продажа ветеринарных препаратов (4489_14),"Контроль, проверка лечения пациентов (5974_14)",Лечение скота и птицы (4350_14),Вакцинация животных (4396_14),Проведение диагностических исследований (4354_14),Умение работать с клиентами (4722_14),проведение противоэпизоотических мероприятий (4459_14)
False,2.0,Сахалинская область,1,False,27000.0,120000.0,14692.8542,9201.8387,7672.3778,7521.939,4939.4066,4613.4559,4488.0903,4086.9202,3986.6277,3961.5545,3359.7994,3334.7263,3309.6532,3159.2144,3058.9219,2933.5562,2883.4099,2883.4099,2758.0443,2532.3861,2331.8011,2181.3623,1905.5579,1830.3385,1830.3385,1780.1922,1654.8266,1554.5341,1504.3878,1404.0953,1379.0221,1353.949,1328.8759,1303.8028,1278.7296
False,2.0,Чукотский автономный округ,1,False,46000.0,62610.0,7665.9967,4801.0593,4003.0631,3924.5717,2577.1354,2407.0706,2341.6611,2132.3506,2080.023,2066.9411,1752.9753,1739.8934,1726.8115,1648.3201,1595.9925,1530.583,1504.4191,1504.4191,1439.0096,1321.2725,1216.6172,1138.1258,994.2248,954.9791,954.9791,928.8153,863.4058,811.0781,784.9143,732.5867,719.5048,706.4229,693.341,680.2591,667.1772
False,2.0,Запорожская область,1,False,50000.0,65000.0,7958.6293,4984.3293,4155.8713,4074.3836,2675.5119,2498.9553,2431.0489,2213.7484,2159.4233,2145.842,1819.8913,1806.3101,1792.7288,1711.2411,1656.916,1589.0096,1561.8471,1561.8471,1493.9407,1371.7092,1263.0589,1181.5712,1032.1772,991.4333,991.4333,964.2708,896.3644,842.0393,814.8767,760.5516,746.9703,733.3891,719.8078,706.2265,692.6452
False,2.0,"иные территории, включая город и космодром Байконур",1,False,20000.0,20000.0,2448.809,1533.6398,1278.7296,1253.6565,823.2344,768.9093,748.015,681.1534,664.4379,660.2591,559.9666,555.7877,551.6089,526.5357,509.8203,488.926,480.5683,480.5683,459.674,422.0644,388.6335,363.5604,317.593,305.0564,305.0564,296.6987,275.8044,259.089,250.7313,234.0159,229.837,225.6582,221.4793,217.3005,213.1216
False,2.0,Ненецкий автономный округ,1,False,40000.0,47500.0,5815.9214,3642.3945,3036.9829,2977.4342,1955.1818,1826.1596,1776.5357,1617.7392,1578.0401,1568.1153,1329.9206,1319.9958,1310.071,1250.5224,1210.8232,1161.1993,1141.3498,1141.3498,1091.7259,1002.4028,923.0046,863.4559,754.2833,724.509,724.509,704.6594,655.0355,615.3364,595.4868,555.7877,545.8629,535.9382,526.0134,516.0886,506.1638
True,1.0,Нижегородская область,0,False,40000.0,40000.0,4897.6181,3067.2796,2557.4593,2507.313,1646.4689,1537.8186,1496.0301,1362.3067,1328.8759,1320.5182,1119.9331,1111.5754,1103.2177,1053.0715,1019.6406,977.8521,961.1366,961.1366,919.3481,844.1287,777.267,727.1208,635.186,610.1128,610.1128,593.3974,551.6089,518.178,501.4626,468.0318,459.674,451.3163,442.9586,434.6009,426.2432
True,1.0,Свердловская область,0,False,39000.0,39000.0,4775.1776,2990.5976,2493.5228,2444.6302,1605.3071,1499.3732,1458.6293,1328.2491,1295.654,1287.5052,1091.9348,1083.786,1075.6373,1026.7447,994.1496,953.4058,937.1082,937.1082,896.3644,823.0255,757.8354,708.9427,619.3063,594.86,594.86,578.5625,537.8186,505.2236,488.926,456.331,448.1822,440.0334,431.8847,423.7359,415.5871
True,1.0,Липецкая область,1,False,45000.0,45000.0,5509.8203,3450.6895,2877.1417,2820.7271,1852.2775,1730.046,1683.0338,1532.5951,1494.9854,1485.583,1259.9248,1250.5224,1241.1199,1184.7054,1147.0957,1100.0836,1081.2787,1081.2787,1034.2666,949.6448,874.4254,818.0109,714.5842,686.3769,686.3769,667.5721,620.56,582.9503,564.1454,526.5357,517.1333,507.7309,498.3285,488.926,479.5236
True,1.0,Омская область,1,False,39000.0,39000.0,4775.1776,2990.5976,2493.5228,2444.6302,1605.3071,1499.3732,1458.6293,1328.2491,1295.654,1287.5052,1091.9348,1083.786,1075.6373,1026.7447,994.1496,953.4058,937.1082,937.1082,896.3644,823.0255,757.8354,708.9427,619.3063,594.86,594.86,578.5625,537.8186,505.2236,488.926,456.331,448.1822,440.0334,431.8847,423.7359,415.5871
True,1.0,Тверская область,1,False,30000.0,30000.0,3673.2135,2300.4597,1918.0944,1880.4847,1234.8517,1153.364,1122.0226,1021.73,996.6569,990.3886,839.9499,833.6816,827.4133,789.8036,764.7305,733.3891,720.8525,720.8525,689.5111,633.0965,582.9503,545.3406,476.3895,457.5846,457.5846,445.0481,413.7066,388.6335,376.0969,351.0238,344.7555,338.4873,332.219,325.9507,319.6824
True,1.0,Карачаево-Черкесская Республика,1,False,25000.0,25000.0,3061.0113,1917.0497,1598.412,1567.0706,1029.043,961.1366,935.0188,851.4417,830.5474,825.3239,699.9582,694.7346,689.5111,658.1697,637.2754,611.1575,600.7104,600.7104,574.5926,527.5804,485.7919,454.4505,396.9912,381.3205,381.3205,370.8734,344.7555,323.8613,313.4141,292.5198,287.2963,282.0727,276.8491,271.6256,266.402
True,1.0,Ставропольский край,2,False,30000.0,50000.0,6122.0226,3834.0995,3196.8241,3134.1412,2058.0861,1922.2733,1870.0376,1702.8834,1661.0949,1650.6477,1399.9164,1389.4693,1379.0221,1316.3393,1274.5508,1222.3151,1201.4208,1201.4208,1149.1851,1055.1609,971.5838,908.901,793.9824,762.641,762.641,741.7468,689.5111,647.7225,626.8282,585.0397,574.5926,564.1454,553.6983,543.2511,532.804
True,1.0,Томская область,1,False,20000.0,20000.0,2448.809,1533.6398,1278.7296,1253.6565,823.2344,768.9093,748.015,681.1534,664.4379,660.2591,559.9666,555.7877,551.6089,526.5357,509.8203,488.926,480.5683,480.5683,459.674,422.0644,388.6335,363.5604,317.593,305.0564,305.0564,296.6987,275.8044,259.089,250.7313,234.0159,229.837,225.6582,221.4793,217.3005,213.1216
True,1.0,Красноярский край,1,False,50000.0,50000.0,6122.0226,3834.0995,3196.8241,3134.1412,2058.0861,1922.2733,1870.0376,1702.8834,1661.0949,1650.6477,1399.9164,1389.4693,1379.0221,1316.3393,1274.5508,1222.3151,1201.4208,1201.4208,1149.1851,1055.1609,971.5838,908.901,793.9824,762.641,762.641,741.7468,689.5111,647.7225,626.8282,585.0397,574.5926,564.1454,553.6983,543.2511,532.804
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,35825.25,35825.25,4386.4598,2747.1514,2290.5404,2245.6279,1474.629,1377.3184,1339.8913,1220.1245,1190.1828,1182.6973,1003.0471,995.5617,988.0763,943.1637,913.222,875.7949,860.824,860.824,823.3969,756.0281,696.1446,651.2321,568.8924,546.4361,546.4361,531.4653,494.0381,464.0964,449.1256,419.1839,411.6984,404.213,396.7276,389.2422,381.7567
True,0.0,Республика Башкортостан,0,False,25000.0,25000.0,3061.0113,1917.0497,1598.412,1567.0706,1029.043,961.1366,935.0188,851.4417,830.5474,825.3239,699.9582,694.7346,689.5111,658.1697,637.2754,611.1575,600.7104,600.7104,574.5926,527.5804,485.7919,454.4505,396.9912,381.3205,381.3205,370.8734,344.7555,323.8613,313.4141,292.5198,287.2963,282.0727,276.8491,271.6256,266.402
True,0.0,Город федерального значения Москва,0,False,40000.0,40000.0,4897.6181,3067.2796,2557.4593,2507.313,1646.4689,1537.8186,1496.0301,1362.3067,1328.8759,1320.5182,1119.9331,1111.5754,1103.2177,1053.0715,1019.6406,977.8521,961.1366,961.1366,919.3481,844.1287,777.267,727.1208,635.186,610.1128,610.1128,593.3974,551.6089,518.178,501.4626,468.0318,459.674,451.3163,442.9586,434.6009,426.2432
True,0.0,Нижегородская область,0,False,15000.0,40000.0,4897.6181,3067.2796,2557.4593,2507.313,1646.4689,1537.8186,1496.0301,1362.3067,1328.8759,1320.5182,1119.9331,1111.5754,1103.2177,1053.0715,1019.6406,977.8521,961.1366,961.1366,919.3481,844.1287,777.267,727.1208,635.186,610.1128,610.1128,593.3974,551.6089,518.178,501.4626,468.0318,459.674,451.3163,442.9586,434.6009,426.2432
True,0.0,Белгородская область,2,False,30000.0,36000.0,4407.8562,2760.5516,2301.7133,2256.5817,1481.822,1384.0368,1346.4271,1226.0761,1195.9883,1188.4664,1007.9398,1000.4179,992.8959,947.7643,917.6766,880.0669,865.023,865.023,827.4133,759.7158,699.5403,654.4087,571.6674,549.1015,549.1015,534.0577,496.448,466.3602,451.3163,421.2286,413.7066,406.1847,398.6628,391.1408,383.6189
True,0.0,Псковская область,1,False,25000.0,25000.0,3061.0113,1917.0497,1598.412,1567.0706,1029.043,961.1366,935.0188,851.4417,830.5474,825.3239,699.9582,694.7346,689.5111,658.1697,637.2754,611.1575,600.7104,600.7104,574.5926,527.5804,485.7919,454.4505,396.9912,381.3205,381.3205,370.8734,344.7555,323.8613,313.4141,292.5198,287.2963,282.0727,276.8491,271.6256,266.402
True,0.0,Республика Адыгея,1,False,22522.0,22522.0,2757.6038,1727.0318,1439.9774,1411.7426,927.0443,865.8688,842.3397,767.0468,748.2236,743.5178,630.5784,625.8725,621.1667,592.9319,574.1087,550.5796,541.168,541.168,517.6389,475.2867,437.6402,409.4053,357.6415,343.524,343.524,334.1124,310.5834,291.7601,282.3485,263.5253,258.8195,254.1137,249.4079,244.702,239.9962
True,0.0,Брянская область,1,False,21000.0,25000.0,3061.0113,1917.0497,1598.412,1567.0706,1029.043,961.1366,935.0188,851.4417,830.5474,825.3239,699.9582,694.7346,689.5111,658.1697,637.2754,611.1575,600.7104,600.7104,574.5926,527.5804,485.7919,454.4505,396.9912,381.3205,381.3205,370.8734,344.7555,323.8613,313.4141,292.5198,287.2963,282.0727,276.8491,271.6256,266.402
True,0.0,Республика Саха (Якутия),1,False,40000.0,40000.0,4897.6181,3067.2796,2557.4593,2507.313,1646.4689,1537.8186,1496.0301,1362.3067,1328.8759,1320.5182,1119.9331,1111.5754,1103.2177,1053.0715,1019.6406,977.8521,961.1366,961.1366,919.3481,844.1287,777.267,727.1208,635.186,610.1128,610.1128,593.3974,551.6089,518.178,501.4626,468.0318,459.674,451.3163,442.9586,434.6009,426.2432
True,0.0,Ямало-Ненецкий автономный округ,1,False,35000.0,35000.0,4285.4158,2683.8696,2237.7768,2193.8989,1440.6603,1345.5913,1309.0263,1192.0184,1162.7664,1155.4534,979.9415,972.6285,965.3155,921.4375,892.1855,855.6206,840.9946,840.9946,804.4296,738.6126,680.1087,636.2307,555.7877,533.8487,533.8487,519.2227,482.6578,453.4058,438.7798,409.5278,402.2148,394.9018,387.5888,380.2758,372.9628
True,2.0,Республика Башкортостан,0,False,50000.0,50000.0,6122.0226,3834.0995,3196.8241,3134.1412,2058.0861,1922.2733,1870.0376,1702.8834,1661.0949,1650.6477,1399.9164,1389.4693,1379.0221,1316.3393,1274.5508,1222.3151,1201.4208,1201.4208,1149.1851,1055.1609,971.5838,908.901,793.9824,762.641,762.641,741.7468,689.5111,647.7225,626.8282,585.0397,574.5926,564.1454,553.6983,543.2511,532.804
True,2.0,Город федерального значения Санкт-Петербург,0,False,50000.0,70000.0,8570.8316,5367.7392,4475.5537,4387.7977,2881.3205,2691.1826,2618.0527,2384.0368,2325.5328,2310.9068,1959.883,1945.257,1930.631,1842.8751,1784.3711,1711.2411,1681.9891,1681.9891,1608.8592,1477.2252,1360.2173,1272.4613,1111.5754,1067.6975,1067.6975,1038.4455,965.3155,906.8115,877.5595,819.0556,804.4296,789.8036,775.1776,760.5516,745.9256
True,2.0,Нижегородская область,0,False,32630.0,50000.0,6122.0226,3834.0995,3196.8241,3134.1412,2058.0861,1922.2733,1870.0376,1702.8834,1661.0949,1650.6477,1399.9164,1389.4693,1379.0221,1316.3393,1274.5508,1222.3151,1201.4208,1201.4208,1149.1851,1055.1609,971.5838,908.901,793.9824,762.641,762.641,741.7468,689.5111,647.7225,626.8282,585.0397,574.5926,564.1454,553.6983,543.2511,532.804
True,2.0,Приморский край,1,False,60000.0,60000.0,7346.4271,4600.9193,3836.1889,3760.9695,2469.7033,2306.728,2244.0451,2043.4601,1993.3138,1980.7773,1679.8997,1667.3631,1654.8266,1579.6072,1529.4609,1466.7781,1441.705,1441.705,1379.0221,1266.1931,1165.9005,1090.6812,952.7789,915.1692,915.1692,890.0961,827.4133,777.267,752.1939,702.0476,689.5111,676.9745,664.4379,651.9014,639.3648
True,2.0,Чувашская Республика,1,False,40000.0,40000.0,4897.6181,3067.2796,2557.4593,2507.313,1646.4689,1537.8186,1496.0301,1362.3067,1328.8759,1320.5182,1119.9331,1111.5754,1103.2177,1053.0715,1019.6406,977.8521,961.1366,961.1366,919.3481,844.1287,777.267,727.1208,635.186,610.1128,610.1128,593.3974,551.6089,518.178,501.4626,468.0318,459.674,451.3163,442.9586,434.6009,426.2432
True,2.0,Рязанская область,1,False,25000.0,25000.0,3061.0113,1917.0497,1598.412,1567.0706,1029.043,961.1366,935.0188,851.4417,830.5474,825.3239,699.9582,694.7346,689.5111,658.1697,637.2754,611.1575,600.7104,600.7104,574.5926,527.5804,485.7919,454.4505,396.9912,381.3205,381.3205,370.8734,344.7555,323.8613,313.4141,292.5198,287.2963,282.0727,276.8491,271.6256,266.402
True,2.0,Хабаровский край,1,False,120000.0,120000.0,14692.8542,9201.8387,7672.3778,7521.939,4939.4066,4613.4559,4488.0903,4086.9202,3986.6277,3961.5545,3359.7994,3334.7263,3309.6532,3159.2144,3058.9219,2933.5562,2883.4099,2883.4099,2758.0443,2532.3861,2331.8011,2181.3623,1905.5579,1830.3385,1830.3385,1780.1922,1654.8266,1554.5341,1504.3878,1404.0953,1379.0221,1353.949,1328.8759,1303.8028,1278.7296
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,30000.0,30000.0,3673.2135,2300.4597,1918.0944,1880.4847,1234.8517,1153.364,1122.0226,1021.73,996.6569,990.3886,839.9499,833.6816,827.4133,789.8036,764.7305,733.3891,720.8525,720.8525,689.5111,633.0965,582.9503,545.3406,476.3895,457.5846,457.5846,445.0481,413.7066,388.6335,376.0969,351.0238,344.7555,338.4873,332.219,325.9507,319.6824
