is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)","Личные установки и ценности, мировоззрение (2043_4)",Дисциплинированность (СК) (593_4),Административные функции (61_3),"Контроль  сварки/резки, измерение (71_3)",Составление/формирование/подготовка отчетности (ОПТ) (3911_36),Командность (СК) (1371_4),"Организаторские способности, лидерство (СК) (393_4)",Руководство и контроль сварочного производства (999_3),"Знание техник, технологии сварки, наплавки (41_3)",Сварка без конкретизации вида/оборудования (26_3),"Чтение чертежей, документации (68_3)",Технологическая подготовка сварочного производства (997_3),Коммуникабельность (СК) (617_4),"Знание НТД, НД, ПТД (2712_3)",Чтение схем/чертежей (ОПТ) (3032_36),Разрешительная и исполнительная документация (2690_3),Внимательность (СК) (536_4),Английский язык (ЯС) (1918_32),Стрессоустойчивость (СК) (601_4),Соблюдение техники безопасности (ОПТ) (3791_36),Инициативность (СК) (610_4),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Дефекты и нормы оценки (2754_3),"Соблюдение охраны труда, техники безопасности и пожарной безопасности (69_3)",Пунктуальность (СК) (612_4),"Многозадачность, интенсивность (СК) (627_4)",Китайский язык (ЯС) (1933_32),Выполнение ремонтных работ (ОПТ) (8285_36),Обслуживание и ремонт сварочного оборудования (60_3)
True,0.0,Республика Бурятия,1,False,27000.0,27000.0,5889.8747,2509.2603,2250.2495,2235.2778,1428.3021,1407.3417,1336.9746,1229.1782,1116.8903,1107.9073,907.2862,688.6991,643.784,506.0441,494.0668,455.1403,402.7393,392.2591,348.8411,333.8694,229.0673,194.6324,187.1465,113.7851,110.7907,103.3049,100.3105,97.3162,97.3162,82.3445
True,0.0,Республика Башкортостан,0,False,90000.0,122000.0,26613.5078,11338.1391,10167.7942,10100.1442,6453.8095,6359.0995,6041.1445,5554.0645,5046.6896,5006.0996,4099.5897,3111.8997,2908.9498,2286.5698,2232.4498,2056.5598,1819.7849,1772.4299,1576.2449,1508.5949,1035.0449,879.4499,845.6249,514.14,500.61,466.785,453.255,439.725,439.725,372.075
True,0.0,Самарская область,0,False,85000.0,85000.0,18542.1981,7899.5231,7084.1189,7036.9857,4496.5066,4430.5201,4208.9941,3869.6351,3516.1362,3487.8563,2856.2715,2168.1269,2026.7273,1593.1019,1555.3954,1432.8491,1267.8829,1234.8897,1098.2034,1051.0702,721.1379,612.7315,589.1649,358.2123,348.7856,325.219,315.7924,306.3658,306.3658,259.2326
True,0.0,Ростовская область,0,False,110000.0,122000.0,26613.5078,11338.1391,10167.7942,10100.1442,6453.8095,6359.0995,6041.1445,5554.0645,5046.6896,5006.0996,4099.5897,3111.8997,2908.9498,2286.5698,2232.4498,2056.5598,1819.7849,1772.4299,1576.2449,1508.5949,1035.0449,879.4499,845.6249,514.14,500.61,466.785,453.255,439.725,439.725,372.075
True,0.0,Воронежская область,2,False,110000.0,110000.0,23995.7857,10222.9123,9167.6833,9106.6874,5819.0085,5733.6143,5446.9336,5007.7631,4550.2939,4513.6964,3696.3513,2805.8112,2622.8236,2061.6613,2012.8646,1854.2753,1640.7896,1598.0925,1421.2044,1360.2085,933.2372,792.9467,762.4487,463.5688,451.3696,420.8717,408.6725,396.4733,396.4733,335.4774
True,0.0,Удмуртская Республика,1,False,85000.0,122000.0,26613.5078,11338.1391,10167.7942,10100.1442,6453.8095,6359.0995,6041.1445,5554.0645,5046.6896,5006.0996,4099.5897,3111.8997,2908.9498,2286.5698,2232.4498,2056.5598,1819.7849,1772.4299,1576.2449,1508.5949,1035.0449,879.4499,845.6249,514.14,500.61,466.785,453.255,439.725,439.725,372.075
True,0.0,Белгородская область,2,False,122000.0,122000.0,26613.5078,11338.1391,10167.7942,10100.1442,6453.8095,6359.0995,6041.1445,5554.0645,5046.6896,5006.0996,4099.5897,3111.8997,2908.9498,2286.5698,2232.4498,2056.5598,1819.7849,1772.4299,1576.2449,1508.5949,1035.0449,879.4499,845.6249,514.14,500.61,466.785,453.255,439.725,439.725,372.075
True,0.0,Кировская область,1,False,122000.0,122000.0,26613.5078,11338.1391,10167.7942,10100.1442,6453.8095,6359.0995,6041.1445,5554.0645,5046.6896,5006.0996,4099.5897,3111.8997,2908.9498,2286.5698,2232.4498,2056.5598,1819.7849,1772.4299,1576.2449,1508.5949,1035.0449,879.4499,845.6249,514.14,500.61,466.785,453.255,439.725,439.725,372.075
True,0.0,Волгоградская область,2,False,75000.0,75000.0,16360.763,6970.1675,6250.6931,6209.105,3967.5058,3909.2825,3713.8183,3414.3839,3102.4731,3077.5202,2520.2395,1913.0531,1788.2888,1405.6782,1372.4077,1264.2786,1118.7202,1089.6085,969.003,927.4149,636.2981,540.6454,519.8514,316.0696,307.752,286.958,278.6403,270.3227,270.3227,228.7346
True,0.0,Омская область,1,False,72000.0,120000.0,26177.2208,11152.2679,10001.109,9934.568,6348.0093,6254.8519,5942.1093,5463.0143,4963.957,4924.0324,4032.3833,3060.885,2861.2621,2249.0851,2195.8523,2022.8457,1789.9523,1743.3736,1550.4048,1483.8638,1018.077,865.0327,831.7622,505.7114,492.4032,459.1327,445.8246,432.5164,432.5164,365.9754
True,0.0,Ямало-Ненецкий автономный округ,1,False,67500.0,100000.0,21814.3507,9293.5566,8334.2575,8278.8067,5290.0078,5212.3766,4951.7578,4552.5119,4136.6308,4103.3603,3360.3194,2550.7375,2384.3851,1874.2376,1829.8769,1685.7048,1491.6269,1452.8114,1292.004,1236.5532,848.3975,720.8606,693.1352,421.4262,410.336,382.6106,371.5205,360.4303,360.4303,304.9795
True,0.0,Новосибирская область,0,False,110000.0,122000.0,26613.5078,11338.1391,10167.7942,10100.1442,6453.8095,6359.0995,6041.1445,5554.0645,5046.6896,5006.0996,4099.5897,3111.8997,2908.9498,2286.5698,2232.4498,2056.5598,1819.7849,1772.4299,1576.2449,1508.5949,1035.0449,879.4499,845.6249,514.14,500.61,466.785,453.255,439.725,439.725,372.075
True,0.0,Томская область,1,False,75000.0,75000.0,16360.763,6970.1675,6250.6931,6209.105,3967.5058,3909.2825,3713.8183,3414.3839,3102.4731,3077.5202,2520.2395,1913.0531,1788.2888,1405.6782,1372.4077,1264.2786,1118.7202,1089.6085,969.003,927.4149,636.2981,540.6454,519.8514,316.0696,307.752,286.958,278.6403,270.3227,270.3227,228.7346
True,0.0,Иркутская область,1,False,75000.0,100000.0,21814.3507,9293.5566,8334.2575,8278.8067,5290.0078,5212.3766,4951.7578,4552.5119,4136.6308,4103.3603,3360.3194,2550.7375,2384.3851,1874.2376,1829.8769,1685.7048,1491.6269,1452.8114,1292.004,1236.5532,848.3975,720.8606,693.1352,421.4262,410.336,382.6106,371.5205,360.4303,360.4303,304.9795
True,0.0,Красноярский край,1,False,100000.0,100000.0,21814.3507,9293.5566,8334.2575,8278.8067,5290.0078,5212.3766,4951.7578,4552.5119,4136.6308,4103.3603,3360.3194,2550.7375,2384.3851,1874.2376,1829.8769,1685.7048,1491.6269,1452.8114,1292.004,1236.5532,848.3975,720.8606,693.1352,421.4262,410.336,382.6106,371.5205,360.4303,360.4303,304.9795
True,0.0,Архангельская область,1,False,122000.0,122000.0,26613.5078,11338.1391,10167.7942,10100.1442,6453.8095,6359.0995,6041.1445,5554.0645,5046.6896,5006.0996,4099.5897,3111.8997,2908.9498,2286.5698,2232.4498,2056.5598,1819.7849,1772.4299,1576.2449,1508.5949,1035.0449,879.4499,845.6249,514.14,500.61,466.785,453.255,439.725,439.725,372.075
True,0.0,Вологодская область,1,False,75000.0,75000.0,16360.763,6970.1675,6250.6931,6209.105,3967.5058,3909.2825,3713.8183,3414.3839,3102.4731,3077.5202,2520.2395,1913.0531,1788.2888,1405.6782,1372.4077,1264.2786,1118.7202,1089.6085,969.003,927.4149,636.2981,540.6454,519.8514,316.0696,307.752,286.958,278.6403,270.3227,270.3227,228.7346
True,0.0,Республика Дагестан,1,False,100000.0,100000.0,21814.3507,9293.5566,8334.2575,8278.8067,5290.0078,5212.3766,4951.7578,4552.5119,4136.6308,4103.3603,3360.3194,2550.7375,2384.3851,1874.2376,1829.8769,1685.7048,1491.6269,1452.8114,1292.004,1236.5532,848.3975,720.8606,693.1352,421.4262,410.336,382.6106,371.5205,360.4303,360.4303,304.9795
