is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Аккуратность (СК) (575_4),Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)","Организаторские способности, лидерство (СК) (393_4)",Приготовление хлебобулочных изделий (3317_9),Командность (СК) (1371_4),Внимательность (СК) (536_4),"Соблюдение требований охраны труда, санитарии и гигиены, пожарной безопасности, правил внутреннего трудового распорядка, других правил и норм (690_9)",Приготовление различных полуфабрикатов (3301_9),"Контроль качества сырья, его хранения и приготовления блюд (2724_9)",Коммуникабельность (СК) (617_4),Доброжелательность (СК) (1126_4),"Участие в процессе приготовления заказов, блюд (сфера питания) (694_9)","Саморазвитие, обучаемость (СК) (604_4)","Приготовление  блюд, заготовок и полуфабрикатов (2676_9)","Оформление витрин предприятия питания, предпродажная подготовка и выкладка товара, оформление ценников (3007_9)",Склонность к здоровому образу жизни (СК) (1662_4)
False,1.0,Астраханская область,1,True,14000.0,25000.0,4591.3383,3394.6597,2889.9381,2149.1371,1636.2748,1139.6939,1123.4126,1074.5685,1074.5685,1042.0059,1025.7245,789.6451,683.8163,569.847,480.2996,455.8776,447.7369,431.4556
False,1.0,Орловская область,1,False,13500.0,70000.0,12855.7473,9505.0472,8091.8268,6017.5838,4581.5695,3191.143,3145.5552,3008.7919,3008.7919,2917.6164,2872.0287,2211.0062,1914.6858,1595.5715,1344.8388,1276.4572,1253.6633,1208.0755
False,1.0,Ульяновская область,1,False,14000.0,120000.0,22038.424,16294.3667,13871.703,10315.858,7854.1192,5470.5308,5392.3803,5157.929,5157.929,5001.6281,4923.4777,3790.2963,3282.3185,2735.2654,2305.438,2188.2123,2149.1371,2070.9866
False,1.0,Ульяновская область,1,True,8121.0,8121.0,1491.4503,1102.7213,938.7675,698.1257,531.5275,370.2182,364.9293,349.0628,349.0628,338.4852,333.1964,256.5083,222.1309,185.1091,156.0205,148.0873,145.4429,140.154
False,1.0,Вологодская область,1,False,14000.0,100000.0,18365.3533,13578.6389,11559.7525,8596.5484,6545.0993,4558.7756,4493.6503,4298.2742,4298.2742,4168.0234,4102.8981,3158.5803,2735.2654,2279.3878,1921.1983,1823.5103,1790.9476,1725.8222
False,1.0,Вологодская область,1,True,14000.0,25000.0,4591.3383,3394.6597,2889.9381,2149.1371,1636.2748,1139.6939,1123.4126,1074.5685,1074.5685,1042.0059,1025.7245,789.6451,683.8163,569.847,480.2996,455.8776,447.7369,431.4556
False,1.0,Ивановская область,1,False,200.0,70000.0,12855.7473,9505.0472,8091.8268,6017.5838,4581.5695,3191.143,3145.5552,3008.7919,3008.7919,2917.6164,2872.0287,2211.0062,1914.6858,1595.5715,1344.8388,1276.4572,1253.6633,1208.0755
False,1.0,Ивановская область,1,True,30000.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,1.0,Саратовская область,2,False,1500.0,200000.0,36730.7066,27157.2778,23119.505,17193.0967,13090.1986,9117.5513,8987.3006,8596.5484,8596.5484,8336.0469,8205.7962,6317.1605,5470.5308,4558.7756,3842.3966,3647.0205,3581.8951,3451.6444
False,1.0,Саратовская область,2,True,14000.0,25000.0,4591.3383,3394.6597,2889.9381,2149.1371,1636.2748,1139.6939,1123.4126,1074.5685,1074.5685,1042.0059,1025.7245,789.6451,683.8163,569.847,480.2996,455.8776,447.7369,431.4556
False,1.0,Брянская область,1,False,14000.0,100000.0,18365.3533,13578.6389,11559.7525,8596.5484,6545.0993,4558.7756,4493.6503,4298.2742,4298.2742,4168.0234,4102.8981,3158.5803,2735.2654,2279.3878,1921.1983,1823.5103,1790.9476,1725.8222
False,1.0,Брянская область,1,True,25000.0,25000.0,4591.3383,3394.6597,2889.9381,2149.1371,1636.2748,1139.6939,1123.4126,1074.5685,1074.5685,1042.0059,1025.7245,789.6451,683.8163,569.847,480.2996,455.8776,447.7369,431.4556
False,1.0,Удмуртская Республика,1,False,14000.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
False,1.0,Удмуртская Республика,1,True,20000.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,1.0,Кировская область,1,False,13500.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
False,1.0,Кировская область,1,True,15000.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,1.0,Республика Мордовия,1,False,14000.0,100000.0,18365.3533,13578.6389,11559.7525,8596.5484,6545.0993,4558.7756,4493.6503,4298.2742,4298.2742,4168.0234,4102.8981,3158.5803,2735.2654,2279.3878,1921.1983,1823.5103,1790.9476,1725.8222
False,1.0,Оренбургская область,2,False,13500.0,78000.0,14324.9756,10591.3383,9016.607,6705.3077,5105.1775,3555.845,3505.0472,3352.6539,3352.6539,3251.0583,3200.2605,2463.6926,2133.507,1777.9225,1498.5347,1422.338,1396.9391,1346.1413
False,1.0,Оренбургская область,2,True,14000.0,25000.0,4591.3383,3394.6597,2889.9381,2149.1371,1636.2748,1139.6939,1123.4126,1074.5685,1074.5685,1042.0059,1025.7245,789.6451,683.8163,569.847,480.2996,455.8776,447.7369,431.4556
False,1.0,Республика Марий Эл,1,False,14000.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
False,1.0,Республика Марий Эл,1,True,19000.0,35000.0,6427.8737,4752.5236,4045.9134,3008.7919,2290.7848,1595.5715,1572.7776,1504.396,1504.396,1458.8082,1436.0143,1105.5031,957.3429,797.7857,672.4194,638.2286,626.8317,604.0378
False,1.0,Липецкая область,1,False,13500.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
False,1.0,Липецкая область,1,True,24000.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,1.0,Чувашская Республика,1,False,14000.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
False,1.0,Чувашская Республика,1,True,14000.0,24000.0,4407.6848,3258.8733,2774.3406,2063.1716,1570.8238,1094.1062,1078.4761,1031.5858,1031.5858,1000.3256,984.6955,758.0593,656.4637,547.0531,461.0876,437.6425,429.8274,414.1973
False,1.0,Владимирская область,1,False,13500.0,100000.0,18365.3533,13578.6389,11559.7525,8596.5484,6545.0993,4558.7756,4493.6503,4298.2742,4298.2742,4168.0234,4102.8981,3158.5803,2735.2654,2279.3878,1921.1983,1823.5103,1790.9476,1725.8222
False,1.0,Владимирская область,1,True,15000.0,35000.0,6427.8737,4752.5236,4045.9134,3008.7919,2290.7848,1595.5715,1572.7776,1504.396,1504.396,1458.8082,1436.0143,1105.5031,957.3429,797.7857,672.4194,638.2286,626.8317,604.0378
False,1.0,Карачаево-Черкесская Республика,1,False,14000.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
False,1.0,Ставропольский край,2,False,2100.0,120000.0,22038.424,16294.3667,13871.703,10315.858,7854.1192,5470.5308,5392.3803,5157.929,5157.929,5001.6281,4923.4777,3790.2963,3282.3185,2735.2654,2305.438,2188.2123,2149.1371,2070.9866
False,1.0,Ставропольский край,2,True,12849.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,1.0,Белгородская область,2,False,2000.0,120000.0,22038.424,16294.3667,13871.703,10315.858,7854.1192,5470.5308,5392.3803,5157.929,5157.929,5001.6281,4923.4777,3790.2963,3282.3185,2735.2654,2305.438,2188.2123,2149.1371,2070.9866
False,1.0,Белгородская область,2,True,25000.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
False,1.0,Псковская область,1,False,14000.0,70000.0,12855.7473,9505.0472,8091.8268,6017.5838,4581.5695,3191.143,3145.5552,3008.7919,3008.7919,2917.6164,2872.0287,2211.0062,1914.6858,1595.5715,1344.8388,1276.4572,1253.6633,1208.0755
False,1.0,Псковская область,1,True,15000.0,25000.0,4591.3383,3394.6597,2889.9381,2149.1371,1636.2748,1139.6939,1123.4126,1074.5685,1074.5685,1042.0059,1025.7245,789.6451,683.8163,569.847,480.2996,455.8776,447.7369,431.4556
False,1.0,Республика Калмыкия,1,False,14000.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,1.0,Курская область,2,False,2400.0,70000.0,12855.7473,9505.0472,8091.8268,6017.5838,4581.5695,3191.143,3145.5552,3008.7919,3008.7919,2917.6164,2872.0287,2211.0062,1914.6858,1595.5715,1344.8388,1276.4572,1253.6633,1208.0755
False,1.0,Курская область,2,True,20000.0,20000.0,3673.0707,2715.7278,2311.9505,1719.3097,1309.0199,911.7551,898.7301,859.6548,859.6548,833.6047,820.5796,631.7161,547.0531,455.8776,384.2397,364.7021,358.1895,345.1644
False,1.0,Кабардино-Балкарская Республика,1,False,14000.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
False,1.0,Чеченская Республика,1,False,16000.0,27100.0,4977.0107,3679.8111,3132.6929,2329.6646,1773.7219,1235.4282,1217.7792,1164.8323,1164.8323,1129.5344,1111.8854,855.9753,741.2569,617.7141,520.6447,494.1713,485.3468,467.6978
False,1.0,Республика Северная Осетия,1,False,1500.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
False,1.0,Херсонская область,1,False,14000.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,1.0,Республика Адыгея,1,False,1800.0,150000.0,27548.03,20367.9583,17339.6288,12894.8225,9817.649,6838.1635,6740.4754,6447.4113,6447.4113,6252.0352,6154.3471,4737.8704,4102.8981,3419.0817,2881.7975,2735.2654,2686.4214,2588.7333
False,1.0,"иные территории, включая город и космодром Байконур",1,False,14000.0,20000.0,3673.0707,2715.7278,2311.9505,1719.3097,1309.0199,911.7551,898.7301,859.6548,859.6548,833.6047,820.5796,631.7161,547.0531,455.8776,384.2397,364.7021,358.1895,345.1644
False,1.0,Республика Башкортостан,0,False,3000.0,165000.0,30302.833,22404.7542,19073.5917,14184.3048,10799.4139,7521.9798,7414.523,7092.1524,7092.1524,6877.2387,6769.7818,5211.6574,4513.1879,3760.9899,3169.9772,3008.7919,2955.0635,2847.6066
False,1.0,Республика Башкортостан,0,True,15000.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
False,1.0,Республика Татарстан,0,False,200.0,160000.0,29384.5653,21725.8222,18495.604,13754.4774,10472.1589,7294.041,7189.8404,6877.2387,6877.2387,6668.8375,6564.6369,5053.7284,4376.4246,3647.0205,3073.9173,2917.6164,2865.5161,2761.3155
False,1.0,Республика Татарстан,0,True,15000.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,1.0,Новосибирская область,0,False,2700.0,160000.0,29384.5653,21725.8222,18495.604,13754.4774,10472.1589,7294.041,7189.8404,6877.2387,6877.2387,6668.8375,6564.6369,5053.7284,4376.4246,3647.0205,3073.9173,2917.6164,2865.5161,2761.3155
False,1.0,Новосибирская область,0,True,16000.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
False,1.0,Самарская область,0,False,200.0,181900.0,33406.5777,24699.5441,21027.1898,15637.1215,11905.5357,8292.4129,8173.9499,7818.5607,7818.5607,7581.6346,7463.1716,5745.4575,4975.4477,4146.2064,3494.6597,3316.9652,3257.7336,3139.2706
False,1.0,Самарская область,0,True,16000.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,1.0,Иркутская область,1,False,40.0,160000.0,29384.5653,21725.8222,18495.604,13754.4774,10472.1589,7294.041,7189.8404,6877.2387,6877.2387,6668.8375,6564.6369,5053.7284,4376.4246,3647.0205,3073.9173,2917.6164,2865.5161,2761.3155
False,1.0,Иркутская область,1,True,16000.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,1.0,Пермский край,1,False,15000.0,120000.0,22038.424,16294.3667,13871.703,10315.858,7854.1192,5470.5308,5392.3803,5157.929,5157.929,5001.6281,4923.4777,3790.2963,3282.3185,2735.2654,2305.438,2188.2123,2149.1371,2070.9866
False,1.0,Пермский край,1,True,16000.0,35000.0,6427.8737,4752.5236,4045.9134,3008.7919,2290.7848,1595.5715,1572.7776,1504.396,1504.396,1458.8082,1436.0143,1105.5031,957.3429,797.7857,672.4194,638.2286,626.8317,604.0378
False,1.0,Республика Крым,1,False,2300.0,112000.0,20569.1957,15208.0755,12946.9228,9628.1342,7330.5112,5105.8287,5032.8883,4814.0671,4814.0671,4668.1863,4595.2458,3537.6099,3063.4972,2552.9144,2151.7421,2042.3315,2005.8613,1932.9209
False,1.0,Республика Крым,1,True,18048.0,26000.0,4774.9919,3530.4461,3005.5357,2235.1026,1701.7258,1185.2817,1168.3491,1117.5513,1117.5513,1083.6861,1066.7535,821.2309,711.169,592.6408,499.5116,474.1127,465.6464,448.7138
False,1.0,Ростовская область,0,False,2000.0,100000.0,18365.3533,13578.6389,11559.7525,8596.5484,6545.0993,4558.7756,4493.6503,4298.2742,4298.2742,4168.0234,4102.8981,3158.5803,2735.2654,2279.3878,1921.1983,1823.5103,1790.9476,1725.8222
False,1.0,Ростовская область,0,True,16000.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
False,1.0,Краснодарский край,0,False,84.0,150000.0,27548.03,20367.9583,17339.6288,12894.8225,9817.649,6838.1635,6740.4754,6447.4113,6447.4113,6252.0352,6154.3471,4737.8704,4102.8981,3419.0817,2881.7975,2735.2654,2686.4214,2588.7333
False,1.0,Краснодарский край,0,True,15000.0,55000.0,10100.9443,7468.2514,6357.8639,4728.1016,3599.8046,2507.3266,2471.5077,2364.0508,2364.0508,2292.4129,2256.5939,1737.2191,1504.396,1253.6633,1056.6591,1002.9306,985.0212,949.2022
False,1.0,Рязанская область,1,False,15000.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,1.0,Рязанская область,1,True,25000.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,1.0,Кемеровская область,1,False,2000.0,127000.0,23323.9987,17244.8714,14680.8857,10917.6164,8312.2761,5789.6451,5706.9359,5458.8082,5458.8082,5293.3898,5210.6806,4011.3969,3473.787,2894.8225,2439.9218,2315.858,2274.5034,2191.7942
False,1.0,Кемеровская область,1,True,18048.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,1.0,Алтайский край,2,False,3000.0,125000.0,22956.6916,16973.2986,14449.6907,10745.6854,8181.3741,5698.4696,5617.0628,5372.8427,5372.8427,5210.0293,5128.6226,3948.2253,3419.0817,2849.2348,2401.4979,2279.3878,2238.6845,2157.2778
False,1.0,Алтайский край,2,True,15000.0,35000.0,6427.8737,4752.5236,4045.9134,3008.7919,2290.7848,1595.5715,1572.7776,1504.396,1504.396,1458.8082,1436.0143,1105.5031,957.3429,797.7857,672.4194,638.2286,626.8317,604.0378
False,1.0,Тюменская область,1,False,15000.0,144000.0,26446.1088,19553.24,16646.0436,12379.0296,9424.943,6564.6369,6470.8564,6189.5148,6189.5148,6001.9538,5908.1732,4548.3556,3938.7822,3282.3185,2766.5256,2625.8548,2578.9645,2485.184
False,1.0,Тюменская область,1,True,18000.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,1.0,Калужская область,1,False,15000.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
False,1.0,Калужская область,1,True,26000.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
False,1.0,Ханты-Мансийский автономный округ — Югра,1,False,15000.0,112000.0,20569.1957,15208.0755,12946.9228,9628.1342,7330.5112,5105.8287,5032.8883,4814.0671,4814.0671,4668.1863,4595.2458,3537.6099,3063.4972,2552.9144,2151.7421,2042.3315,2005.8613,1932.9209
False,1.0,Ханты-Мансийский автономный округ — Югра,1,True,22000.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
False,1.0,Тульская область,1,False,1700.0,100000.0,18365.3533,13578.6389,11559.7525,8596.5484,6545.0993,4558.7756,4493.6503,4298.2742,4298.2742,4168.0234,4102.8981,3158.5803,2735.2654,2279.3878,1921.1983,1823.5103,1790.9476,1725.8222
False,1.0,Тульская область,1,True,18048.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,1.0,Свердловская область,0,False,1500.0,180000.0,33057.6359,24441.55,20807.5545,15473.787,11781.1788,8205.7962,8088.5705,7736.8935,7736.8935,7502.4422,7385.2165,5685.4445,4923.4777,4102.8981,3458.157,3282.3185,3223.7056,3106.48
False,1.0,Свердловская область,0,True,15000.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
False,1.0,Челябинская область,0,False,200.0,100000.0,18365.3533,13578.6389,11559.7525,8596.5484,6545.0993,4558.7756,4493.6503,4298.2742,4298.2742,4168.0234,4102.8981,3158.5803,2735.2654,2279.3878,1921.1983,1823.5103,1790.9476,1725.8222
