is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Выполнение комплекса геодезических работ (1410_10),Работы в строительной геодезии (1402_10),"Личные установки и ценности, мировоззрение (2043_4)",Ведение исполнительной документации в строительстве (2958_10),Выполнение контрольно-исполнительной геодезической съемки (8417_10),Уверенный пользователь AutoCad (6976_10),Дисциплинированность (СК) (593_4),Составление и обновление топогеодезической документации (248_10),Вынос в натуру объектов (1445_10),Выполнение топографо-геодезической съемки (247_10),Чтение схем/чертежей (ОПТ) (3032_36),Внимательность (СК) (536_4),Знание AutoCAD (3072_10),Использование нивелира (1398_10),Знание технологии работ в топогеодезии (1408_10),Выполнение разбивочных работ (1446_10),Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),Умение пользоваться геодезическими инструментами (4117_10),Использование тахеометра (1396_10),Коммуникабельность (СК) (617_4),Использование геодезического оборудования (1377_10),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),Знания нормативных документов (4992_10),Высокая работоспособность (СК) (586_4),Составление топогеодезической документации (1440_10),"Организаторские способности, лидерство (СК) (393_4)","Восприятие, мышление, внимание, память (УСК) (1330_4)",Знание базы нормативно-технического регулирования (8402_10),Знание тахеометра (1671_10),Командность (СК) (1371_4),Стрессоустойчивость (СК) (601_4),Кропотливость (СК) (623_4)
False,1.0,Республика Тыва,1,False,40000.0,85000.0,10000.0,8279.8574,5793.2264,5445.6328,5383.2442,4197.861,2869.8752,2664.8841,2611.4082,2549.0196,2326.2032,2308.3779,2308.3779,2263.8146,1969.697,1925.1337,1898.3957,1782.5312,1729.0553,1631.016,1541.8895,1515.1515,1470.5882,1372.549,1319.0731,1060.6061,1051.6934,1042.7807,962.5668,935.8289,935.8289,935.8289,918.0036
False,1.0,Орловская область,1,False,30000.0,110000.0,12941.1765,10715.1096,7497.1165,7047.2895,6966.5513,5432.526,3713.9562,3448.6736,3379.4694,3298.7313,3010.3806,2987.3126,2987.3126,2929.6424,2549.0196,2491.3495,2456.7474,2306.8051,2237.6009,2110.7266,1995.3864,1960.7843,1903.1142,1776.2399,1707.0358,1372.549,1361.015,1349.481,1245.6747,1211.0727,1211.0727,1211.0727,1188.0046
False,1.0,Ульяновская область,1,False,30000.0,105000.0,12352.9412,10228.0591,7156.3385,6726.9582,6649.8899,5185.593,3545.14,3291.9157,3225.8572,3148.7889,2873.5451,2851.5256,2851.5256,2796.4769,2433.1551,2378.1063,2345.0771,2201.9503,2135.8918,2014.7845,1904.687,1871.6578,1816.609,1695.5017,1629.4432,1310.1604,1299.1507,1288.1409,1189.0532,1156.0239,1156.0239,1156.0239,1134.0044
False,1.0,Алтайский край,2,False,30000.0,200000.0,23529.4118,19482.0174,13631.1209,12813.2536,12666.457,9877.3199,6752.6476,6270.3156,6144.4899,5997.6932,5473.4193,5431.4774,5431.4774,5326.6226,4634.5811,4529.7263,4466.8135,4194.191,4068.3653,3837.6848,3627.9753,3565.0624,3460.2076,3229.5271,3103.7014,2495.5437,2474.5727,2453.6018,2264.8632,2201.9503,2201.9503,2201.9503,2160.0084
False,1.0,Алтайский край,2,True,25000.0,30000.0,3529.4118,2922.3026,2044.6681,1921.988,1899.9685,1481.598,1012.8971,940.5473,921.6735,899.654,821.0129,814.7216,814.7216,798.9934,695.1872,679.4589,670.022,629.1287,610.2548,575.6527,544.1963,534.7594,519.0311,484.4291,465.5552,374.3316,371.1859,368.0403,339.7295,330.2925,330.2925,330.2925,324.0013
False,1.0,Калужская область,1,False,40000.0,130000.0,15294.1176,12663.3113,8860.2286,8328.6149,8233.197,6420.2579,4389.2209,4075.7051,3993.9184,3898.5006,3557.7226,3530.4603,3530.4603,3462.3047,3012.4777,2944.3221,2903.4288,2726.2242,2644.4375,2494.4951,2358.1839,2317.2906,2249.1349,2099.1926,2017.4059,1622.1034,1608.4723,1594.8411,1472.1611,1431.2677,1431.2677,1431.2677,1404.0055
False,1.0,Ивановская область,1,False,16242.0,130000.0,15294.1176,12663.3113,8860.2286,8328.6149,8233.197,6420.2579,4389.2209,4075.7051,3993.9184,3898.5006,3557.7226,3530.4603,3530.4603,3462.3047,3012.4777,2944.3221,2903.4288,2726.2242,2644.4375,2494.4951,2358.1839,2317.2906,2249.1349,2099.1926,2017.4059,1622.1034,1608.4723,1594.8411,1472.1611,1431.2677,1431.2677,1431.2677,1404.0055
False,1.0,Республика Марий Эл,1,False,80000.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
False,1.0,Чукотский автономный округ,1,False,50000.0,50000.0,5882.3529,4870.5044,3407.7802,3203.3134,3166.6142,2469.33,1688.1619,1567.5789,1536.1225,1499.4233,1368.3548,1357.8694,1357.8694,1331.6557,1158.6453,1132.4316,1116.7034,1048.5478,1017.0913,959.4212,906.9938,891.2656,865.0519,807.3818,775.9253,623.8859,618.6432,613.4004,566.2158,550.4876,550.4876,550.4876,540.0021
False,1.0,Ямало-Ненецкий автономный округ,1,False,40000.0,145000.0,17058.8235,14124.4626,9882.5627,9289.6089,9183.1813,7161.0569,4895.6695,4545.9788,4454.7552,4348.3276,3968.229,3937.8211,3937.8211,3861.8014,3360.0713,3284.0516,3238.4398,3040.7885,2949.5649,2782.3215,2630.2821,2584.6702,2508.6505,2341.4072,2250.1835,1809.2692,1794.0652,1778.8613,1642.0258,1596.414,1596.414,1596.414,1566.0061
False,1.0,Республика Башкортостан,0,False,25.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
False,1.0,Забайкальский край,1,False,40000.0,160000.0,18823.5294,15585.6139,10904.8967,10250.6029,10133.1656,7901.8559,5402.1181,5016.2525,4915.5919,4798.1546,4378.7355,4345.1819,4345.1819,4261.2981,3707.6649,3623.7811,3573.4508,3355.3528,3254.6923,3070.1478,2902.3802,2852.0499,2768.1661,2583.6217,2482.9611,1996.4349,1979.6582,1962.8814,1811.8905,1761.5602,1761.5602,1761.5602,1728.0067
False,1.0,Забайкальский край,1,True,70000.0,70000.0,8235.2941,6818.7061,4770.8923,4484.6388,4433.2599,3457.062,2363.4267,2194.6105,2150.5715,2099.1926,1915.6968,1901.0171,1901.0171,1864.3179,1622.1034,1585.4042,1563.3847,1467.9669,1423.9279,1343.1897,1269.7913,1247.7718,1211.0727,1130.3345,1086.2955,873.4403,866.1005,858.7606,792.7021,770.6826,770.6826,770.6826,756.0029
False,1.0,Хабаровский край,1,False,40000.0,200000.0,23529.4118,19482.0174,13631.1209,12813.2536,12666.457,9877.3199,6752.6476,6270.3156,6144.4899,5997.6932,5473.4193,5431.4774,5431.4774,5326.6226,4634.5811,4529.7263,4466.8135,4194.191,4068.3653,3837.6848,3627.9753,3565.0624,3460.2076,3229.5271,3103.7014,2495.5437,2474.5727,2453.6018,2264.8632,2201.9503,2201.9503,2201.9503,2160.0084
False,1.0,Красноярский край,1,False,30000.0,170000.0,20000.0,16559.7148,11586.4528,10891.2656,10766.4884,8395.7219,5739.7504,5329.7683,5222.8164,5098.0392,4652.4064,4616.7558,4616.7558,4527.6292,3939.3939,3850.2674,3796.7914,3565.0624,3458.1105,3262.0321,3083.779,3030.303,2941.1765,2745.098,2638.1462,2121.2121,2103.3868,2085.5615,1925.1337,1871.6578,1871.6578,1871.6578,1836.0071
False,1.0,Красноярский край,1,True,30000.0,30000.0,3529.4118,2922.3026,2044.6681,1921.988,1899.9685,1481.598,1012.8971,940.5473,921.6735,899.654,821.0129,814.7216,814.7216,798.9934,695.1872,679.4589,670.022,629.1287,610.2548,575.6527,544.1963,534.7594,519.0311,484.4291,465.5552,374.3316,371.1859,368.0403,339.7295,330.2925,330.2925,330.2925,324.0013
False,1.0,Тюменская область,1,False,40.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
False,1.0,Омская область,1,False,30000.0,170000.0,20000.0,16559.7148,11586.4528,10891.2656,10766.4884,8395.7219,5739.7504,5329.7683,5222.8164,5098.0392,4652.4064,4616.7558,4616.7558,4527.6292,3939.3939,3850.2674,3796.7914,3565.0624,3458.1105,3262.0321,3083.779,3030.303,2941.1765,2745.098,2638.1462,2121.2121,2103.3868,2085.5615,1925.1337,1871.6578,1871.6578,1871.6578,1836.0071
False,1.0,Омская область,1,True,10000.0,10000.0,1176.4706,974.1009,681.556,640.6627,633.3228,493.866,337.6324,313.5158,307.2245,299.8847,273.671,271.5739,271.5739,266.3311,231.7291,226.4863,223.3407,209.7096,203.4183,191.8842,181.3988,178.2531,173.0104,161.4764,155.1851,124.7772,123.7286,122.6801,113.2432,110.0975,110.0975,110.0975,108.0004
False,1.0,Иркутская область,1,False,30000.0,200000.0,23529.4118,19482.0174,13631.1209,12813.2536,12666.457,9877.3199,6752.6476,6270.3156,6144.4899,5997.6932,5473.4193,5431.4774,5431.4774,5326.6226,4634.5811,4529.7263,4466.8135,4194.191,4068.3653,3837.6848,3627.9753,3565.0624,3460.2076,3229.5271,3103.7014,2495.5437,2474.5727,2453.6018,2264.8632,2201.9503,2201.9503,2201.9503,2160.0084
False,1.0,Иркутская область,1,True,10000.0,80000.0,9411.7647,7792.807,5452.4484,5125.3015,5066.5828,3950.928,2701.059,2508.1262,2457.796,2399.0773,2189.3677,2172.591,2172.591,2130.6491,1853.8324,1811.8905,1786.7254,1677.6764,1627.3461,1535.0739,1451.1901,1426.025,1384.083,1291.8108,1241.4805,998.2175,989.8291,981.4407,905.9453,880.7801,880.7801,880.7801,864.0034
False,1.0,Новосибирская область,0,False,25000.0,180000.0,21176.4706,17533.8157,12268.0088,11531.9283,11399.8113,8889.5879,6077.3828,5643.2841,5530.0409,5397.9239,4926.0774,4888.3297,4888.3297,4793.9604,4171.123,4076.7537,4020.1321,3774.7719,3661.5288,3453.9163,3265.1777,3208.5561,3114.1869,2906.5744,2793.3312,2245.9893,2227.1154,2208.2416,2038.3768,1981.7553,1981.7553,1981.7553,1944.0075
False,1.0,Новосибирская область,0,True,10000.0,10000.0,1176.4706,974.1009,681.556,640.6627,633.3228,493.866,337.6324,313.5158,307.2245,299.8847,273.671,271.5739,271.5739,266.3311,231.7291,226.4863,223.3407,209.7096,203.4183,191.8842,181.3988,178.2531,173.0104,161.4764,155.1851,124.7772,123.7286,122.6801,113.2432,110.0975,110.0975,110.0975,108.0004
False,1.0,Республика Саха (Якутия),1,False,30000.0,145000.0,17058.8235,14124.4626,9882.5627,9289.6089,9183.1813,7161.0569,4895.6695,4545.9788,4454.7552,4348.3276,3968.229,3937.8211,3937.8211,3861.8014,3360.0713,3284.0516,3238.4398,3040.7885,2949.5649,2782.3215,2630.2821,2584.6702,2508.6505,2341.4072,2250.1835,1809.2692,1794.0652,1778.8613,1642.0258,1596.414,1596.414,1596.414,1566.0061
False,1.0,Республика Бурятия,1,False,50000.0,160000.0,18823.5294,15585.6139,10904.8967,10250.6029,10133.1656,7901.8559,5402.1181,5016.2525,4915.5919,4798.1546,4378.7355,4345.1819,4345.1819,4261.2981,3707.6649,3623.7811,3573.4508,3355.3528,3254.6923,3070.1478,2902.3802,2852.0499,2768.1661,2583.6217,2482.9611,1996.4349,1979.6582,1962.8814,1811.8905,1761.5602,1761.5602,1761.5602,1728.0067
False,1.0,Архангельская область,1,False,30000.0,120000.0,14117.6471,11689.2104,8178.6725,7687.9522,7599.8742,5926.3919,4051.5885,3762.1894,3686.6939,3598.6159,3284.0516,3258.8864,3258.8864,3195.9736,2780.7487,2717.8358,2680.0881,2516.5146,2441.0192,2302.6109,2176.7852,2139.0374,2076.1246,1937.7163,1862.2208,1497.3262,1484.7436,1472.1611,1358.9179,1321.1702,1321.1702,1321.1702,1296.005
False,1.0,Республика Хакасия,1,False,80000.0,100000.0,11764.7059,9741.0087,6815.5604,6406.6268,6333.2285,4938.66,3376.3238,3135.1578,3072.2449,2998.8466,2736.7097,2715.7387,2715.7387,2663.3113,2317.2906,2264.8632,2233.4067,2097.0955,2034.1827,1918.8424,1813.9876,1782.5312,1730.1038,1614.7636,1551.8507,1247.7718,1237.2864,1226.8009,1132.4316,1100.9751,1100.9751,1100.9751,1080.0042
False,1.0,Республика Алтай,1,False,50000.0,145000.0,17058.8235,14124.4626,9882.5627,9289.6089,9183.1813,7161.0569,4895.6695,4545.9788,4454.7552,4348.3276,3968.229,3937.8211,3937.8211,3861.8014,3360.0713,3284.0516,3238.4398,3040.7885,2949.5649,2782.3215,2630.2821,2584.6702,2508.6505,2341.4072,2250.1835,1809.2692,1794.0652,1778.8613,1642.0258,1596.414,1596.414,1596.414,1566.0061
False,1.0,Республика Алтай,1,True,10000.0,10000.0,1176.4706,974.1009,681.556,640.6627,633.3228,493.866,337.6324,313.5158,307.2245,299.8847,273.671,271.5739,271.5739,266.3311,231.7291,226.4863,223.3407,209.7096,203.4183,191.8842,181.3988,178.2531,173.0104,161.4764,155.1851,124.7772,123.7286,122.6801,113.2432,110.0975,110.0975,110.0975,108.0004
False,1.0,Республика Калмыкия,1,True,10000.0,10000.0,1176.4706,974.1009,681.556,640.6627,633.3228,493.866,337.6324,313.5158,307.2245,299.8847,273.671,271.5739,271.5739,266.3311,231.7291,226.4863,223.3407,209.7096,203.4183,191.8842,181.3988,178.2531,173.0104,161.4764,155.1851,124.7772,123.7286,122.6801,113.2432,110.0975,110.0975,110.0975,108.0004
False,1.0,Камчатский край,1,False,80000.0,120000.0,14117.6471,11689.2104,8178.6725,7687.9522,7599.8742,5926.3919,4051.5885,3762.1894,3686.6939,3598.6159,3284.0516,3258.8864,3258.8864,3195.9736,2780.7487,2717.8358,2680.0881,2516.5146,2441.0192,2302.6109,2176.7852,2139.0374,2076.1246,1937.7163,1862.2208,1497.3262,1484.7436,1472.1611,1358.9179,1321.1702,1321.1702,1321.1702,1296.005
False,1.0,Камчатский край,1,True,10000.0,10000.0,1176.4706,974.1009,681.556,640.6627,633.3228,493.866,337.6324,313.5158,307.2245,299.8847,273.671,271.5739,271.5739,266.3311,231.7291,226.4863,223.3407,209.7096,203.4183,191.8842,181.3988,178.2531,173.0104,161.4764,155.1851,124.7772,123.7286,122.6801,113.2432,110.0975,110.0975,110.0975,108.0004
False,1.0,Курганская область,1,False,80000.0,145000.0,17058.8235,14124.4626,9882.5627,9289.6089,9183.1813,7161.0569,4895.6695,4545.9788,4454.7552,4348.3276,3968.229,3937.8211,3937.8211,3861.8014,3360.0713,3284.0516,3238.4398,3040.7885,2949.5649,2782.3215,2630.2821,2584.6702,2508.6505,2341.4072,2250.1835,1809.2692,1794.0652,1778.8613,1642.0258,1596.414,1596.414,1596.414,1566.0061
False,1.0,Курганская область,1,True,10000.0,10000.0,1176.4706,974.1009,681.556,640.6627,633.3228,493.866,337.6324,313.5158,307.2245,299.8847,273.671,271.5739,271.5739,266.3311,231.7291,226.4863,223.3407,209.7096,203.4183,191.8842,181.3988,178.2531,173.0104,161.4764,155.1851,124.7772,123.7286,122.6801,113.2432,110.0975,110.0975,110.0975,108.0004
False,1.0,Донецкая область,1,False,40000.0,110000.0,12941.1765,10715.1096,7497.1165,7047.2895,6966.5513,5432.526,3713.9562,3448.6736,3379.4694,3298.7313,3010.3806,2987.3126,2987.3126,2929.6424,2549.0196,2491.3495,2456.7474,2306.8051,2237.6009,2110.7266,1995.3864,1960.7843,1903.1142,1776.2399,1707.0358,1372.549,1361.015,1349.481,1245.6747,1211.0727,1211.0727,1211.0727,1188.0046
False,1.0,Кабардино-Балкарская Республика,1,True,10000.0,10000.0,1176.4706,974.1009,681.556,640.6627,633.3228,493.866,337.6324,313.5158,307.2245,299.8847,273.671,271.5739,271.5739,266.3311,231.7291,226.4863,223.3407,209.7096,203.4183,191.8842,181.3988,178.2531,173.0104,161.4764,155.1851,124.7772,123.7286,122.6801,113.2432,110.0975,110.0975,110.0975,108.0004
False,1.0,Магаданская область,1,False,45000.0,120000.0,14117.6471,11689.2104,8178.6725,7687.9522,7599.8742,5926.3919,4051.5885,3762.1894,3686.6939,3598.6159,3284.0516,3258.8864,3258.8864,3195.9736,2780.7487,2717.8358,2680.0881,2516.5146,2441.0192,2302.6109,2176.7852,2139.0374,2076.1246,1937.7163,1862.2208,1497.3262,1484.7436,1472.1611,1358.9179,1321.1702,1321.1702,1321.1702,1296.005
False,1.0,Еврейская автономная область,1,False,60000.0,84504.0,9941.6471,8231.542,5759.4212,5413.8559,5351.8314,4173.3652,2853.1287,2649.3338,2596.1699,2534.1453,2312.6291,2294.9078,2294.9078,2250.6046,1958.2032,1913.9,1887.318,1772.1296,1718.9657,1621.4986,1532.8921,1506.3102,1462.0069,1364.5398,1311.3759,1054.4171,1045.5565,1036.6958,956.95,930.368,930.368,930.368,912.6467
False,0.0,Республика Крым,1,False,30000.0,40000.0,4705.8824,3896.4035,2726.2242,2562.6507,2533.2914,1975.464,1350.5295,1254.0631,1228.898,1199.5386,1094.6839,1086.2955,1086.2955,1065.3245,926.9162,905.9453,893.3627,838.8382,813.6731,767.537,725.5951,713.0125,692.0415,645.9054,620.7403,499.1087,494.9145,490.7204,452.9726,440.3901,440.3901,440.3901,432.0017
False,0.0,Карачаево-Черкесская Республика,1,False,30000.0,30000.0,3529.4118,2922.3026,2044.6681,1921.988,1899.9685,1481.598,1012.8971,940.5473,921.6735,899.654,821.0129,814.7216,814.7216,798.9934,695.1872,679.4589,670.022,629.1287,610.2548,575.6527,544.1963,534.7594,519.0311,484.4291,465.5552,374.3316,371.1859,368.0403,339.7295,330.2925,330.2925,330.2925,324.0013
False,0.0,Город федерального значения Севастополь,1,False,15279.0,70000.0,8235.2941,6818.7061,4770.8923,4484.6388,4433.2599,3457.062,2363.4267,2194.6105,2150.5715,2099.1926,1915.6968,1901.0171,1901.0171,1864.3179,1622.1034,1585.4042,1563.3847,1467.9669,1423.9279,1343.1897,1269.7913,1247.7718,1211.0727,1130.3345,1086.2955,873.4403,866.1005,858.7606,792.7021,770.6826,770.6826,770.6826,756.0029
False,0.0,Республика Северная Осетия,1,False,20000.0,30000.0,3529.4118,2922.3026,2044.6681,1921.988,1899.9685,1481.598,1012.8971,940.5473,921.6735,899.654,821.0129,814.7216,814.7216,798.9934,695.1872,679.4589,670.022,629.1287,610.2548,575.6527,544.1963,534.7594,519.0311,484.4291,465.5552,374.3316,371.1859,368.0403,339.7295,330.2925,330.2925,330.2925,324.0013
False,0.0,Московская область,2,False,28000.0,120000.0,14117.6471,11689.2104,8178.6725,7687.9522,7599.8742,5926.3919,4051.5885,3762.1894,3686.6939,3598.6159,3284.0516,3258.8864,3258.8864,3195.9736,2780.7487,2717.8358,2680.0881,2516.5146,2441.0192,2302.6109,2176.7852,2139.0374,2076.1246,1937.7163,1862.2208,1497.3262,1484.7436,1472.1611,1358.9179,1321.1702,1321.1702,1321.1702,1296.005
False,0.0,Город федерального значения Санкт-Петербург,0,False,28000.0,93400.0,10988.2353,9098.1021,6365.7335,5983.7895,5915.2354,4612.7084,3153.4864,2928.2374,2869.4768,2800.9227,2556.0868,2536.4999,2536.4999,2487.5328,2164.3494,2115.3822,2086.0019,1958.6872,1899.9266,1792.1988,1694.2644,1664.8841,1615.917,1508.1892,1449.4285,1165.4189,1155.6255,1145.832,1057.6911,1028.3108,1028.3108,1028.3108,1008.7239
False,0.0,Город федерального значения Санкт-Петербург,0,True,30000.0,30000.0,3529.4118,2922.3026,2044.6681,1921.988,1899.9685,1481.598,1012.8971,940.5473,921.6735,899.654,821.0129,814.7216,814.7216,798.9934,695.1872,679.4589,670.022,629.1287,610.2548,575.6527,544.1963,534.7594,519.0311,484.4291,465.5552,374.3316,371.1859,368.0403,339.7295,330.2925,330.2925,330.2925,324.0013
False,0.0,Краснодарский край,0,False,24000.0,72500.0,8529.4118,7062.2313,4941.2813,4644.8044,4591.5906,3580.5285,2447.8347,2272.9894,2227.3776,2174.1638,1984.1145,1968.9106,1968.9106,1930.9007,1680.0357,1642.0258,1619.2199,1520.3943,1474.7824,1391.1607,1315.141,1292.3351,1254.3253,1170.7036,1125.0917,904.6346,897.0326,889.4306,821.0129,798.207,798.207,798.207,783.003
False,0.0,Воронежская область,2,False,28000.0,110000.0,12941.1765,10715.1096,7497.1165,7047.2895,6966.5513,5432.526,3713.9562,3448.6736,3379.4694,3298.7313,3010.3806,2987.3126,2987.3126,2929.6424,2549.0196,2491.3495,2456.7474,2306.8051,2237.6009,2110.7266,1995.3864,1960.7843,1903.1142,1776.2399,1707.0358,1372.549,1361.015,1349.481,1245.6747,1211.0727,1211.0727,1211.0727,1188.0046
False,0.0,Самарская область,0,False,28000.0,72500.0,8529.4118,7062.2313,4941.2813,4644.8044,4591.5906,3580.5285,2447.8347,2272.9894,2227.3776,2174.1638,1984.1145,1968.9106,1968.9106,1930.9007,1680.0357,1642.0258,1619.2199,1520.3943,1474.7824,1391.1607,1315.141,1292.3351,1254.3253,1170.7036,1125.0917,904.6346,897.0326,889.4306,821.0129,798.207,798.207,798.207,783.003
False,0.0,Самарская область,0,True,28000.0,28000.0,3294.1176,2727.4824,1908.3569,1793.8555,1773.304,1382.8248,945.3707,877.8442,860.2286,839.677,766.2787,760.4068,760.4068,745.7272,648.8414,634.1617,625.3539,587.1867,569.5711,537.2759,507.9165,499.1087,484.4291,452.1338,434.5182,349.3761,346.4402,343.5042,317.0808,308.273,308.273,308.273,302.4012
False,0.0,Вологодская область,1,False,30000.0,70000.0,8235.2941,6818.7061,4770.8923,4484.6388,4433.2599,3457.062,2363.4267,2194.6105,2150.5715,2099.1926,1915.6968,1901.0171,1901.0171,1864.3179,1622.1034,1585.4042,1563.3847,1467.9669,1423.9279,1343.1897,1269.7913,1247.7718,1211.0727,1130.3345,1086.2955,873.4403,866.1005,858.7606,792.7021,770.6826,770.6826,770.6826,756.0029
False,0.0,Ставропольский край,2,False,28000.0,72500.0,8529.4118,7062.2313,4941.2813,4644.8044,4591.5906,3580.5285,2447.8347,2272.9894,2227.3776,2174.1638,1984.1145,1968.9106,1968.9106,1930.9007,1680.0357,1642.0258,1619.2199,1520.3943,1474.7824,1391.1607,1315.141,1292.3351,1254.3253,1170.7036,1125.0917,904.6346,897.0326,889.4306,821.0129,798.207,798.207,798.207,783.003
False,0.0,Нижегородская область,0,False,28000.0,72500.0,8529.4118,7062.2313,4941.2813,4644.8044,4591.5906,3580.5285,2447.8347,2272.9894,2227.3776,2174.1638,1984.1145,1968.9106,1968.9106,1930.9007,1680.0357,1642.0258,1619.2199,1520.3943,1474.7824,1391.1607,1315.141,1292.3351,1254.3253,1170.7036,1125.0917,904.6346,897.0326,889.4306,821.0129,798.207,798.207,798.207,783.003
False,0.0,Тульская область,1,False,30000.0,72500.0,8529.4118,7062.2313,4941.2813,4644.8044,4591.5906,3580.5285,2447.8347,2272.9894,2227.3776,2174.1638,1984.1145,1968.9106,1968.9106,1930.9007,1680.0357,1642.0258,1619.2199,1520.3943,1474.7824,1391.1607,1315.141,1292.3351,1254.3253,1170.7036,1125.0917,904.6346,897.0326,889.4306,821.0129,798.207,798.207,798.207,783.003
